FAMA-model_20100322_955726153.xml , 20 , 162.0 , 297
_r_11 , _r_20 , 108.0 , 218
_r_11 , _r_20_21 , 108.0 , 47
_r_11 , _r_20_22 , 54.0 , 281
_r_11_12 , _r_11_12_14_15 , 81.0 , 46
_r_11_12 , _r_11_12_14_16 , 81.0 , 219
_r_11_12 , _r_11_13 , 108.0 , 47
_r_11_12 , _r_17 , 108.0 , 234
_r_11_12 , _r_17_18 , 108.0 , 46
_r_11_12 , _r_17_19 , 54.0 , 203
_r_11_12 , _r_1_10 , 162.0 , 63
_r_11_12 , _r_1_2 , 162.0 , 218
_r_11_12 , _r_1_3 , 162.0 , 47
_r_11_12 , _r_1_3_5_6 , 108.0 , 203
_r_11_12 , _r_1_3_5_7 , 108.0 , 62
_r_11_12 , _r_1_8 , 54.0 , 203
_r_11_12 , _r_1_9 , 162.0 , 47
_r_11_12 , _r_20 , 108.0 , 202
_r_11_12 , _r_20_21 , 108.0 , 63
_r_11_12 , _r_20_22 , 54.0 , 218
_r_11_12_14_15 , _r_11_12_14_16 , 0.0 , 78
_r_11_12_14_15 , _r_11_13 , 54.0 , 203
_r_11_12_14_15 , _r_17 , 54.0 , 47
_r_11_12_14_15 , _r_17_18 , 54.0 , 218
_r_11_12_14_15 , _r_17_19 , 27.0 , 47
_r_11_12_14_15 , _r_1_10 , 81.0 , 203
_r_11_12_14_15 , _r_1_2 , 81.0 , 62
_r_11_12_14_15 , _r_1_3 , 81.0 , 187
_r_11_12_14_15 , _r_1_3_5_6 , 54.0 , 63
_r_11_12_14_15 , _r_1_3_5_7 , 54.0 , 203
_r_11_12_14_15 , _r_1_8 , 27.0 , 62
_r_11_12_14_15 , _r_1_9 , 81.0 , 203
_r_11_12_14_15 , _r_20 , 54.0 , 47
_r_11_12_14_15 , _r_20_21 , 54.0 , 202
_r_11_12_14_15 , _r_20_22 , 27.0 , 63
_r_11_12_14_16 , _r_11_13 , 54.0 , 203
_r_11_12_14_16 , _r_17 , 54.0 , 46
_r_11_12_14_16 , _r_17_18 , 54.0 , 203
_r_11_12_14_16 , _r_17_19 , 27.0 , 63
_r_11_12_14_16 , _r_1_10 , 81.0 , 202
_r_11_12_14_16 , _r_1_2 , 81.0 , 63
_r_11_12_14_16 , _r_1_3 , 81.0 , 203
_r_11_12_14_16 , _r_1_3_5_6 , 54.0 , 46
_r_11_12_14_16 , _r_1_3_5_7 , 54.0 , 203
_r_11_12_14_16 , _r_1_8 , 27.0 , 63
_r_11_12_14_16 , _r_1_9 , 81.0 , 202
_r_11_12_14_16 , _r_20 , 54.0 , 47
_r_11_12_14_16 , _r_20_21 , 54.0 , 219
_r_11_12_14_16 , _r_20_22 , 27.0 , 46
_r_11_13 , _r_17 , 72.0 , 203
_r_11_13 , _r_17_18 , 72.0 , 47
_r_11_13 , _r_17_19 , 36.0 , 203
_r_11_13 , _r_1_10 , 108.0 , 62
_r_11_13 , _r_1_2 , 108.0 , 203
_r_11_13 , _r_1_3 , 108.0 , 62
_r_11_13 , _r_1_3_5_6 , 72.0 , 203
_r_11_13 , _r_1_3_5_7 , 72.0 , 47
_r_11_13 , _r_1_8 , 54.0 , 203
_r_11_13 , _r_1_9 , 108.0 , 62
_r_11_13 , _r_20 , 72.0 , 203
_r_11_13 , _r_20_21 , 72.0 , 47
_r_11_13 , _r_20_22 , 36.0 , 218
_r_17 , _r_17_18 , 108.0 , 63
_r_17 , _r_17_19 , 54.0 , 202
_r_17 , _r_1_10 , 108.0 , 47
_r_17 , _r_1_2 , 108.0 , 203
_r_17 , _r_1_3 , 108.0 , 62
_r_17 , _r_1_3_5_6 , 72.0 , 203
_r_17 , _r_1_3_5_7 , 72.0 , 47
_r_17 , _r_1_8 , 36.0 , 203
_r_17 , _r_1_9 , 108.0 , 62
_r_17 , _r_20 , 72.0 , 203
_r_17 , _r_20_21 , 72.0 , 62
_r_17 , _r_20_22 , 36.0 , 203
_r_17_18 , _r_17_19 , 54.0 , 47
_r_17_18 , _r_1_10 , 108.0 , 218
_r_17_18 , _r_1_2 , 108.0 , 63
_r_17_18 , _r_1_3 , 108.0 , 281
_r_17_18 , _r_1_3_5_6 , 72.0 , 78
_r_17_18 , _r_1_3_5_7 , 72.0 , 249
_r_17_18 , _r_1_8 , 36.0 , 78
_r_17_18 , _r_1_9 , 108.0 , 281
_r_17_18 , _r_20 , 72.0 , 62
_r_17_18 , _r_20_21 , 72.0 , 281
_r_17_18 , _r_20_22 , 36.0 , 78
_r_17_19 , _r_1_10 , 54.0 , 265
_r_17_19 , _r_1_2 , 54.0 , 78
_r_17_19 , _r_1_3 , 54.0 , 281
_r_17_19 , _r_1_3_5_6 , 36.0 , 63
_r_17_19 , _r_1_3_5_7 , 36.0 , 280
_r_17_19 , _r_1_8 , 18.0 , 63
_r_17_19 , _r_1_9 , 54.0 , 265
_r_17_19 , _r_20 , 36.0 , 78
_r_17_19 , _r_20_21 , 36.0 , 281
_r_17_19 , _r_20_22 , 18.0 , 78
_r_1_10 , _r_1_2 , 162.0 , 296
_r_1_10 , _r_1_3 , 162.0 , 63
_r_1_10 , _r_1_3_5_6 , 108.0 , 296
_r_1_10 , _r_1_3_5_7 , 108.0 , 109
_r_1_10 , _r_1_8 , 54.0 , 281
_r_1_10 , _r_1_9 , 162.0 , 78
_r_1_10 , _r_20 , 108.0 , 250
_r_1_10 , _r_20_21 , 108.0 , 78
_r_1_10 , _r_20_22 , 54.0 , 265
_r_1_2 , _r_1_3 , 162.0 , 78
_r_1_2 , _r_1_3_5_6 , 108.0 , 281
_r_1_2 , _r_1_3_5_7 , 108.0 , 93
_r_1_2 , _r_1_8 , 54.0 , 265
_r_1_2 , _r_1_9 , 162.0 , 63
_r_1_2 , _r_20 , 108.0 , 296
_r_1_2 , _r_20_21 , 108.0 , 63
_r_1_2 , _r_20_22 , 54.0 , 280
_r_1_3 , _r_1_3_5_6 , 108.0 , 63
_r_1_3 , _r_1_3_5_7 , 108.0 , 265
_r_1_3 , _r_1_8 , 54.0 , 78
_r_1_3 , _r_1_9 , 162.0 , 265
_r_1_3 , _r_20 , 108.0 , 63
_r_1_3 , _r_20_21 , 108.0 , 280
_r_1_3 , _r_20_22 , 54.0 , 110
_r_1_3_5_6 , _r_1_3_5_7 , 54.0 , 249
_r_1_3_5_6 , _r_1_8 , 36.0 , 78
_r_1_3_5_6 , _r_1_9 , 108.0 , 265
_r_1_3_5_6 , _r_20 , 72.0 , 78
_r_1_3_5_6 , _r_20_21 , 72.0 , 297
_r_1_3_5_6 , _r_20_22 , 36.0 , 63
_r_1_3_5_7 , _r_1_8 , 36.0 , 265
_r_1_3_5_7 , _r_1_9 , 108.0 , 62
_r_1_3_5_7 , _r_20 , 72.0 , 266
_r_1_3_5_7 , _r_20_21 , 72.0 , 78
_r_1_3_5_7 , _r_20_22 , 36.0 , 280
_r_1_8 , _r_1_9 , 54.0 , 78
_r_1_8 , _r_20 , 36.0 , 250
_r_1_8 , _r_20_21 , 36.0 , 78
_r_1_8 , _r_20_22 , 18.0 , 265
_r_1_9 , _r_20 , 108.0 , 78
_r_1_9 , _r_20_21 , 108.0 , 281
_r_1_9 , _r_20_22 , 54.0 , 62
_r_20 , _r_20_21 , 108.0 , 266
_r_20 , _r_20_22 , 54.0 , 62
_r_20_21 , _r_20_22 , 54.0 , 265
27908,190
