FAMA-REAL-FM-19.xml , 30 , 312.0 , 94
layer_adjust , moving_mode , 192.0 , 202
layer_adjust , non_increment_selection , 96.0 , 63
layer_adjust , outline_moving , 96.0 , 218
layer_adjust , select , 192.0 , 47
layer_adjust , select_do_undo_redo , 144.0 , 265
layer_adjust , selection_mode , 192.0 , 63
layer_adjust , services , 192.0 , 218
layer_adjust , up_layer , 192.0 , 78
layer_adjust , vertical_constraint , 64.0 , 218
layer_adjust , zoom_inout , 96.0 , 63
layer_adjust_do_undo_redo , move , 72.0 , 203
layer_adjust_do_undo_redo , move_do_undo_redo , 72.0 , 62
layer_adjust_do_undo_redo , moving_constraint , 48.0 , 218
layer_adjust_do_undo_redo , moving_mode , 72.0 , 63
layer_adjust_do_undo_redo , non_increment_selection , 36.0 , 218
layer_adjust_do_undo_redo , outline_moving , 36.0 , 63
layer_adjust_do_undo_redo , select , 72.0 , 218
layer_adjust_do_undo_redo , select_do_undo_redo , 72.0 , 62
layer_adjust_do_undo_redo , selection_mode , 72.0 , 203
layer_adjust_do_undo_redo , services , 72.0 , 63
layer_adjust_do_undo_redo , up_layer , 72.0 , 234
layer_adjust_do_undo_redo , vertical_constraint , 24.0 , 46
layer_adjust_do_undo_redo , zoom_inout , 36.0 , 219
move , move_do_undo_redo , 216.0 , 78
move , moving_constraint , 208.0 , 203
move , moving_mode , 312.0 , 62
move , non_increment_selection , 156.0 , 203
move , outline_moving , 156.0 , 62
move , select , 312.0 , 234
move , select_do_undo_redo , 216.0 , 63
move , selection_mode , 312.0 , 234
move , services , 312.0 , 46
move , up_layer , 192.0 , 219
move , vertical_constraint , 104.0 , 47
move , zoom_inout , 156.0 , 218
move_do_undo_redo , moving_constraint , 144.0 , 62
move_do_undo_redo , moving_mode , 216.0 , 219
move_do_undo_redo , non_increment_selection , 108.0 , 62
move_do_undo_redo , outline_moving , 108.0 , 219
move_do_undo_redo , select , 216.0 , 62
move_do_undo_redo , select_do_undo_redo , 216.0 , 203
move_do_undo_redo , selection_mode , 216.0 , 62
move_do_undo_redo , services , 216.0 , 219
move_do_undo_redo , up_layer , 144.0 , 46
move_do_undo_redo , vertical_constraint , 72.0 , 219
move_do_undo_redo , zoom_inout , 108.0 , 78
moving_constraint , moving_mode , 208.0 , 203
moving_constraint , non_increment_selection , 104.0 , 62
moving_constraint , outline_moving , 104.0 , 203
moving_constraint , select , 208.0 , 62
moving_constraint , select_do_undo_redo , 144.0 , 219
moving_constraint , selection_mode , 208.0 , 62
moving_constraint , services , 208.0 , 218
moving_constraint , up_layer , 128.0 , 63
moving_constraint , vertical_constraint , 104.0 , 203
moving_constraint , zoom_inout , 104.0 , 62
moving_mode , non_increment_selection , 156.0 , 203
moving_mode , outline_moving , 156.0 , 62
moving_mode , select , 312.0 , 219
moving_mode , select_do_undo_redo , 216.0 , 46
moving_mode , selection_mode , 312.0 , 219
moving_mode , services , 312.0 , 62
moving_mode , up_layer , 192.0 , 203
moving_mode , vertical_constraint , 104.0 , 62
moving_mode , zoom_inout , 156.0 , 203
non_increment_selection , outline_moving , 78.0 , 63
non_increment_selection , select , 156.0 , 202
non_increment_selection , select_do_undo_redo , 108.0 , 78
non_increment_selection , selection_mode , 156.0 , 219
non_increment_selection , services , 156.0 , 47
non_increment_selection , up_layer , 96.0 , 203
non_increment_selection , vertical_constraint , 52.0 , 62
non_increment_selection , zoom_inout , 78.0 , 203
outline_moving , select , 156.0 , 63
outline_moving , select_do_undo_redo , 108.0 , 218
outline_moving , selection_mode , 156.0 , 78
outline_moving , services , 156.0 , 218
outline_moving , up_layer , 96.0 , 47
outline_moving , vertical_constraint , 52.0 , 219
outline_moving , zoom_inout , 78.0 , 62
select , select_do_undo_redo , 216.0 , 203
select , selection_mode , 312.0 , 62
select , services , 312.0 , 203
select , up_layer , 192.0 , 46
select , vertical_constraint , 104.0 , 203
select , zoom_inout , 156.0 , 63
select_do_undo_redo , selection_mode , 216.0 , 218
select_do_undo_redo , services , 216.0 , 62
select_do_undo_redo , up_layer , 144.0 , 203
select_do_undo_redo , vertical_constraint , 72.0 , 63
select_do_undo_redo , zoom_inout , 108.0 , 202
selection_mode , services , 312.0 , 47
selection_mode , up_layer , 192.0 , 218
selection_mode , vertical_constraint , 104.0 , 47
selection_mode , zoom_inout , 156.0 , 202
services , up_layer , 192.0 , 63
services , vertical_constraint , 104.0 , 203
services , zoom_inout , 156.0 , 93
up_layer , vertical_constraint , 64.0 , 203
up_layer , zoom_inout , 96.0 , 62
vertical_constraint , zoom_inout , 52.0 , 219
60311,435
