FAMA-model_20100719_944437142.xml , 29 , 17280.0 , 172
_r_19_20_24 , _r_6_12_16 , 1152.0 , 390
_r_19_20_24 , _r_6_12_17 , 1152.0 , 109
_r_19_20_24 , _r_6_12_18 , 0.0 , 390
_r_19_20_24 , _r_6_12_25 , 0.0 , 94
_r_19_20_24 , _r_7 , 2232.0 , 468
_r_19_20_24 , _r_7_8_10 , 0.0 , 109
_r_19_20_24 , _r_7_8_11 , 744.0 , 390
_r_19_20_24 , _r_7_8_37 , 744.0 , 109
_r_19_20_24 , _r_7_8_9 , 744.0 , 406
_r_19_20_38 , _r_26 , 6048.0 , 94
_r_19_20_38 , _r_26_27_28 , 1512.0 , 405
_r_19_20_38 , _r_26_27_29 , 1512.0 , 94
_r_19_20_38 , _r_26_27_30 , 1512.0 , 468
_r_19_20_38 , _r_26_27_31 , 1512.0 , 109
_r_19_20_38 , _r_32 , 5040.0 , 374
_r_19_20_38 , _r_32_33_34 , 3024.0 , 110
_r_19_20_38 , _r_32_33_35 , 2016.0 , 405
_r_19_20_38 , _r_32_33_36 , 4032.0 , 94
_r_19_20_38 , _r_6 , 6048.0 , 421
_r_19_20_38 , _r_6_12_13 , 3072.0 , 109
_r_19_20_38 , _r_6_12_14 , 3072.0 , 421
_r_19_20_38 , _r_6_12_15 , 3072.0 , 110
_r_19_20_38 , _r_6_12_16 , 3072.0 , 390
_r_19_20_38 , _r_6_12_17 , 3072.0 , 93
_r_19_20_38 , _r_6_12_18 , 0.0 , 421
_r_19_20_38 , _r_6_12_25 , 3072.0 , 94
_r_19_20_38 , _r_7 , 6048.0 , 390
_r_19_20_38 , _r_7_8_10 , 1512.0 , 109
_r_19_20_38 , _r_7_8_11 , 1512.0 , 437
_r_19_20_38 , _r_7_8_37 , 1512.0 , 94
_r_19_20_38 , _r_7_8_9 , 1512.0 , 390
_r_26 , _r_26_27_28 , 4320.0 , 109
_r_26 , _r_26_27_29 , 4320.0 , 390
_r_26 , _r_26_27_30 , 4320.0 , 125
_r_26 , _r_26_27_31 , 4320.0 , 390
_r_26 , _r_32 , 14400.0 , 109
_r_26 , _r_32_33_34 , 8640.0 , 390
_r_26 , _r_32_33_35 , 5760.0 , 125
_r_26 , _r_32_33_36 , 11520.0 , 390
_r_26 , _r_6 , 17280.0 , 109
_r_26 , _r_6_12_13 , 8832.0 , 281
_r_26 , _r_6_12_14 , 8832.0 , 78
_r_26 , _r_6_12_15 , 8832.0 , 265
_r_26 , _r_6_12_16 , 8832.0 , 78
_r_26 , _r_6_12_17 , 8832.0 , 343
_r_26 , _r_6_12_18 , 2304.0 , 78
_r_26 , _r_6_12_25 , 3072.0 , 265
_r_26 , _r_7 , 17280.0 , 78
_r_26 , _r_7_8_10 , 1512.0 , 281
_r_26 , _r_7_8_11 , 5256.0 , 78
_r_26 , _r_7_8_37 , 5256.0 , 265
_r_26 , _r_7_8_9 , 5256.0 , 78
_r_26_27_28 , _r_26_27_29 , 0.0 , 265
_r_26_27_28 , _r_26_27_30 , 0.0 , 78
_r_26_27_28 , _r_26_27_31 , 0.0 , 281
_r_26_27_28 , _r_32 , 3600.0 , 78
_r_26_27_28 , _r_32_33_34 , 2160.0 , 265
_r_26_27_28 , _r_32_33_35 , 1440.0 , 78
_r_26_27_28 , _r_32_33_36 , 2880.0 , 266
_r_26_27_28 , _r_6 , 4320.0 , 78
_r_26_27_28 , _r_6_12_13 , 2208.0 , 296
_r_26_27_28 , _r_6_12_14 , 2208.0 , 62
_r_26_27_28 , _r_6_12_15 , 2208.0 , 281
_r_26_27_28 , _r_6_12_16 , 2208.0 , 78
_r_26_27_28 , _r_6_12_17 , 2208.0 , 265
_r_26_27_28 , _r_6_12_18 , 576.0 , 63
_r_26_27_28 , _r_6_12_25 , 768.0 , 266
_r_26_27_28 , _r_7 , 4320.0 , 78
_r_26_27_28 , _r_7_8_10 , 378.0 , 265
_r_26_27_28 , _r_7_8_11 , 1314.0 , 78
_r_26_27_28 , _r_7_8_37 , 1314.0 , 265
_r_26_27_28 , _r_7_8_9 , 1314.0 , 78
_r_26_27_29 , _r_26_27_30 , 0.0 , 281
_r_26_27_29 , _r_26_27_31 , 0.0 , 78
_r_26_27_29 , _r_32 , 3600.0 , 265
_r_26_27_29 , _r_32_33_34 , 2160.0 , 78
_r_26_27_29 , _r_32_33_35 , 1440.0 , 312
_r_26_27_29 , _r_32_33_36 , 2880.0 , 94
_r_26_27_29 , _r_6 , 4320.0 , 280
_r_26_27_29 , _r_6_12_13 , 2208.0 , 63
_r_26_27_29 , _r_6_12_14 , 2208.0 , 281
_r_26_27_29 , _r_6_12_15 , 2208.0 , 78
_r_26_27_29 , _r_6_12_16 , 2208.0 , 296
_r_26_27_29 , _r_6_12_17 , 2208.0 , 78
_r_26_27_29 , _r_6_12_18 , 576.0 , 265
_r_26_27_29 , _r_6_12_25 , 768.0 , 78
_r_26_27_29 , _r_7 , 4320.0 , 281
_r_26_27_29 , _r_7_8_10 , 378.0 , 78
_r_26_27_29 , _r_7_8_11 , 1314.0 , 265
_r_26_27_29 , _r_7_8_37 , 1314.0 , 78
_r_26_27_29 , _r_7_8_9 , 1314.0 , 281
_r_26_27_30 , _r_26_27_31 , 0.0 , 78
_r_26_27_30 , _r_32 , 3600.0 , 281
_r_26_27_30 , _r_32_33_34 , 2160.0 , 78
_r_26_27_30 , _r_32_33_35 , 1440.0 , 281
_r_26_27_30 , _r_32_33_36 , 2880.0 , 78
_r_26_27_30 , _r_6 , 4320.0 , 265
_r_26_27_30 , _r_6_12_13 , 2208.0 , 78
_r_26_27_30 , _r_6_12_14 , 2208.0 , 265
_r_26_27_30 , _r_6_12_15 , 2208.0 , 78
_r_26_27_30 , _r_6_12_16 , 2208.0 , 281
_r_26_27_30 , _r_6_12_17 , 2208.0 , 78
_r_26_27_30 , _r_6_12_18 , 576.0 , 281
_r_26_27_30 , _r_6_12_25 , 768.0 , 78
_r_26_27_30 , _r_7 , 4320.0 , 265
_r_26_27_30 , _r_7_8_10 , 378.0 , 78
_r_26_27_30 , _r_7_8_11 , 1314.0 , 281
_r_26_27_30 , _r_7_8_37 , 1314.0 , 78
_r_26_27_30 , _r_7_8_9 , 1314.0 , 280
_r_26_27_31 , _r_32 , 3600.0 , 78
_r_26_27_31 , _r_32_33_34 , 2160.0 , 266
_r_26_27_31 , _r_32_33_35 , 1440.0 , 78
_r_26_27_31 , _r_32_33_36 , 2880.0 , 265
_r_26_27_31 , _r_6 , 4320.0 , 93
_r_26_27_31 , _r_6_12_13 , 2208.0 , 266
_r_26_27_31 , _r_6_12_14 , 2208.0 , 78
_r_26_27_31 , _r_6_12_15 , 2208.0 , 265
_r_26_27_31 , _r_6_12_16 , 2208.0 , 109
_r_26_27_31 , _r_6_12_17 , 2208.0 , 265
_r_26_27_31 , _r_6_12_18 , 576.0 , 78
_r_26_27_31 , _r_6_12_25 , 768.0 , 281
_r_26_27_31 , _r_7 , 4320.0 , 62
_r_26_27_31 , _r_7_8_10 , 378.0 , 281
_r_26_27_31 , _r_7_8_11 , 1314.0 , 109
_r_26_27_31 , _r_7_8_37 , 1314.0 , 266
_r_26_27_31 , _r_7_8_9 , 1314.0 , 93
_r_32 , _r_32_33_34 , 8640.0 , 265
_r_32 , _r_32_33_35 , 5760.0 , 78
_r_32 , _r_32_33_36 , 11520.0 , 281
_r_32 , _r_6 , 14400.0 , 78
_r_32 , _r_6_12_13 , 7360.0 , 265
_r_32 , _r_6_12_14 , 7360.0 , 78
_r_32 , _r_6_12_15 , 7360.0 , 266
_r_32 , _r_6_12_16 , 7360.0 , 93
_r_32 , _r_6_12_17 , 7360.0 , 297
_r_32 , _r_6_12_18 , 1920.0 , 78
_r_32 , _r_6_12_25 , 2560.0 , 265
_r_32 , _r_7 , 14400.0 , 78
_r_32 , _r_7_8_10 , 1260.0 , 265
_r_32 , _r_7_8_11 , 4380.0 , 78
_r_32 , _r_7_8_37 , 4380.0 , 296
_r_32 , _r_7_8_9 , 4380.0 , 78
_r_32_33_34 , _r_32_33_35 , 2880.0 , 281
_r_32_33_34 , _r_32_33_36 , 5760.0 , 63
_r_32_33_34 , _r_6 , 8640.0 , 265
_r_32_33_34 , _r_6_12_13 , 4416.0 , 78
_r_32_33_34 , _r_6_12_14 , 4416.0 , 296
_r_32_33_34 , _r_6_12_15 , 4416.0 , 78
_r_32_33_34 , _r_6_12_16 , 4416.0 , 265
_r_32_33_34 , _r_6_12_17 , 4416.0 , 78
_r_32_33_34 , _r_6_12_18 , 1152.0 , 266
_r_32_33_34 , _r_6_12_25 , 1536.0 , 78
_r_32_33_34 , _r_7 , 8640.0 , 280
_r_32_33_34 , _r_7_8_10 , 756.0 , 78
_r_32_33_34 , _r_7_8_11 , 2628.0 , 266
_r_32_33_34 , _r_7_8_37 , 2628.0 , 78
_r_32_33_34 , _r_7_8_9 , 2628.0 , 265
_r_32_33_35 , _r_32_33_36 , 5760.0 , 109
_r_32_33_35 , _r_6 , 5760.0 , 265
_r_32_33_35 , _r_6_12_13 , 2944.0 , 78
_r_32_33_35 , _r_6_12_14 , 2944.0 , 281
_r_32_33_35 , _r_6_12_15 , 2944.0 , 62
_r_32_33_35 , _r_6_12_16 , 2944.0 , 281
_r_32_33_35 , _r_6_12_17 , 2944.0 , 109
_r_32_33_35 , _r_6_12_18 , 768.0 , 266
_r_32_33_35 , _r_6_12_25 , 1024.0 , 78
_r_32_33_35 , _r_7 , 5760.0 , 265
_r_32_33_35 , _r_7_8_10 , 504.0 , 78
_r_32_33_35 , _r_7_8_11 , 1752.0 , 296
_r_32_33_35 , _r_7_8_37 , 1752.0 , 78
_r_32_33_35 , _r_7_8_9 , 1752.0 , 281
_r_32_33_36 , _r_6 , 11520.0 , 78
_r_32_33_36 , _r_6_12_13 , 5888.0 , 265
_r_32_33_36 , _r_6_12_14 , 5888.0 , 78
_r_32_33_36 , _r_6_12_15 , 5888.0 , 265
_r_32_33_36 , _r_6_12_16 , 5888.0 , 62
_r_32_33_36 , _r_6_12_17 , 5888.0 , 297
_r_32_33_36 , _r_6_12_18 , 1536.0 , 78
_r_32_33_36 , _r_6_12_25 , 2048.0 , 265
_r_32_33_36 , _r_7 , 11520.0 , 62
_r_32_33_36 , _r_7_8_10 , 1008.0 , 312
_r_32_33_36 , _r_7_8_11 , 3504.0 , 63
_r_32_33_36 , _r_7_8_37 , 3504.0 , 281
_r_32_33_36 , _r_7_8_9 , 3504.0 , 78
_r_6 , _r_6_12_13 , 8832.0 , 265
_r_6 , _r_6_12_14 , 8832.0 , 78
_r_6 , _r_6_12_15 , 8832.0 , 281
_r_6 , _r_6_12_16 , 8832.0 , 62
_r_6 , _r_6_12_17 , 8832.0 , 281
_r_6 , _r_6_12_18 , 2304.0 , 78
_r_6 , _r_6_12_25 , 3072.0 , 281
_r_6 , _r_7 , 17280.0 , 78
_r_6 , _r_7_8_10 , 1512.0 , 265
_r_6 , _r_7_8_11 , 5256.0 , 78
_r_6 , _r_7_8_37 , 5256.0 , 265
_r_6 , _r_7_8_9 , 5256.0 , 78
_r_6_12_13 , _r_6_12_14 , 4416.0 , 312
_r_6_12_13 , _r_6_12_15 , 4416.0 , 94
_r_6_12_13 , _r_6_12_16 , 4416.0 , 280
_r_6_12_13 , _r_6_12_17 , 4416.0 , 78
_r_6_12_13 , _r_6_12_18 , 1152.0 , 281
_r_6_12_13 , _r_6_12_25 , 1536.0 , 78
_r_6_12_13 , _r_7 , 8832.0 , 265
_r_6_12_13 , _r_7_8_10 , 768.0 , 78
_r_6_12_13 , _r_7_8_11 , 2688.0 , 266
_r_6_12_13 , _r_7_8_37 , 2688.0 , 78
_r_6_12_13 , _r_7_8_9 , 2688.0 , 234
_r_6_12_14 , _r_6_12_15 , 4416.0 , 62
_r_6_12_14 , _r_6_12_16 , 4416.0 , 203
_r_6_12_14 , _r_6_12_17 , 4416.0 , 62
_r_6_12_14 , _r_6_12_18 , 1152.0 , 203
_r_6_12_14 , _r_6_12_25 , 1536.0 , 62
_r_6_12_14 , _r_7 , 8832.0 , 203
_r_6_12_14 , _r_7_8_10 , 768.0 , 63
_r_6_12_14 , _r_7_8_11 , 2688.0 , 202
_r_6_12_14 , _r_7_8_37 , 2688.0 , 63
_r_6_12_14 , _r_7_8_9 , 2688.0 , 203
_r_6_12_15 , _r_6_12_16 , 4416.0 , 62
_r_6_12_15 , _r_6_12_17 , 4416.0 , 203
_r_6_12_15 , _r_6_12_18 , 1152.0 , 62
_r_6_12_15 , _r_6_12_25 , 1536.0 , 203
_r_6_12_15 , _r_7 , 8832.0 , 62
_r_6_12_15 , _r_7_8_10 , 768.0 , 203
_r_6_12_15 , _r_7_8_11 , 2688.0 , 63
_r_6_12_15 , _r_7_8_37 , 2688.0 , 218
_r_6_12_15 , _r_7_8_9 , 2688.0 , 47
_r_6_12_16 , _r_6_12_17 , 4416.0 , 203
_r_6_12_16 , _r_6_12_18 , 1152.0 , 47
_r_6_12_16 , _r_6_12_25 , 1536.0 , 203
_r_6_12_16 , _r_7 , 8832.0 , 47
_r_6_12_16 , _r_7_8_10 , 768.0 , 203
_r_6_12_16 , _r_7_8_11 , 2688.0 , 62
_r_6_12_16 , _r_7_8_37 , 2688.0 , 219
_r_6_12_16 , _r_7_8_9 , 2688.0 , 62
_r_6_12_17 , _r_6_12_18 , 1152.0 , 203
_r_6_12_17 , _r_6_12_25 , 1536.0 , 62
_r_6_12_17 , _r_7 , 8832.0 , 203
_r_6_12_17 , _r_7_8_10 , 768.0 , 63
_r_6_12_17 , _r_7_8_11 , 2688.0 , 202
_r_6_12_17 , _r_7_8_37 , 2688.0 , 63
_r_6_12_17 , _r_7_8_9 , 2688.0 , 203
_r_6_12_18 , _r_6_12_25 , 0.0 , 62
_r_6_12_18 , _r_7 , 2304.0 , 203
_r_6_12_18 , _r_7_8_10 , 0.0 , 62
_r_6_12_18 , _r_7_8_11 , 768.0 , 203
_r_6_12_18 , _r_7_8_37 , 768.0 , 62
_r_6_12_18 , _r_7_8_9 , 768.0 , 203
_r_6_12_25 , _r_7 , 3072.0 , 63
_r_6_12_25 , _r_7_8_10 , 768.0 , 218
_r_6_12_25 , _r_7_8_11 , 768.0 , 47
_r_6_12_25 , _r_7_8_37 , 768.0 , 203
_r_6_12_25 , _r_7_8_9 , 768.0 , 62
_r_7 , _r_7_8_10 , 1512.0 , 203
_r_7 , _r_7_8_11 , 5256.0 , 62
_r_7 , _r_7_8_37 , 5256.0 , 203
_r_7 , _r_7_8_9 , 5256.0 , 62
_r_7_8_10 , _r_7_8_11 , 0.0 , 219
_r_7_8_10 , _r_7_8_37 , 0.0 , 47
_r_7_8_10 , _r_7_8_9 , 0.0 , 218
_r_7_8_11 , _r_7_8_37 , 0.0 , 62
_r_7_8_11 , _r_7_8_9 , 0.0 , 203
_r_7_8_37 , _r_7_8_9 , 0.0 , 63
83352,406
