FAMA-model_20100415_947132043.xml , 31 , 113724.0 , 546
_r_2_3_5 , _r_6_9 , 17496.0 , 406
_r_33 , _r_33_34 , 104976.0 , 109
_r_33 , _r_33_39 , 52488.0 , 421
_r_33 , _r_33_40 , 69984.0 , 125
_r_33 , _r_41 , 52488.0 , 406
_r_33 , _r_6 , 104976.0 , 109
_r_33 , _r_6_10 , 69984.0 , 421
_r_33 , _r_6_10_11 , 34992.0 , 109
_r_33 , _r_6_13 , 104976.0 , 406
_r_33 , _r_6_14 , 104976.0 , 125
_r_33 , _r_6_14_15_16 , 69984.0 , 405
_r_33 , _r_6_14_15_17 , 69984.0 , 109
_r_33 , _r_6_18 , 91152.0 , 406
_r_33 , _r_6_18_19_20 , 34992.0 , 125
_r_33 , _r_6_18_19_21 , 34992.0 , 499
_r_33 , _r_6_18_19_22 , 34992.0 , 125
_r_33 , _r_6_18_19_23 , 34992.0 , 405
_r_33 , _r_6_18_19_24 , 34992.0 , 125
_r_33 , _r_6_25 , 104544.0 , 390
_r_33 , _r_6_25_26_27 , 69984.0 , 125
_r_33 , _r_6_25_26_28 , 69984.0 , 406
_r_33 , _r_6_25_26_29 , 69984.0 , 109
_r_33 , _r_6_25_26_30 , 69984.0 , 483
_r_33 , _r_6_25_26_31 , 69984.0 , 110
_r_33 , _r_6_32 , 52488.0 , 405
_r_33 , _r_6_7 , 104976.0 , 125
_r_33 , _r_6_9 , 34992.0 , 406
_r_33_34 , _r_33_39 , 52488.0 , 109
_r_33_34 , _r_33_40 , 69984.0 , 421
_r_33_34 , _r_41 , 52488.0 , 156
_r_33_34 , _r_6 , 104976.0 , 452
_r_33_34 , _r_6_10 , 69984.0 , 110
_r_33_34 , _r_6_10_11 , 34992.0 , 436
_r_33_34 , _r_6_13 , 104976.0 , 110
_r_33_34 , _r_6_14 , 104976.0 , 436
_r_33_34 , _r_6_14_15_16 , 69984.0 , 110
_r_33_34 , _r_6_14_15_17 , 69984.0 , 405
_r_33_34 , _r_6_18 , 91152.0 , 109
_r_33_34 , _r_6_18_19_20 , 34992.0 , 437
_r_33_34 , _r_6_18_19_21 , 34992.0 , 109
_r_33_34 , _r_6_18_19_22 , 34992.0 , 406
_r_33_34 , _r_6_18_19_23 , 34992.0 , 109
_r_33_34 , _r_6_18_19_24 , 34992.0 , 390
_r_33_34 , _r_6_25 , 104544.0 , 125
_r_33_34 , _r_6_25_26_27 , 69984.0 , 437
_r_33_34 , _r_6_25_26_28 , 69984.0 , 109
_r_33_34 , _r_6_25_26_29 , 69984.0 , 406
_r_33_34 , _r_6_25_26_30 , 69984.0 , 109
_r_33_34 , _r_6_25_26_31 , 69984.0 , 483
_r_33_34 , _r_6_32 , 52488.0 , 110
_r_33_34 , _r_6_7 , 104976.0 , 390
_r_33_34 , _r_6_9 , 34992.0 , 124
_r_33_39 , _r_33_40 , 34992.0 , 406
_r_33_39 , _r_41 , 26244.0 , 125
_r_33_39 , _r_6 , 52488.0 , 405
_r_33_39 , _r_6_10 , 34992.0 , 141
_r_33_39 , _r_6_10_11 , 17496.0 , 390
_r_33_39 , _r_6_13 , 52488.0 , 125
_r_33_39 , _r_6_14 , 52488.0 , 390
_r_33_39 , _r_6_14_15_16 , 34992.0 , 171
_r_33_39 , _r_6_14_15_17 , 34992.0 , 390
_r_33_39 , _r_6_18 , 45576.0 , 125
_r_33_39 , _r_6_18_19_20 , 17496.0 , 499
_r_33_39 , _r_6_18_19_21 , 17496.0 , 125
_r_33_39 , _r_6_18_19_22 , 17496.0 , 452
_r_33_39 , _r_6_18_19_23 , 17496.0 , 110
_r_33_39 , _r_6_18_19_24 , 17496.0 , 405
_r_33_39 , _r_6_25 , 52272.0 , 125
_r_33_39 , _r_6_25_26_27 , 34992.0 , 406
_r_33_39 , _r_6_25_26_28 , 34992.0 , 109
_r_33_39 , _r_6_25_26_29 , 34992.0 , 390
_r_33_39 , _r_6_25_26_30 , 34992.0 , 125
_r_33_39 , _r_6_25_26_31 , 34992.0 , 390
_r_33_39 , _r_6_32 , 26244.0 , 124
_r_33_39 , _r_6_7 , 52488.0 , 390
_r_33_39 , _r_6_9 , 17496.0 , 125
_r_33_40 , _r_41 , 34992.0 , 375
_r_33_40 , _r_6 , 69984.0 , 109
_r_33_40 , _r_6_10 , 46656.0 , 390
_r_33_40 , _r_6_10_11 , 23328.0 , 109
_r_33_40 , _r_6_13 , 69984.0 , 374
_r_33_40 , _r_6_14 , 69984.0 , 125
_r_33_40 , _r_6_14_15_16 , 46656.0 , 375
_r_33_40 , _r_6_14_15_17 , 46656.0 , 109
_r_33_40 , _r_6_18 , 60768.0 , 375
_r_33_40 , _r_6_18_19_20 , 23328.0 , 109
_r_33_40 , _r_6_18_19_21 , 23328.0 , 390
_r_33_40 , _r_6_18_19_22 , 23328.0 , 109
_r_33_40 , _r_6_18_19_23 , 23328.0 , 375
_r_33_40 , _r_6_18_19_24 , 23328.0 , 109
_r_33_40 , _r_6_25 , 69696.0 , 390
_r_33_40 , _r_6_25_26_27 , 46656.0 , 125
_r_33_40 , _r_6_25_26_28 , 46656.0 , 374
_r_33_40 , _r_6_25_26_29 , 46656.0 , 109
_r_33_40 , _r_6_25_26_30 , 46656.0 , 390
_r_33_40 , _r_6_25_26_31 , 46656.0 , 109
_r_33_40 , _r_6_32 , 34992.0 , 375
_r_33_40 , _r_6_7 , 69984.0 , 110
_r_33_40 , _r_6_9 , 34992.0 , 405
_r_41 , _r_6 , 56862.0 , 125
_r_41 , _r_6_10 , 37908.0 , 406
_r_41 , _r_6_10_11 , 18954.0 , 124
_r_41 , _r_6_13 , 56862.0 , 422
_r_41 , _r_6_14 , 56862.0 , 124
_r_41 , _r_6_14_15_16 , 37908.0 , 406
_r_41 , _r_6_14_15_17 , 37908.0 , 109
_r_41 , _r_6_18 , 49374.0 , 453
_r_41 , _r_6_18_19_20 , 18954.0 , 124
_r_41 , _r_6_18_19_21 , 18954.0 , 390
_r_41 , _r_6_18_19_22 , 18954.0 , 125
_r_41 , _r_6_18_19_23 , 18954.0 , 499
_r_41 , _r_6_18_19_24 , 18954.0 , 125
_r_41 , _r_6_25 , 56628.0 , 421
_r_41 , _r_6_25_26_27 , 37908.0 , 141
_r_41 , _r_6_25_26_28 , 37908.0 , 390
_r_41 , _r_6_25_26_29 , 37908.0 , 110
_r_41 , _r_6_25_26_30 , 37908.0 , 390
_r_41 , _r_6_25_26_31 , 37908.0 , 156
_r_41 , _r_6_32 , 28431.0 , 406
_r_41 , _r_6_7 , 56862.0 , 140
_r_41 , _r_6_9 , 17496.0 , 421
_r_6 , _r_6_10 , 75816.0 , 110
_r_6 , _r_6_10_11 , 37908.0 , 405
_r_6 , _r_6_13 , 113724.0 , 125
_r_6 , _r_6_14 , 113724.0 , 437
_r_6 , _r_6_14_15_16 , 75816.0 , 109
_r_6 , _r_6_14_15_17 , 75816.0 , 406
_r_6 , _r_6_18 , 98748.0 , 109
_r_6 , _r_6_18_19_20 , 37908.0 , 437
_r_6 , _r_6_18_19_21 , 37908.0 , 109
_r_6 , _r_6_18_19_22 , 37908.0 , 390
_r_6 , _r_6_18_19_23 , 37908.0 , 125
_r_6 , _r_6_18_19_24 , 37908.0 , 405
_r_6 , _r_6_25 , 113256.0 , 109
_r_6 , _r_6_25_26_27 , 75816.0 , 422
_r_6 , _r_6_25_26_28 , 75816.0 , 109
_r_6 , _r_6_25_26_29 , 75816.0 , 406
_r_6 , _r_6_25_26_30 , 75816.0 , 125
_r_6 , _r_6_25_26_31 , 75816.0 , 405
_r_6 , _r_6_32 , 56862.0 , 125
_r_6 , _r_6_7 , 113724.0 , 406
_r_6 , _r_6_9 , 34992.0 , 125
_r_6_10 , _r_6_10_11 , 37908.0 , 421
_r_6_10 , _r_6_13 , 75816.0 , 125
_r_6_10 , _r_6_14 , 75816.0 , 405
_r_6_10 , _r_6_14_15_16 , 50544.0 , 125
_r_6_10 , _r_6_14_15_17 , 50544.0 , 421
_r_6_10 , _r_6_18 , 65832.0 , 125
_r_6_10 , _r_6_18_19_20 , 25272.0 , 390
_r_6_10 , _r_6_18_19_21 , 25272.0 , 109
_r_6_10 , _r_6_18_19_22 , 25272.0 , 421
_r_6_10 , _r_6_18_19_23 , 25272.0 , 156
_r_6_10 , _r_6_18_19_24 , 25272.0 , 374
_r_6_10 , _r_6_25 , 75504.0 , 125
_r_6_10 , _r_6_25_26_27 , 50544.0 , 437
_r_6_10 , _r_6_25_26_28 , 50544.0 , 140
_r_6_10 , _r_6_25_26_29 , 50544.0 , 390
_r_6_10 , _r_6_25_26_30 , 50544.0 , 125
_r_6_10 , _r_6_25_26_31 , 50544.0 , 453
_r_6_10 , _r_6_32 , 37908.0 , 109
_r_6_10 , _r_6_7 , 75816.0 , 405
_r_6_10 , _r_6_9 , 23328.0 , 125
_r_6_10_11 , _r_6_13 , 37908.0 , 421
_r_6_10_11 , _r_6_14 , 37908.0 , 125
_r_6_10_11 , _r_6_14_15_16 , 25272.0 , 390
_r_6_10_11 , _r_6_14_15_17 , 25272.0 , 109
_r_6_10_11 , _r_6_18 , 32916.0 , 406
_r_6_10_11 , _r_6_18_19_20 , 12636.0 , 124
_r_6_10_11 , _r_6_18_19_21 , 12636.0 , 390
_r_6_10_11 , _r_6_18_19_22 , 12636.0 , 141
_r_6_10_11 , _r_6_18_19_23 , 12636.0 , 405
_r_6_10_11 , _r_6_18_19_24 , 12636.0 , 110
_r_6_10_11 , _r_6_25 , 37752.0 , 405
_r_6_10_11 , _r_6_25_26_27 , 25272.0 , 125
_r_6_10_11 , _r_6_25_26_28 , 25272.0 , 421
_r_6_10_11 , _r_6_25_26_29 , 25272.0 , 109
_r_6_10_11 , _r_6_25_26_30 , 25272.0 , 453
_r_6_10_11 , _r_6_25_26_31 , 25272.0 , 125
_r_6_10_11 , _r_6_32 , 18954.0 , 405
_r_6_10_11 , _r_6_7 , 37908.0 , 125
_r_6_10_11 , _r_6_9 , 11664.0 , 421
_r_6_13 , _r_6_14 , 113724.0 , 125
_r_6_13 , _r_6_14_15_16 , 75816.0 , 421
_r_6_13 , _r_6_14_15_17 , 75816.0 , 109
_r_6_13 , _r_6_18 , 98748.0 , 422
_r_6_13 , _r_6_18_19_20 , 37908.0 , 140
_r_6_13 , _r_6_18_19_21 , 37908.0 , 390
_r_6_13 , _r_6_18_19_22 , 37908.0 , 125
_r_6_13 , _r_6_18_19_23 , 37908.0 , 405
_r_6_13 , _r_6_18_19_24 , 37908.0 , 125
_r_6_13 , _r_6_25 , 113256.0 , 406
_r_6_13 , _r_6_25_26_27 , 75816.0 , 109
_r_6_13 , _r_6_25_26_28 , 75816.0 , 406
_r_6_13 , _r_6_25_26_29 , 75816.0 , 140
_r_6_13 , _r_6_25_26_30 , 75816.0 , 390
_r_6_13 , _r_6_25_26_31 , 75816.0 , 109
_r_6_13 , _r_6_32 , 56862.0 , 421
_r_6_13 , _r_6_7 , 113724.0 , 125
_r_6_13 , _r_6_9 , 34992.0 , 374
_r_6_14 , _r_6_14_15_16 , 75816.0 , 125
_r_6_14 , _r_6_14_15_17 , 75816.0 , 390
_r_6_14 , _r_6_18 , 98748.0 , 125
_r_6_14 , _r_6_18_19_20 , 37908.0 , 374
_r_6_14 , _r_6_18_19_21 , 37908.0 , 125
_r_6_14 , _r_6_18_19_22 , 37908.0 , 390
_r_6_14 , _r_6_18_19_23 , 37908.0 , 109
_r_6_14 , _r_6_18_19_24 , 37908.0 , 390
_r_6_14 , _r_6_25 , 113256.0 , 125
_r_6_14 , _r_6_25_26_27 , 75816.0 , 406
_r_6_14 , _r_6_25_26_28 , 75816.0 , 109
_r_6_14 , _r_6_25_26_29 , 75816.0 , 390
_r_6_14 , _r_6_25_26_30 , 75816.0 , 109
_r_6_14 , _r_6_25_26_31 , 75816.0 , 390
_r_6_14 , _r_6_32 , 56862.0 , 125
_r_6_14 , _r_6_7 , 113724.0 , 390
_r_6_14 , _r_6_9 , 34992.0 , 125
_r_6_14_15_16 , _r_6_14_15_17 , 37908.0 , 390
_r_6_14_15_16 , _r_6_18 , 65832.0 , 124
_r_6_14_15_16 , _r_6_18_19_20 , 25272.0 , 375
_r_6_14_15_16 , _r_6_18_19_21 , 25272.0 , 125
_r_6_14_15_16 , _r_6_18_19_22 , 25272.0 , 390
_r_6_14_15_16 , _r_6_18_19_23 , 25272.0 , 124
_r_6_14_15_16 , _r_6_18_19_24 , 25272.0 , 375
_r_6_14_15_16 , _r_6_25 , 75504.0 , 109
_r_6_14_15_16 , _r_6_25_26_27 , 50544.0 , 406
_r_6_14_15_16 , _r_6_25_26_28 , 50544.0 , 109
_r_6_14_15_16 , _r_6_25_26_29 , 50544.0 , 375
_r_6_14_15_16 , _r_6_25_26_30 , 50544.0 , 109
_r_6_14_15_16 , _r_6_25_26_31 , 50544.0 , 390
_r_6_14_15_16 , _r_6_32 , 37908.0 , 109
_r_6_14_15_16 , _r_6_7 , 75816.0 , 390
_r_6_14_15_16 , _r_6_9 , 23328.0 , 125
_r_6_14_15_17 , _r_6_18 , 65832.0 , 390
_r_6_14_15_17 , _r_6_18_19_20 , 25272.0 , 109
_r_6_14_15_17 , _r_6_18_19_21 , 25272.0 , 374
_r_6_14_15_17 , _r_6_18_19_22 , 25272.0 , 109
_r_6_14_15_17 , _r_6_18_19_23 , 25272.0 , 390
_r_6_14_15_17 , _r_6_18_19_24 , 25272.0 , 110
_r_6_14_15_17 , _r_6_25 , 75504.0 , 374
_r_6_14_15_17 , _r_6_25_26_27 , 50544.0 , 125
_r_6_14_15_17 , _r_6_25_26_28 , 50544.0 , 390
_r_6_14_15_17 , _r_6_25_26_29 , 50544.0 , 109
_r_6_14_15_17 , _r_6_25_26_30 , 50544.0 , 374
_r_6_14_15_17 , _r_6_25_26_31 , 50544.0 , 125
_r_6_14_15_17 , _r_6_32 , 37908.0 , 390
_r_6_14_15_17 , _r_6_7 , 75816.0 , 125
_r_6_14_15_17 , _r_6_9 , 23328.0 , 374
_r_6_18 , _r_6_18_19_20 , 37908.0 , 125
_r_6_18 , _r_6_18_19_21 , 37908.0 , 375
_r_6_18 , _r_6_18_19_22 , 37908.0 , 124
_r_6_18 , _r_6_18_19_23 , 37908.0 , 390
_r_6_18 , _r_6_18_19_24 , 37908.0 , 125
_r_6_18 , _r_6_25 , 98748.0 , 437
_r_6_18 , _r_6_25_26_27 , 68328.0 , 125
_r_6_18 , _r_6_25_26_28 , 68328.0 , 374
_r_6_18 , _r_6_25_26_29 , 68328.0 , 141
_r_6_18 , _r_6_25_26_30 , 68328.0 , 421
_r_6_18 , _r_6_25_26_31 , 68328.0 , 125
_r_6_18 , _r_6_32 , 49374.0 , 405
_r_6_18 , _r_6_7 , 98748.0 , 125
_r_6_18 , _r_6_9 , 30384.0 , 406
_r_6_18_19_20 , _r_6_18_19_21 , 12636.0 , 124
_r_6_18_19_20 , _r_6_18_19_22 , 12636.0 , 390
_r_6_18_19_20 , _r_6_18_19_23 , 12636.0 , 110
_r_6_18_19_20 , _r_6_18_19_24 , 12636.0 , 436
_r_6_18_19_20 , _r_6_25 , 37908.0 , 110
_r_6_18_19_20 , _r_6_25_26_27 , 37908.0 , 405
_r_6_18_19_20 , _r_6_25_26_28 , 25272.0 , 109
_r_6_18_19_20 , _r_6_25_26_29 , 25272.0 , 406
_r_6_18_19_20 , _r_6_25_26_30 , 25272.0 , 109
_r_6_18_19_20 , _r_6_25_26_31 , 25272.0 , 421
_r_6_18_19_20 , _r_6_32 , 18954.0 , 125
_r_6_18_19_20 , _r_6_7 , 37908.0 , 406
_r_6_18_19_20 , _r_6_9 , 11664.0 , 109
_r_6_18_19_21 , _r_6_18_19_22 , 12636.0 , 421
_r_6_18_19_21 , _r_6_18_19_23 , 12636.0 , 109
_r_6_18_19_21 , _r_6_18_19_24 , 12636.0 , 406
_r_6_18_19_21 , _r_6_25 , 37908.0 , 109
_r_6_18_19_21 , _r_6_25_26_27 , 25272.0 , 421
_r_6_18_19_21 , _r_6_25_26_28 , 37908.0 , 110
_r_6_18_19_21 , _r_6_25_26_29 , 25272.0 , 390
_r_6_18_19_21 , _r_6_25_26_30 , 25272.0 , 109
_r_6_18_19_21 , _r_6_25_26_31 , 25272.0 , 422
_r_6_18_19_21 , _r_6_32 , 18954.0 , 109
_r_6_18_19_21 , _r_6_7 , 37908.0 , 390
_r_6_18_19_21 , _r_6_9 , 11664.0 , 125
_r_6_18_19_22 , _r_6_18_19_23 , 12636.0 , 436
_r_6_18_19_22 , _r_6_18_19_24 , 12636.0 , 125
_r_6_18_19_22 , _r_6_25 , 37908.0 , 390
_r_6_18_19_22 , _r_6_25_26_27 , 25272.0 , 125
_r_6_18_19_22 , _r_6_25_26_28 , 25272.0 , 406
_r_6_18_19_22 , _r_6_25_26_29 , 37908.0 , 124
_r_6_18_19_22 , _r_6_25_26_30 , 25272.0 , 375
_r_6_18_19_22 , _r_6_25_26_31 , 25272.0 , 110
_r_6_18_19_22 , _r_6_32 , 18954.0 , 405
_r_6_18_19_22 , _r_6_7 , 37908.0 , 109
_r_6_18_19_22 , _r_6_9 , 11664.0 , 375
_r_6_18_19_23 , _r_6_18_19_24 , 12636.0 , 125
_r_6_18_19_23 , _r_6_25 , 37908.0 , 390
_r_6_18_19_23 , _r_6_25_26_27 , 25272.0 , 124
_r_6_18_19_23 , _r_6_25_26_28 , 25272.0 , 390
_r_6_18_19_23 , _r_6_25_26_29 , 25272.0 , 110
_r_6_18_19_23 , _r_6_25_26_30 , 37908.0 , 390
_r_6_18_19_23 , _r_6_25_26_31 , 25272.0 , 124
_r_6_18_19_23 , _r_6_32 , 18954.0 , 390
_r_6_18_19_23 , _r_6_7 , 37908.0 , 110
_r_6_18_19_23 , _r_6_9 , 11664.0 , 390
_r_6_18_19_24 , _r_6_25 , 37908.0 , 109
_r_6_18_19_24 , _r_6_25_26_27 , 25272.0 , 375
_r_6_18_19_24 , _r_6_25_26_28 , 25272.0 , 109
_r_6_18_19_24 , _r_6_25_26_29 , 25272.0 , 374
_r_6_18_19_24 , _r_6_25_26_30 , 25272.0 , 156
_r_6_18_19_24 , _r_6_25_26_31 , 37908.0 , 375
_r_6_18_19_24 , _r_6_32 , 18954.0 , 109
_r_6_18_19_24 , _r_6_7 , 37908.0 , 390
_r_6_18_19_24 , _r_6_9 , 11664.0 , 125
_r_6_25 , _r_6_25_26_27 , 75816.0 , 390
_r_6_25 , _r_6_25_26_28 , 75816.0 , 109
_r_6_25 , _r_6_25_26_29 , 75816.0 , 390
_r_6_25 , _r_6_25_26_30 , 75816.0 , 125
_r_6_25 , _r_6_25_26_31 , 75816.0 , 390
_r_6_25 , _r_6_32 , 56628.0 , 125
_r_6_25 , _r_6_7 , 113256.0 , 390
_r_6_25 , _r_6_9 , 34848.0 , 124
_r_6_25_26_27 , _r_6_25_26_28 , 50544.0 , 390
_r_6_25_26_27 , _r_6_25_26_29 , 50544.0 , 125
_r_6_25_26_27 , _r_6_25_26_30 , 50544.0 , 390
_r_6_25_26_27 , _r_6_25_26_31 , 50544.0 , 125
_r_6_25_26_27 , _r_6_32 , 37908.0 , 406
_r_6_25_26_27 , _r_6_7 , 75816.0 , 109
_r_6_25_26_27 , _r_6_9 , 23328.0 , 390
_r_6_25_26_28 , _r_6_25_26_29 , 50544.0 , 141
_r_6_25_26_28 , _r_6_25_26_30 , 50544.0 , 390
_r_6_25_26_28 , _r_6_25_26_31 , 50544.0 , 109
_r_6_25_26_28 , _r_6_32 , 37908.0 , 390
_r_6_25_26_28 , _r_6_7 , 75816.0 , 140
_r_6_25_26_28 , _r_6_9 , 23328.0 , 406
_r_6_25_26_29 , _r_6_25_26_30 , 50544.0 , 109
_r_6_25_26_29 , _r_6_25_26_31 , 50544.0 , 437
_r_6_25_26_29 , _r_6_32 , 37908.0 , 125
_r_6_25_26_29 , _r_6_7 , 75816.0 , 390
_r_6_25_26_29 , _r_6_9 , 23328.0 , 109
_r_6_25_26_30 , _r_6_25_26_31 , 50544.0 , 437
_r_6_25_26_30 , _r_6_32 , 37908.0 , 109
_r_6_25_26_30 , _r_6_7 , 75816.0 , 390
_r_6_25_26_30 , _r_6_9 , 23328.0 , 125
_r_6_25_26_31 , _r_6_32 , 37908.0 , 437
_r_6_25_26_31 , _r_6_7 , 75816.0 , 109
_r_6_25_26_31 , _r_6_9 , 23328.0 , 390
_r_6_32 , _r_6_7 , 56862.0 , 125
_r_6_32 , _r_6_9 , 17496.0 , 421
_r_6_7 , _r_6_9 , 34992.0 , 125
121444,465
