FAMA-model_20100624_2076952989.xml , 17 , 444.0 , 156
_r_12_13_14 , _r_12_13_17 , 128.0 , 390
_r_12_13_14 , _r_12_13_18 , 112.0 , 109
_r_12_13_14 , _r_12_13_19 , 160.0 , 390
_r_12_13_14 , _r_1_2_19 , 144.0 , 94
_r_12_13_14 , _r_1_2_3 , 80.0 , 374
_r_12_13_14 , _r_1_5_18 , 112.0 , 109
_r_12_13_14 , _r_1_5_6 , 112.0 , 390
_r_12_13_14 , _r_8 , 128.0 , 109
_r_12_13_14 , _r_8_9_10 , 32.0 , 390
_r_12_13_14 , _r_8_9_20 , 96.0 , 94
_r_12_13_16 , _r_12_13_16_20_21 , 224.0 , 390
_r_12_13_16 , _r_12_13_16_20_22 , 224.0 , 94
_r_12_13_16 , _r_12_13_17 , 192.0 , 390
_r_12_13_16 , _r_12_13_18 , 168.0 , 93
_r_12_13_16 , _r_12_13_19 , 240.0 , 390
_r_12_13_16 , _r_1_2_19 , 216.0 , 94
_r_12_13_16 , _r_1_2_3 , 120.0 , 374
_r_12_13_16 , _r_1_5_18 , 168.0 , 94
_r_12_13_16 , _r_1_5_6 , 168.0 , 421
_r_12_13_16 , _r_8 , 192.0 , 94
_r_12_13_16 , _r_8_9_10 , 48.0 , 390
_r_12_13_16 , _r_8_9_20 , 144.0 , 93
_r_12_13_16_20_21 , _r_12_13_16_20_22 , 112.0 , 390
_r_12_13_16_20_21 , _r_12_13_17 , 128.0 , 94
_r_12_13_16_20_21 , _r_12_13_18 , 112.0 , 390
_r_12_13_16_20_21 , _r_12_13_19 , 160.0 , 93
_r_12_13_16_20_21 , _r_1_2_19 , 144.0 , 390
_r_12_13_16_20_21 , _r_1_2_3 , 80.0 , 94
_r_12_13_16_20_21 , _r_1_5_18 , 112.0 , 421
_r_12_13_16_20_21 , _r_1_5_6 , 112.0 , 94
_r_12_13_16_20_21 , _r_8 , 128.0 , 374
_r_12_13_16_20_21 , _r_8_9_10 , 32.0 , 94
_r_12_13_16_20_21 , _r_8_9_20 , 96.0 , 374
_r_12_13_16_20_22 , _r_12_13_17 , 128.0 , 141
_r_12_13_16_20_22 , _r_12_13_18 , 112.0 , 374
_r_12_13_16_20_22 , _r_12_13_19 , 160.0 , 94
_r_12_13_16_20_22 , _r_1_2_19 , 144.0 , 374
_r_12_13_16_20_22 , _r_1_2_3 , 80.0 , 140
_r_12_13_16_20_22 , _r_1_5_18 , 112.0 , 390
_r_12_13_16_20_22 , _r_1_5_6 , 112.0 , 94
_r_12_13_16_20_22 , _r_8 , 128.0 , 390
_r_12_13_16_20_22 , _r_8_9_10 , 32.0 , 94
_r_12_13_16_20_22 , _r_8_9_20 , 96.0 , 390
_r_12_13_17 , _r_12_13_18 , 128.0 , 109
_r_12_13_17 , _r_12_13_19 , 192.0 , 374
_r_12_13_17 , _r_1_2_19 , 160.0 , 94
_r_12_13_17 , _r_1_2_3 , 96.0 , 405
_r_12_13_17 , _r_1_5_18 , 128.0 , 94
_r_12_13_17 , _r_1_5_6 , 128.0 , 390
_r_12_13_17 , _r_8 , 160.0 , 109
_r_12_13_17 , _r_8_9_10 , 64.0 , 390
_r_12_13_17 , _r_8_9_20 , 96.0 , 94
_r_12_13_18 , _r_12_13_19 , 160.0 , 405
_r_12_13_18 , _r_1_2_19 , 144.0 , 94
_r_12_13_18 , _r_1_2_3 , 80.0 , 421
_r_12_13_18 , _r_1_5_18 , 112.0 , 94
_r_12_13_18 , _r_1_5_6 , 112.0 , 421
_r_12_13_18 , _r_8 , 128.0 , 94
_r_12_13_18 , _r_8_9_10 , 32.0 , 390
_r_12_13_18 , _r_8_9_20 , 96.0 , 93
_r_12_13_19 , _r_1_2_19 , 160.0 , 421
_r_12_13_19 , _r_1_2_3 , 160.0 , 94
_r_12_13_19 , _r_1_5_18 , 160.0 , 406
_r_12_13_19 , _r_1_5_6 , 160.0 , 93
_r_12_13_19 , _r_8 , 192.0 , 390
_r_12_13_19 , _r_8_9_10 , 64.0 , 94
_r_12_13_19 , _r_8_9_20 , 128.0 , 390
_r_1_2_19 , _r_1_2_3 , 0.0 , 93
_r_1_2_19 , _r_1_5_18 , 142.0 , 390
_r_1_2_19 , _r_1_5_6 , 142.0 , 94
_r_1_2_19 , _r_8 , 158.0 , 452
_r_1_2_19 , _r_8_9_10 , 32.0 , 110
_r_1_2_19 , _r_8_9_20 , 126.0 , 374
_r_1_2_3 , _r_1_5_18 , 80.0 , 94
_r_1_2_3 , _r_1_5_6 , 80.0 , 390
_r_1_2_3 , _r_8 , 96.0 , 124
_r_1_2_3 , _r_8_9_10 , 32.0 , 406
_r_1_2_3 , _r_8_9_20 , 64.0 , 94
_r_1_5_18 , _r_1_5_6 , 0.0 , 390
_r_1_5_18 , _r_8 , 127.0 , 140
_r_1_5_18 , _r_8_9_10 , 32.0 , 374
_r_1_5_18 , _r_8_9_20 , 95.0 , 94
_r_1_5_6 , _r_8 , 127.0 , 421
_r_1_5_6 , _r_8_9_10 , 32.0 , 125
_r_1_5_6 , _r_8_9_20 , 95.0 , 390
_r_8 , _r_8_9_10 , 64.0 , 93
_r_8 , _r_8_9_20 , 190.0 , 515
_r_8_9_10 , _r_8_9_20 , 0.0 , 94
33962,136
