FAMA-model_20091205_755658379.xml , 94 , 2.322432E7 , 874
Coche ecologico , _r_2_86 , 2.322432E7 , 889
Coche ecologico , _r_2_86_87 , 2.322432E7 , 1092
Coche ecologico , _r_2_86_88 , 2.322432E7 , 858
Coche ecologico , _r_3 , 2.322432E7 , 1076
Coche ecologico , _r_4 , 2.322432E7 , 921
Coche ecologico , _r_4_69 , 2.322432E7 , 998
Coche ecologico , _r_4_69_70_71 , 1.161216E7 , 796
Coche ecologico , _r_4_69_70_72 , 1.161216E7 , 873
Coche ecologico , _r_4_89 , 2.322432E7 , 967
Coche ecologico , _r_4_89_90 , 2.322432E7 , 1030
Coche ecologico , _r_4_89_91 , 2.322432E7 , 858
Coche ecologico , _r_4_89_92 , 2.322432E7 , 983
Coche ecologico , _r_51 , 2.322432E7 , 889
Coche ecologico , _r_51_52 , 2.322432E7 , 1030
Coche ecologico , _r_51_53 , 7741440.0 , 733
Coche ecologico , _r_51_54 , 2.322432E7 , 967
Coche ecologico , _r_51_54_55 , 2.322432E7 , 858
Coche ecologico , _r_51_54_56 , 2.322432E7 , 983
Coche ecologico , _r_51_54_57 , 1.161216E7 , 733
Coche ecologico , _r_51_54_57_59 , 1.161216E7 , 811
Coche ecologico , _r_51_54_57_60 , 1.161216E7 , 749
Coche ecologico , _r_51_54_57_75 , 1.161216E7 , 764
Coche ecologico , _r_51_54_58 , 2.322432E7 , 890
Coche ecologico , _r_51_61 , 1.548288E7 , 873
Coche ecologico , _r_51_62 , 1.161216E7 , 952
Coche ecologico , _r_51_63 , 1.990656E7 , 1045
Coche ecologico , _r_51_63_64 , 9953280.0 , 811
Coche ecologico , _r_51_63_66 , 1.327104E7 , 999
Coche ecologico , _r_51_63_66_67_68 , 6635520.0 , 998
Coche ecologico , _r_51_63_66_67_69 , 6635520.0 , 718
Coche ecologico , _r_51_70 , 2.322432E7 , 904
Coche ecologico , _r_51_71 , 1.161216E7 , 983
Coche ecologico , _r_51_72 , 1.161216E7 , 1077
Coche ecologico , _r_51_97 , 2.322432E7 , 1248
Coche ecologico , _r_51_98 , 2.322432E7 , 936
Coche ecologico , _r_93 , 2.322432E7 , 1014
Coche ecologico , _r_93_94 , 2.322432E7 , 889
Coche ecologico , _r_93_95 , 2.322432E7 , 1217
_r_1 , _r_1_20 , 2.322432E7 , 1263
_r_1 , _r_1_20_21 , 2.322432E7 , 1560
_r_1 , _r_1_20_21_25 , 2.322432E7 , 1264
_r_1 , _r_1_20_26 , 2.322432E7 , 1107
_r_1 , _r_1_20_26_27_28 , 5806080.0 , 702
_r_1 , _r_1_20_26_27_29 , 1.741824E7 , 983
_r_1 , _r_1_20_26_27_29_30_31 , 5806080.0 , 702
_r_1 , _r_1_20_26_27_29_30_32 , 5806080.0 , 687
_r_1 , _r_1_20_26_27_29_30_33 , 5806080.0 , 702
_r_1 , _r_1_5 , 2.322432E7 , 1060
_r_1 , _r_1_5_6_7 , 1.032192E7 , 827
_r_1 , _r_1_5_6_7_9_10 , 2580480.0 , 765
_r_1 , _r_1_5_6_7_9_11 , 2580480.0 , 592
_r_1 , _r_1_5_6_7_9_12 , 2580480.0 , 780
_r_1 , _r_1_5_6_7_9_13 , 2580480.0 , 624
_r_1 , _r_1_5_6_8 , 1.29024E7 , 874
_r_1 , _r_1_5_6_8_14_15 , 2580480.0 , 842
_r_1 , _r_1_5_6_8_14_16 , 2580480.0 , 968
_r_1 , _r_1_5_6_8_14_17 , 2580480.0 , 826
_r_1 , _r_1_5_6_8_14_18 , 2580480.0 , 796
_r_1 , _r_1_5_6_8_14_19 , 2580480.0 , 624
_r_1 , _r_1_72 , 2.322432E7 , 1139
_r_1 , _r_1_72_73_74 , 1.161216E7 , 639
_r_1 , _r_1_72_73_75 , 1.161216E7 , 827
_r_1 , _r_1_96 , 1.161216E7 , 889
_r_1 , _r_2 , 2.322432E7 , 1046
_r_1 , _r_2_34 , 2.322432E7 , 904
_r_1 , _r_2_34_37_38 , 6967296.0 , 780
_r_1 , _r_2_34_37_38_39_40 , 2322432.0 , 531
_r_1 , _r_2_34_37_38_39_41 , 2322432.0 , 655
_r_1 , _r_2_34_37_38_39_42 , 2322432.0 , 593
_r_1 , _r_2_34_37_43 , 1.6257024E7 , 811
_r_1 , _r_2_34_37_43_46_47 , 9289728.0 , 608
_r_1 , _r_2_34_37_43_46_47_49_50 , 2322432.0 , 671
_r_1 , _r_2_34_37_43_46_47_49_51 , 2322432.0 , 531
_r_1 , _r_2_34_37_43_46_47_49_52 , 2322432.0 , 639
_r_1 , _r_2_34_37_43_46_47_49_53 , 2322432.0 , 562
_r_1 , _r_2_34_37_43_46_48 , 6967296.0 , 702
_r_1 , _r_2_34_37_43_46_48_54_55 , 2322432.0 , 515
_r_1 , _r_2_34_37_43_46_48_54_56 , 2322432.0 , 733
_r_1 , _r_2_34_37_43_46_48_54_57 , 2322432.0 , 639
_r_1 , _r_2_58 , 2.322432E7 , 983
_r_1 , _r_2_58_59_60 , 7741440.0 , 640
_r_1 , _r_2_58_59_61 , 1.548288E7 , 811
_r_1 , _r_2_62 , 2.322432E7 , 889
_r_1 , _r_2_62_63_64 , 1.548288E7 , 843
_r_1 , _r_2_62_63_65 , 7741440.0 , 702
_r_1 , _r_2_76 , 2.322432E7 , 951
_r_1 , _r_2_78 , 2.322432E7 , 967
_r_1 , _r_2_78_80 , 2.322432E7 , 968
_r_1 , _r_2_78_81 , 1.161216E7 , 1029
_r_1 , _r_2_78_82 , 1.741824E7 , 905
_r_1 , _r_2_78_82_83_84 , 1.161216E7 , 608
_r_1 , _r_2_78_82_83_85 , 1.161216E7 , 780
_r_1 , _r_2_86 , 2.322432E7 , 858
_r_1 , _r_2_86_87 , 2.322432E7 , 1030
_r_1 , _r_2_86_88 , 2.322432E7 , 874
_r_1 , _r_3 , 2.322432E7 , 1092
_r_1 , _r_4 , 2.322432E7 , 904
_r_1 , _r_4_69 , 2.322432E7 , 1014
_r_1 , _r_4_69_70_71 , 1.161216E7 , 812
_r_1 , _r_4_69_70_72 , 1.161216E7 , 873
_r_1 , _r_4_89 , 2.322432E7 , 999
_r_1 , _r_4_89_90 , 2.322432E7 , 951
_r_1 , _r_4_89_91 , 2.322432E7 , 889
_r_1 , _r_4_89_92 , 2.322432E7 , 983
_r_1 , _r_51 , 2.322432E7 , 889
_r_1 , _r_51_52 , 2.322432E7 , 1046
_r_1 , _r_51_53 , 7741440.0 , 717
_r_1 , _r_51_54 , 2.322432E7 , 967
_r_1 , _r_51_54_55 , 2.322432E7 , 874
_r_1 , _r_51_54_56 , 2.322432E7 , 967
_r_1 , _r_51_54_57 , 1.161216E7 , 733
_r_1 , _r_51_54_57_59 , 1.161216E7 , 843
_r_1 , _r_51_54_57_60 , 1.161216E7 , 733
_r_1 , _r_51_54_57_75 , 1.161216E7 , 749
_r_1 , _r_51_54_58 , 2.322432E7 , 889
_r_1 , _r_51_61 , 1.548288E7 , 889
_r_1 , _r_51_62 , 1.161216E7 , 921
_r_1 , _r_51_63 , 1.990656E7 , 873
_r_1 , _r_51_63_64 , 9953280.0 , 780
_r_1 , _r_51_63_66 , 1.327104E7 , 905
_r_1 , _r_51_63_66_67_68 , 6635520.0 , 702
_r_1 , _r_51_63_66_67_69 , 6635520.0 , 718
_r_1 , _r_51_70 , 2.322432E7 , 858
_r_1 , _r_51_71 , 1.161216E7 , 967
_r_1 , _r_51_72 , 1.161216E7 , 1014
_r_1 , _r_51_97 , 2.322432E7 , 1092
_r_1 , _r_51_98 , 2.322432E7 , 889
_r_1 , _r_93 , 2.322432E7 , 967
_r_1 , _r_93_94 , 2.322432E7 , 858
_r_1 , _r_93_95 , 2.322432E7 , 1077
_r_1_20 , _r_1_20_21 , 2.322432E7 , 1107
_r_1_20 , _r_1_20_21_25 , 2.322432E7 , 1201
_r_1_20 , _r_1_20_26 , 2.322432E7 , 1092
_r_1_20 , _r_1_20_26_27_28 , 5806080.0 , 843
_r_1_20 , _r_1_20_26_27_29 , 1.741824E7 , 983
_r_1_20 , _r_1_20_26_27_29_30_31 , 5806080.0 , 889
_r_1_20 , _r_1_20_26_27_29_30_32 , 5806080.0 , 717
_r_1_20 , _r_1_20_26_27_29_30_33 , 5806080.0 , 858
_r_1_20 , _r_1_5 , 2.322432E7 , 1061
_r_1_20 , _r_1_5_6_7 , 1.032192E7 , 983
_r_1_20 , _r_1_5_6_7_9_10 , 2580480.0 , 733
_r_1_20 , _r_1_5_6_7_9_11 , 2580480.0 , 780
_r_1_20 , _r_1_5_6_7_9_12 , 2580480.0 , 733
_r_1_20 , _r_1_5_6_7_9_13 , 2580480.0 , 765
_r_1_20 , _r_1_5_6_8 , 1.29024E7 , 842
_r_1_20 , _r_1_5_6_8_14_15 , 2580480.0 , 780
_r_1_20 , _r_1_5_6_8_14_16 , 2580480.0 , 749
_r_1_20 , _r_1_5_6_8_14_17 , 2580480.0 , 811
_r_1_20 , _r_1_5_6_8_14_18 , 2580480.0 , 733
_r_1_20 , _r_1_5_6_8_14_19 , 2580480.0 , 780
_r_1_20 , _r_1_72 , 2.322432E7 , 1108
_r_1_20 , _r_1_72_73_74 , 1.161216E7 , 842
_r_1_20 , _r_1_72_73_75 , 1.161216E7 , 858
_r_1_20 , _r_1_96 , 1.161216E7 , 1124
_r_1_20 , _r_2 , 2.322432E7 , 1092
_r_1_20 , _r_2_34 , 2.322432E7 , 1170
_r_1_20 , _r_2_34_37_38 , 6967296.0 , 811
_r_1_20 , _r_2_34_37_38_39_40 , 2322432.0 , 764
_r_1_20 , _r_2_34_37_38_39_41 , 2322432.0 , 702
_r_1_20 , _r_2_34_37_38_39_42 , 2322432.0 , 811
_r_1_20 , _r_2_34_37_43 , 1.6257024E7 , 812
_r_1_20 , _r_2_34_37_43_46_47 , 9289728.0 , 811
_r_1_20 , _r_2_34_37_43_46_47_49_50 , 2322432.0 , 702
_r_1_20 , _r_2_34_37_43_46_47_49_51 , 2322432.0 , 749
_r_1_20 , _r_2_34_37_43_46_47_49_52 , 2322432.0 , 639
_r_1_20 , _r_2_34_37_43_46_47_49_53 , 2322432.0 , 765
_r_1_20 , _r_2_34_37_43_46_48 , 6967296.0 , 717
_r_1_20 , _r_2_34_37_43_46_48_54_55 , 2322432.0 , 749
_r_1_20 , _r_2_34_37_43_46_48_54_56 , 2322432.0 , 718
_r_1_20 , _r_2_34_37_43_46_48_54_57 , 2322432.0 , 858
_r_1_20 , _r_2_58 , 2.322432E7 , 1014
_r_1_20 , _r_2_58_59_60 , 7741440.0 , 858
_r_1_20 , _r_2_58_59_61 , 1.548288E7 , 826
_r_1_20 , _r_2_62 , 2.322432E7 , 1108
_r_1_20 , _r_2_62_63_64 , 1.548288E7 , 874
_r_1_20 , _r_2_62_63_65 , 7741440.0 , 936
_r_1_20 , _r_2_76 , 2.322432E7 , 998
_r_1_20 , _r_2_78 , 2.322432E7 , 1217
_r_1_20 , _r_2_78_80 , 2.322432E7 , 983
_r_1_20 , _r_2_78_81 , 1.161216E7 , 1263
_r_1_20 , _r_2_78_82 , 1.741824E7 , 905
_r_1_20 , _r_2_78_82_83_84 , 1.161216E7 , 858
_r_1_20 , _r_2_78_82_83_85 , 1.161216E7 , 920
_r_1_20 , _r_2_86 , 2.322432E7 , 1077
_r_1_20 , _r_2_86_87 , 2.322432E7 , 1045
_r_1_20 , _r_2_86_88 , 2.322432E7 , 1076
_r_1_20 , _r_3 , 2.322432E7 , 1092
_r_1_20 , _r_4 , 2.322432E7 , 1155
_r_1_20 , _r_4_69 , 2.322432E7 , 1014
_r_1_20 , _r_4_69_70_71 , 1.161216E7 , 1045
_r_1_20 , _r_4_69_70_72 , 1.161216E7 , 889
_r_1_20 , _r_4_89 , 2.322432E7 , 1217
_r_1_20 , _r_4_89_90 , 2.322432E7 , 983
_r_1_20 , _r_4_89_91 , 2.322432E7 , 1107
_r_1_20 , _r_4_89_92 , 2.322432E7 , 1014
_r_1_20 , _r_51 , 2.322432E7 , 1092
_r_1_20 , _r_51_52 , 2.322432E7 , 1046
_r_1_20 , _r_51_53 , 7741440.0 , 951
_r_1_20 , _r_51_54 , 2.322432E7 , 983
_r_1_20 , _r_51_54_55 , 2.322432E7 , 1123
_r_1_20 , _r_51_54_56 , 2.322432E7 , 999
_r_1_20 , _r_51_54_57 , 1.161216E7 , 967
_r_1_20 , _r_51_54_57_59 , 1.161216E7 , 889
_r_1_20 , _r_51_54_57_60 , 1.161216E7 , 967
_r_1_20 , _r_51_54_57_75 , 1.161216E7 , 796
_r_1_20 , _r_51_54_58 , 2.322432E7 , 1154
_r_1_20 , _r_51_61 , 1.548288E7 , 967
_r_1_20 , _r_51_62 , 1.161216E7 , 1139
_r_1_20 , _r_51_63 , 1.990656E7 , 952
_r_1_20 , _r_51_63_64 , 9953280.0 , 1076
_r_1_20 , _r_51_63_66 , 1.327104E7 , 1061
_r_1_20 , _r_51_63_66_67_68 , 6635520.0 , 936
_r_1_20 , _r_51_63_66_67_69 , 6635520.0 , 811
_r_1_20 , _r_51_70 , 2.322432E7 , 1123
_r_1_20 , _r_51_71 , 1.161216E7 , 983
_r_1_20 , _r_51_72 , 1.161216E7 , 1248
_r_1_20 , _r_51_97 , 2.322432E7 , 1123
_r_1_20 , _r_51_98 , 2.322432E7 , 1108
_r_1_20 , _r_93 , 2.322432E7 , 983
_r_1_20 , _r_93_94 , 2.322432E7 , 1092
_r_1_20 , _r_93_95 , 2.322432E7 , 1107
_r_1_20_21 , _r_1_20_21_25 , 2.322432E7 , 1217
_r_1_20_21 , _r_1_20_26 , 2.322432E7 , 1108
_r_1_20_21 , _r_1_20_26_27_28 , 5806080.0 , 842
_r_1_20_21 , _r_1_20_26_27_29 , 1.741824E7 , 983
_r_1_20_21 , _r_1_20_26_27_29_30_31 , 5806080.0 , 874
_r_1_20_21 , _r_1_20_26_27_29_30_32 , 5806080.0 , 717
_r_1_20_21 , _r_1_20_26_27_29_30_33 , 5806080.0 , 827
_r_1_20_21 , _r_1_5 , 2.322432E7 , 1030
_r_1_20_21 , _r_1_5_6_7 , 1.032192E7 , 982
_r_1_20_21 , _r_1_5_6_7_9_10 , 2580480.0 , 734
_r_1_20_21 , _r_1_5_6_7_9_11 , 2580480.0 , 780
_r_1_20_21 , _r_1_5_6_7_9_12 , 2580480.0 , 733
_r_1_20_21 , _r_1_5_6_7_9_13 , 2580480.0 , 764
_r_1_20_21 , _r_1_5_6_8 , 1.29024E7 , 858
_r_1_20_21 , _r_1_5_6_8_14_15 , 2580480.0 , 765
_r_1_20_21 , _r_1_5_6_8_14_16 , 2580480.0 , 702
_r_1_20_21 , _r_1_5_6_8_14_17 , 2580480.0 , 795
_r_1_20_21 , _r_1_5_6_8_14_18 , 2580480.0 , 687
_r_1_20_21 , _r_1_5_6_8_14_19 , 2580480.0 , 764
_r_1_20_21 , _r_1_72 , 2.322432E7 , 1061
_r_1_20_21 , _r_1_72_73_74 , 1.161216E7 , 842
_r_1_20_21 , _r_1_72_73_75 , 1.161216E7 , 858
_r_1_20_21 , _r_1_96 , 1.161216E7 , 1139
_r_1_20_21 , _r_2 , 2.322432E7 , 1092
_r_1_20_21 , _r_2_34 , 2.322432E7 , 1154
_r_1_20_21 , _r_2_34_37_38 , 6967296.0 , 796
_r_1_20_21 , _r_2_34_37_38_39_40 , 2322432.0 , 780
_r_1_20_21 , _r_2_34_37_38_39_41 , 2322432.0 , 686
_r_1_20_21 , _r_2_34_37_38_39_42 , 2322432.0 , 827
_r_1_20_21 , _r_2_34_37_43 , 1.6257024E7 , 842
_r_1_20_21 , _r_2_34_37_43_46_47 , 9289728.0 , 827
_r_1_20_21 , _r_2_34_37_43_46_47_49_50 , 2322432.0 , 717
_r_1_20_21 , _r_2_34_37_43_46_47_49_51 , 2322432.0 , 765
_r_1_20_21 , _r_2_34_37_43_46_47_49_52 , 2322432.0 , 670
_r_1_20_21 , _r_2_34_37_43_46_47_49_53 , 2322432.0 , 796
_r_1_20_21 , _r_2_34_37_43_46_48 , 6967296.0 , 749
_r_1_20_21 , _r_2_34_37_43_46_48_54_55 , 2322432.0 , 764
_r_1_20_21 , _r_2_34_37_43_46_48_54_56 , 2322432.0 , 733
_r_1_20_21 , _r_2_34_37_43_46_48_54_57 , 2322432.0 , 858
_r_1_20_21 , _r_2_58 , 2.322432E7 , 999
_r_1_20_21 , _r_2_58_59_60 , 7741440.0 , 842
_r_1_20_21 , _r_2_58_59_61 , 1.548288E7 , 827
_r_1_20_21 , _r_2_62 , 2.322432E7 , 1092
_r_1_20_21 , _r_2_62_63_64 , 1.548288E7 , 858
_r_1_20_21 , _r_2_62_63_65 , 7741440.0 , 920
_r_1_20_21 , _r_2_76 , 2.322432E7 , 983
_r_1_20_21 , _r_2_78 , 2.322432E7 , 1201
_r_1_20_21 , _r_2_78_80 , 2.322432E7 , 968
_r_1_20_21 , _r_2_78_81 , 1.161216E7 , 1232
_r_1_20_21 , _r_2_78_82 , 1.741824E7 , 905
_r_1_20_21 , _r_2_78_82_83_84 , 1.161216E7 , 827
_r_1_20_21 , _r_2_78_82_83_85 , 1.161216E7 , 795
_r_1_20_21 , _r_2_86 , 2.322432E7 , 1077
_r_1_20_21 , _r_2_86_87 , 2.322432E7 , 1060
_r_1_20_21 , _r_2_86_88 , 2.322432E7 , 1077
_r_1_20_21 , _r_3 , 2.322432E7 , 1107
_r_1_20_21 , _r_4 , 2.322432E7 , 1139
_r_1_20_21 , _r_4_69 , 2.322432E7 , 1030
_r_1_20_21 , _r_4_69_70_71 , 1.161216E7 , 1029
_r_1_20_21 , _r_4_69_70_72 , 1.161216E7 , 890
_r_1_20_21 , _r_4_89 , 2.322432E7 , 1201
_r_1_20_21 , _r_4_89_90 , 2.322432E7 , 983
_r_1_20_21 , _r_4_89_91 , 2.322432E7 , 1060
_r_1_20_21 , _r_4_89_92 , 2.322432E7 , 983
_r_1_20_21 , _r_51 , 2.322432E7 , 1061
_r_1_20_21 , _r_51_52 , 2.322432E7 , 1014
_r_1_20_21 , _r_51_53 , 7741440.0 , 920
_r_1_20_21 , _r_51_54 , 2.322432E7 , 936
_r_1_20_21 , _r_51_54_55 , 2.322432E7 , 1061
_r_1_20_21 , _r_51_54_56 , 2.322432E7 , 967
_r_1_20_21 , _r_51_54_57 , 1.161216E7 , 921
_r_1_20_21 , _r_51_54_57_59 , 1.161216E7 , 827
_r_1_20_21 , _r_51_54_57_60 , 1.161216E7 , 920
_r_1_20_21 , _r_51_54_57_75 , 1.161216E7 , 749
_r_1_20_21 , _r_51_54_58 , 2.322432E7 , 1077
_r_1_20_21 , _r_51_61 , 1.548288E7 , 905
_r_1_20_21 , _r_51_62 , 1.161216E7 , 1138
_r_1_20_21 , _r_51_63 , 1.990656E7 , 874
_r_1_20_21 , _r_51_63_64 , 9953280.0 , 1014
_r_1_20_21 , _r_51_63_66 , 1.327104E7 , 905
_r_1_20_21 , _r_51_63_66_67_68 , 6635520.0 , 920
_r_1_20_21 , _r_51_63_66_67_69 , 6635520.0 , 718
_r_1_20_21 , _r_51_70 , 2.322432E7 , 1092
_r_1_20_21 , _r_51_71 , 1.161216E7 , 967
_r_1_20_21 , _r_51_72 , 1.161216E7 , 1217
_r_1_20_21 , _r_51_97 , 2.322432E7 , 1123
_r_1_20_21 , _r_51_98 , 2.322432E7 , 1108
_r_1_20_21 , _r_93 , 2.322432E7 , 967
_r_1_20_21 , _r_93_94 , 2.322432E7 , 1076
_r_1_20_21 , _r_93_95 , 2.322432E7 , 1108
_r_1_20_21_25 , _r_1_20_26 , 2.322432E7 , 1170
_r_1_20_21_25 , _r_1_20_26_27_28 , 5806080.0 , 749
_r_1_20_21_25 , _r_1_20_26_27_29 , 1.741824E7 , 1045
_r_1_20_21_25 , _r_1_20_26_27_29_30_31 , 5806080.0 , 764
_r_1_20_21_25 , _r_1_20_26_27_29_30_32 , 5806080.0 , 780
_r_1_20_21_25 , _r_1_20_26_27_29_30_33 , 5806080.0 , 718
_r_1_20_21_25 , _r_1_5 , 2.322432E7 , 1123
_r_1_20_21_25 , _r_1_5_6_7 , 1.032192E7 , 889
_r_1_20_21_25 , _r_1_5_6_7_9_10 , 2580480.0 , 827
_r_1_20_21_25 , _r_1_5_6_7_9_11 , 2580480.0 , 671
_r_1_20_21_25 , _r_1_5_6_7_9_12 , 2580480.0 , 842
_r_1_20_21_25 , _r_1_5_6_7_9_13 , 2580480.0 , 687
_r_1_20_21_25 , _r_1_5_6_8 , 1.29024E7 , 936
_r_1_20_21_25 , _r_1_5_6_8_14_15 , 2580480.0 , 670
_r_1_20_21_25 , _r_1_5_6_8_14_16 , 2580480.0 , 827
_r_1_20_21_25 , _r_1_5_6_8_14_17 , 2580480.0 , 671
_r_1_20_21_25 , _r_1_5_6_8_14_18 , 2580480.0 , 796
_r_1_20_21_25 , _r_1_5_6_8_14_19 , 2580480.0 , 655
_r_1_20_21_25 , _r_1_72 , 2.322432E7 , 1185
_r_1_20_21_25 , _r_1_72_73_74 , 1.161216E7 , 734
_r_1_20_21_25 , _r_1_72_73_75 , 1.161216E7 , 904
_r_1_20_21_25 , _r_1_96 , 1.161216E7 , 999
_r_1_20_21_25 , _r_2 , 2.322432E7 , 1185
_r_1_20_21_25 , _r_2_34 , 2.322432E7 , 1030
_r_1_20_21_25 , _r_2_34_37_38 , 6967296.0 , 889
_r_1_20_21_25 , _r_2_34_37_38_39_40 , 2322432.0 , 655
_r_1_20_21_25 , _r_2_34_37_38_39_41 , 2322432.0 , 780
_r_1_20_21_25 , _r_2_34_37_38_39_42 , 2322432.0 , 702
_r_1_20_21_25 , _r_2_34_37_43 , 1.6257024E7 , 921
_r_1_20_21_25 , _r_2_34_37_43_46_47 , 9289728.0 , 717
_r_1_20_21_25 , _r_2_34_37_43_46_47_49_50 , 2322432.0 , 796
_r_1_20_21_25 , _r_2_34_37_43_46_47_49_51 , 2322432.0 , 640
_r_1_20_21_25 , _r_2_34_37_43_46_47_49_52 , 2322432.0 , 748
_r_1_20_21_25 , _r_2_34_37_43_46_47_49_53 , 2322432.0 , 687
_r_1_20_21_25 , _r_2_34_37_43_46_48 , 6967296.0 , 811
_r_1_20_21_25 , _r_2_34_37_43_46_48_54_55 , 2322432.0 , 640
_r_1_20_21_25 , _r_2_34_37_43_46_48_54_56 , 2322432.0 , 811
_r_1_20_21_25 , _r_2_34_37_43_46_48_54_57 , 2322432.0 , 733
_r_1_20_21_25 , _r_2_58 , 2.322432E7 , 1092
_r_1_20_21_25 , _r_2_58_59_60 , 7741440.0 , 718
_r_1_20_21_25 , _r_2_58_59_61 , 1.548288E7 , 904
_r_1_20_21_25 , _r_2_62 , 2.322432E7 , 968
_r_1_20_21_25 , _r_2_62_63_64 , 1.548288E7 , 936
_r_1_20_21_25 , _r_2_62_63_65 , 7741440.0 , 811
_r_1_20_21_25 , _r_2_76 , 2.322432E7 , 1045
_r_1_20_21_25 , _r_2_78 , 2.322432E7 , 1092
_r_1_20_21_25 , _r_2_78_80 , 2.322432E7 , 1061
_r_1_20_21_25 , _r_2_78_81 , 1.161216E7 , 1107
_r_1_20_21_25 , _r_2_78_82 , 1.741824E7 , 983
_r_1_20_21_25 , _r_2_78_82_83_84 , 1.161216E7 , 687
_r_1_20_21_25 , _r_2_78_82_83_85 , 1.161216E7 , 904
_r_1_20_21_25 , _r_2_86 , 2.322432E7 , 952
_r_1_20_21_25 , _r_2_86_87 , 2.322432E7 , 1123
_r_1_20_21_25 , _r_2_86_88 , 2.322432E7 , 967
_r_1_20_21_25 , _r_3 , 2.322432E7 , 1139
_r_1_20_21_25 , _r_4 , 2.322432E7 , 983
_r_1_20_21_25 , _r_4_69 , 2.322432E7 , 1061
_r_1_20_21_25 , _r_4_69_70_71 , 1.161216E7 , 889
_r_1_20_21_25 , _r_4_69_70_72 , 1.161216E7 , 936
_r_1_20_21_25 , _r_4_89 , 2.322432E7 , 1030
_r_1_20_21_25 , _r_4_89_90 , 2.322432E7 , 1029
_r_1_20_21_25 , _r_4_89_91 , 2.322432E7 , 967
_r_1_20_21_25 , _r_4_89_92 , 2.322432E7 , 1077
