FAMA-REAL-FM-11.xml , 67 , 6400.0 , 109
__detection , gas , 1920.0 , 234
__detection , his , 3840.0 , 93
__detection , hmi , 3840.0 , 234
__detection , internet , 2304.0 , 94
__detection , intrusion , 3840.0 , 234
__detection , message , 2304.0 , 78
__detection , moisture , 3840.0 , 250
__detection , moisture_sensor , 3840.0 , 93
__detection , monitor_control , 3840.0 , 265
__detection , monitoring_detecting , 3840.0 , 78
__detection , motion , 3840.0 , 234
__detection , motion_sensor , 3840.0 , 78
__detection , one_time , 3840.0 , 250
__detection , periodic , 3840.0 , 94
__detection , priority , 3840.0 , 234
__detection , pumping , 1280.0 , 93
__detection , quality_attributes , 3840.0 , 234
__detection , redundancy_control , 3840.0 , 78
__detection , reliability , 3840.0 , 234
__detection , responding_strategy , 3840.0 , 94
__detection , safety , 3840.0 , 249
__detection , scalability , 3840.0 , 78
__detection , scheduled , 3840.0 , 250
__detection , security , 3840.0 , 78
__detection , sequential , 1920.0 , 250
__detection , services , 3840.0 , 78
__detection , skoke_sensor , 3840.0 , 265
__detection , smoke , 3840.0 , 93
__detection , sprinkler , 3840.0 , 234
__detection , standard , 1920.0 , 78
__detection , standby , 1920.0 , 250
__detection , sump_pump , 2560.0 , 78
__detection , tcp , 1152.0 , 250
__detection , telephone , 3456.0 , 94
__detection , udp , 1152.0 , 234
__detection , usability , 3840.0 , 78
__detection , voice , 2304.0 , 234
__detection , water , 3840.0 , 93
__detection , water_main , 3840.0 , 266
__discrete_value , __monitoring_detecting , 1920.0 , 78
__discrete_value , _action , 1920.0 , 265
__discrete_value , _continuous_value , 960.0 , 78
__discrete_value , _detection , 1920.0 , 249
__discrete_value , _discrete_value , 960.0 , 78
__discrete_value , _monitoring_detecting , 1920.0 , 266
__discrete_value , action , 1920.0 , 93
__discrete_value , action_devices , 1920.0 , 250
__discrete_value , active , 960.0 , 78
__discrete_value , administration , 1920.0 , 249
__discrete_value , advanced , 960.0 , 78
__discrete_value , alarm , 1920.0 , 266
__discrete_value , communication , 1728.0 , 78
__discrete_value , connection , 1152.0 , 265
__discrete_value , continuous_value , 960.0 , 78
__discrete_value , data , 576.0 , 249
__discrete_value , detection , 1920.0 , 94
__discrete_value , detection_devices , 1920.0 , 265
__discrete_value , direct , 1920.0 , 78
__discrete_value , discrete_value , 960.0 , 234
__discrete_value , door_operation , 1920.0 , 94
__discrete_value , event_based , 1920.0 , 249
__discrete_value , fire , 1920.0 , 78
__discrete_value , flood , 1920.0 , 266
__discrete_value , gas , 960.0 , 93
__discrete_value , his , 1920.0 , 234
__discrete_value , hmi , 1920.0 , 94
__discrete_value , internet , 1152.0 , 249
__discrete_value , intrusion , 1920.0 , 78
__discrete_value , message , 1152.0 , 266
__discrete_value , moisture , 1920.0 , 93
__discrete_value , moisture_sensor , 1920.0 , 234
__discrete_value , monitor_control , 1920.0 , 94
__discrete_value , monitoring_detecting , 1920.0 , 249
__discrete_value , motion , 1920.0 , 78
__discrete_value , motion_sensor , 1920.0 , 266
__discrete_value , one_time , 1920.0 , 93
__discrete_value , periodic , 1920.0 , 234
__discrete_value , priority , 1920.0 , 94
__discrete_value , pumping , 640.0 , 249
__discrete_value , quality_attributes , 1920.0 , 78
__discrete_value , redundancy_control , 1920.0 , 250
__discrete_value , reliability , 1920.0 , 94
__discrete_value , responding_strategy , 1920.0 , 234
__discrete_value , safety , 1920.0 , 78
__discrete_value , scalability , 1920.0 , 249
__discrete_value , scheduled , 1920.0 , 94
__discrete_value , security , 1920.0 , 312
__discrete_value , sequential , 960.0 , 93
__discrete_value , services , 1920.0 , 234
__discrete_value , skoke_sensor , 1920.0 , 78
__discrete_value , smoke , 1920.0 , 250
__discrete_value , sprinkler , 1920.0 , 94
__discrete_value , standard , 960.0 , 234
__discrete_value , standby , 960.0 , 93
__discrete_value , sump_pump , 1280.0 , 281
__discrete_value , tcp , 576.0 , 94
__discrete_value , telephone , 1728.0 , 234
__discrete_value , udp , 576.0 , 93
__discrete_value , usability , 1920.0 , 265
__discrete_value , voice , 1152.0 , 78
__discrete_value , water , 1920.0 , 234
__discrete_value , water_main , 1920.0 , 94
__monitoring_detecting , _action , 3840.0 , 265
__monitoring_detecting , _continuous_value , 1920.0 , 94
__monitoring_detecting , _detection , 3840.0 , 249
__monitoring_detecting , _discrete_value , 1920.0 , 78
__monitoring_detecting , _monitoring_detecting , 3840.0 , 234
__monitoring_detecting , action , 3840.0 , 94
__monitoring_detecting , action_devices , 3840.0 , 234
__monitoring_detecting , active , 1920.0 , 94
__monitoring_detecting , administration , 3840.0 , 265
__monitoring_detecting , advanced , 1920.0 , 93
__monitoring_detecting , alarm , 3840.0 , 234
__monitoring_detecting , communication , 3456.0 , 78
__monitoring_detecting , connection , 2304.0 , 250
__monitoring_detecting , continuous_value , 1920.0 , 78
__monitoring_detecting , data , 1152.0 , 250
__monitoring_detecting , detection , 3840.0 , 78
__monitoring_detecting , detection_devices , 3840.0 , 249
__monitoring_detecting , direct , 3840.0 , 78
__monitoring_detecting , discrete_value , 1920.0 , 234
__monitoring_detecting , door_operation , 3840.0 , 94
__monitoring_detecting , event_based , 3840.0 , 265
__monitoring_detecting , fire , 3840.0 , 78
__monitoring_detecting , flood , 3840.0 , 250
__monitoring_detecting , gas , 1920.0 , 78
__monitoring_detecting , his , 3840.0 , 296
__monitoring_detecting , hmi , 3840.0 , 78
__monitoring_detecting , internet , 2304.0 , 265
__monitoring_detecting , intrusion , 3840.0 , 78
__monitoring_detecting , message , 2304.0 , 234
__monitoring_detecting , moisture , 3840.0 , 94
__monitoring_detecting , moisture_sensor , 3840.0 , 234
__monitoring_detecting , monitor_control , 3840.0 , 93
__monitoring_detecting , monitoring_detecting , 3840.0 , 250
__monitoring_detecting , motion , 3840.0 , 94
__monitoring_detecting , motion_sensor , 3840.0 , 249
__monitoring_detecting , one_time , 3840.0 , 94
__monitoring_detecting , periodic , 3840.0 , 234
__monitoring_detecting , priority , 3840.0 , 93
__monitoring_detecting , pumping , 1280.0 , 234
__monitoring_detecting , quality_attributes , 3840.0 , 94
__monitoring_detecting , redundancy_control , 3840.0 , 234
__monitoring_detecting , reliability , 3840.0 , 94
__monitoring_detecting , responding_strategy , 3840.0 , 234
__monitoring_detecting , safety , 3840.0 , 93
__monitoring_detecting , scalability , 3840.0 , 234
__monitoring_detecting , scheduled , 3840.0 , 94
__monitoring_detecting , security , 3840.0 , 234
__monitoring_detecting , sequential , 1920.0 , 93
__monitoring_detecting , services , 3840.0 , 234
__monitoring_detecting , skoke_sensor , 3840.0 , 94
__monitoring_detecting , smoke , 3840.0 , 234
__monitoring_detecting , sprinkler , 3840.0 , 109
__monitoring_detecting , standard , 1920.0 , 234
__monitoring_detecting , standby , 1920.0 , 94
__monitoring_detecting , sump_pump , 2560.0 , 234
__monitoring_detecting , tcp , 1152.0 , 78
__monitoring_detecting , telephone , 3456.0 , 234
__monitoring_detecting , udp , 1152.0 , 109
__monitoring_detecting , usability , 3840.0 , 234
__monitoring_detecting , voice , 2304.0 , 94
__monitoring_detecting , water , 3840.0 , 234
__monitoring_detecting , water_main , 3840.0 , 93
_action , _continuous_value , 3200.0 , 250
_action , _detection , 6400.0 , 109
_action , _discrete_value , 3200.0 , 234
_action , _monitoring_detecting , 6400.0 , 94
_action , action , 6400.0 , 234
_action , action_devices , 6400.0 , 93
_action , active , 3200.0 , 234
_action , administration , 6400.0 , 141
_action , advanced , 3200.0 , 249
_action , alarm , 6400.0 , 78
_action , communication , 5760.0 , 250
_action , connection , 3840.0 , 78
_action , continuous_value , 3200.0 , 234
_action , data , 1920.0 , 109
_action , detection , 6400.0 , 265
_action , detection_devices , 6400.0 , 78
_action , direct , 6400.0 , 250
_action , discrete_value , 3200.0 , 78
_action , door_operation , 6400.0 , 234
_action , event_based , 6400.0 , 78
_action , fire , 6400.0 , 250
_action , flood , 3840.0 , 94
_action , gas , 3200.0 , 249
_action , his , 6400.0 , 78
_action , hmi , 6400.0 , 250
_action , internet , 3840.0 , 109
_action , intrusion , 6400.0 , 234
_action , message , 3840.0 , 94
_action , moisture , 3840.0 , 234
_action , moisture_sensor , 5120.0 , 93
_action , monitor_control , 6400.0 , 234
_action , monitoring_detecting , 6400.0 , 93
_action , motion , 6400.0 , 234
_action , motion_sensor , 6400.0 , 78
_action , one_time , 6400.0 , 234
_action , periodic , 6400.0 , 109
_action , priority , 6400.0 , 234
_action , pumping , 1280.0 , 109
_action , quality_attributes , 6400.0 , 234
_action , redundancy_control , 6400.0 , 94
_action , reliability , 6400.0 , 249
_action , responding_strategy , 6400.0 , 94
_action , safety , 6400.0 , 234
_action , scalability , 6400.0 , 109
_action , scheduled , 6400.0 , 234
_action , security , 6400.0 , 93
_action , sequential , 3200.0 , 234
_action , services , 6400.0 , 109
_action , skoke_sensor , 6400.0 , 234
_action , smoke , 6400.0 , 110
_action , sprinkler , 6400.0 , 249
_action , standard , 3200.0 , 78
_action , standby , 3200.0 , 250
_action , sump_pump , 3840.0 , 78
_action , tcp , 1920.0 , 234
_action , telephone , 5760.0 , 109
_action , udp , 1920.0 , 250
_action , usability , 6400.0 , 78
_action , voice , 3840.0 , 249
_action , water , 6400.0 , 94
_action , water_main , 3840.0 , 234
_continuous_value , _detection , 3200.0 , 109
_continuous_value , _discrete_value , 0.0 , 234
_continuous_value , _monitoring_detecting , 3200.0 , 94
_continuous_value , action , 3200.0 , 280
_continuous_value , action_devices , 3200.0 , 78
_continuous_value , active , 1600.0 , 250
_continuous_value , administration , 3200.0 , 109
_continuous_value , advanced , 1600.0 , 250
_continuous_value , alarm , 3200.0 , 78
_continuous_value , communication , 2880.0 , 234
_continuous_value , connection , 1920.0 , 93
_continuous_value , continuous_value , 1600.0 , 234
_continuous_value , data , 960.0 , 110
_continuous_value , detection , 3200.0 , 234
_continuous_value , detection_devices , 3200.0 , 78
_continuous_value , direct , 3200.0 , 234
_continuous_value , discrete_value , 1600.0 , 78
_continuous_value , door_operation , 3200.0 , 234
_continuous_value , event_based , 3200.0 , 93
_continuous_value , fire , 3200.0 , 234
_continuous_value , flood , 1920.0 , 78
_continuous_value , gas , 1600.0 , 234
_continuous_value , his , 3200.0 , 78
_continuous_value , hmi , 3200.0 , 234
_continuous_value , internet , 1920.0 , 78
_continuous_value , intrusion , 3200.0 , 234
_continuous_value , message , 1920.0 , 78
_continuous_value , moisture , 1920.0 , 234
_continuous_value , moisture_sensor , 2560.0 , 94
_continuous_value , monitor_control , 3200.0 , 218
_continuous_value , monitoring_detecting , 3200.0 , 94
_continuous_value , motion , 3200.0 , 234
_continuous_value , motion_sensor , 3200.0 , 78
_continuous_value , one_time , 3200.0 , 234
_continuous_value , periodic , 3200.0 , 93
_continuous_value , priority , 3200.0 , 219
_continuous_value , pumping , 640.0 , 93
_continuous_value , quality_attributes , 3200.0 , 234
_continuous_value , redundancy_control , 3200.0 , 78
_continuous_value , reliability , 3200.0 , 234
_continuous_value , responding_strategy , 3200.0 , 78
_continuous_value , safety , 3200.0 , 234
_continuous_value , scalability , 3200.0 , 94
_continuous_value , scheduled , 3200.0 , 218
_continuous_value , security , 3200.0 , 94
_continuous_value , sequential , 1600.0 , 234
_continuous_value , services , 3200.0 , 94
_continuous_value , skoke_sensor , 3200.0 , 218
_continuous_value , smoke , 3200.0 , 94
_continuous_value , sprinkler , 3200.0 , 234
_continuous_value , standard , 1600.0 , 78
_continuous_value , standby , 1600.0 , 234
_continuous_value , sump_pump , 1920.0 , 93
_continuous_value , tcp , 960.0 , 219
_continuous_value , telephone , 2880.0 , 93
_continuous_value , udp , 960.0 , 219
_continuous_value , usability , 3200.0 , 78
_continuous_value , voice , 1920.0 , 249
_continuous_value , water , 3200.0 , 78
_continuous_value , water_main , 1920.0 , 234
_detection , _discrete_value , 3200.0 , 78
_detection , _monitoring_detecting , 6400.0 , 234
_detection , action , 6400.0 , 94
_detection , action_devices , 6400.0 , 234
_detection , active , 3200.0 , 93
_detection , administration , 6400.0 , 234
_detection , advanced , 3200.0 , 78
_detection , alarm , 6400.0 , 234
_detection , communication , 5760.0 , 94
_detection , connection , 3840.0 , 234
_detection , continuous_value , 3200.0 , 94
_detection , data , 1920.0 , 234
_detection , detection , 6400.0 , 78
_detection , detection_devices , 6400.0 , 234
_detection , direct , 6400.0 , 93
_detection , discrete_value , 3200.0 , 234
_detection , door_operation , 6400.0 , 94
_detection , event_based , 6400.0 , 234
_detection , fire , 6400.0 , 78
_detection , flood , 3840.0 , 234
_detection , gas , 3200.0 , 93
_detection , his , 6400.0 , 234
_detection , hmi , 6400.0 , 94
_detection , internet , 3840.0 , 234
_detection , intrusion , 6400.0 , 78
_detection , message , 3840.0 , 234
_detection , moisture , 3840.0 , 94
_detection , moisture_sensor , 5120.0 , 234
_detection , monitor_control , 6400.0 , 78
_detection , monitoring_detecting , 6400.0 , 234
_detection , motion , 6400.0 , 78
_detection , motion_sensor , 6400.0 , 234
_detection , one_time , 6400.0 , 94
_detection , periodic , 6400.0 , 234
_detection , priority , 6400.0 , 78
_detection , pumping , 1280.0 , 249
_detection , quality_attributes , 6400.0 , 78
_detection , redundancy_control , 6400.0 , 250
_detection , reliability , 6400.0 , 94
_detection , responding_strategy , 6400.0 , 234
_detection , safety , 6400.0 , 78
_detection , scalability , 6400.0 , 265
_detection , scheduled , 6400.0 , 78
_detection , security , 6400.0 , 250
_detection , sequential , 3200.0 , 94
_detection , services , 6400.0 , 234
_detection , skoke_sensor , 6400.0 , 93
_detection , smoke , 6400.0 , 265
_detection , sprinkler , 6400.0 , 94
_detection , standard , 3200.0 , 234
_detection , standby , 3200.0 , 109
_detection , sump_pump , 3840.0 , 234
_detection , tcp , 1920.0 , 78
_detection , telephone , 5760.0 , 250
_detection , udp , 1920.0 , 93
_detection , usability , 6400.0 , 234
_detection , voice , 3840.0 , 110
_detection , water , 6400.0 , 234
_detection , water_main , 3840.0 , 78
_discrete_value , _monitoring_detecting , 3200.0 , 249
_discrete_value , action , 3200.0 , 78
_discrete_value , action_devices , 3200.0 , 250
_discrete_value , active , 1600.0 , 78
_discrete_value , administration , 3200.0 , 234
_discrete_value , advanced , 1600.0 , 78
_discrete_value , alarm , 3200.0 , 234
_discrete_value , communication , 2880.0 , 93
_discrete_value , connection , 1920.0 , 234
_discrete_value , continuous_value , 1600.0 , 78
_discrete_value , data , 960.0 , 234
_discrete_value , detection , 3200.0 , 78
_discrete_value , detection_devices , 3200.0 , 250
_discrete_value , direct , 3200.0 , 78
_discrete_value , discrete_value , 1600.0 , 234
_discrete_value , door_operation , 3200.0 , 78
_discrete_value , event_based , 3200.0 , 234
_discrete_value , fire , 3200.0 , 94
_discrete_value , flood , 1920.0 , 218
_discrete_value , gas , 1600.0 , 94
_discrete_value , his , 3200.0 , 234
_discrete_value , hmi , 3200.0 , 78
_discrete_value , internet , 1920.0 , 234
_discrete_value , intrusion , 3200.0 , 93
_discrete_value , message , 1920.0 , 234
_discrete_value , moisture , 1920.0 , 78
_discrete_value , moisture_sensor , 2560.0 , 234
_discrete_value , monitor_control , 3200.0 , 94
_discrete_value , monitoring_detecting , 3200.0 , 234
_discrete_value , motion , 3200.0 , 78
_discrete_value , motion_sensor , 3200.0 , 234
_discrete_value , one_time , 3200.0 , 93
_discrete_value , periodic , 3200.0 , 234
_discrete_value , priority , 3200.0 , 78
_discrete_value , pumping , 640.0 , 234
_discrete_value , quality_attributes , 3200.0 , 78
_discrete_value , redundancy_control , 3200.0 , 234
_discrete_value , reliability , 3200.0 , 94
_discrete_value , responding_strategy , 3200.0 , 234
_discrete_value , safety , 3200.0 , 94
_discrete_value , scalability , 3200.0 , 234
_discrete_value , scheduled , 3200.0 , 78
_discrete_value , security , 3200.0 , 234
_discrete_value , sequential , 1600.0 , 93
_discrete_value , services , 3200.0 , 250
_discrete_value , skoke_sensor , 3200.0 , 78
_discrete_value , smoke , 3200.0 , 234
_discrete_value , sprinkler , 3200.0 , 94
_discrete_value , standard , 1600.0 , 250
_discrete_value , standby , 1600.0 , 78
_discrete_value , sump_pump , 1920.0 , 265
_discrete_value , tcp , 960.0 , 93
_discrete_value , telephone , 2880.0 , 234
_discrete_value , udp , 960.0 , 78
_discrete_value , usability , 3200.0 , 250
_discrete_value , voice , 1920.0 , 94
_discrete_value , water , 3200.0 , 249
_discrete_value , water_main , 1920.0 , 94
_monitoring_detecting , action , 6400.0 , 249
_monitoring_detecting , action_devices , 6400.0 , 78
_monitoring_detecting , active , 3200.0 , 281
_monitoring_detecting , administration , 6400.0 , 78
_monitoring_detecting , advanced , 3200.0 , 265
_monitoring_detecting , alarm , 6400.0 , 94
_monitoring_detecting , communication , 5760.0 , 234
_monitoring_detecting , connection , 3840.0 , 78
_monitoring_detecting , continuous_value , 3200.0 , 265
_monitoring_detecting , data , 1920.0 , 78
_monitoring_detecting , detection , 6400.0 , 265
_monitoring_detecting , detection_devices , 6400.0 , 78
_monitoring_detecting , direct , 6400.0 , 250
_monitoring_detecting , discrete_value , 3200.0 , 78
_monitoring_detecting , door_operation , 6400.0 , 234
_monitoring_detecting , event_based , 6400.0 , 109
_monitoring_detecting , fire , 6400.0 , 250
_monitoring_detecting , flood , 3840.0 , 93
_monitoring_detecting , gas , 3200.0 , 234
_monitoring_detecting , his , 6400.0 , 94
_monitoring_detecting , hmi , 6400.0 , 250
_monitoring_detecting , internet , 3840.0 , 93
_monitoring_detecting , intrusion , 6400.0 , 250
_monitoring_detecting , message , 3840.0 , 109
_monitoring_detecting , moisture , 3840.0 , 234
_monitoring_detecting , moisture_sensor , 5120.0 , 94
_monitoring_detecting , monitor_control , 6400.0 , 234
_monitoring_detecting , monitoring_detecting , 6400.0 , 93
_monitoring_detecting , motion , 6400.0 , 265
_monitoring_detecting , motion_sensor , 6400.0 , 94
_monitoring_detecting , one_time , 6400.0 , 234
_monitoring_detecting , periodic , 6400.0 , 94
_monitoring_detecting , priority , 6400.0 , 234
_monitoring_detecting , pumping , 1280.0 , 109
_monitoring_detecting , quality_attributes , 6400.0 , 265
_monitoring_detecting , redundancy_control , 6400.0 , 78
_monitoring_detecting , reliability , 6400.0 , 250
_monitoring_detecting , responding_strategy , 6400.0 , 78
_monitoring_detecting , safety , 6400.0 , 249
_monitoring_detecting , scalability , 6400.0 , 94
_monitoring_detecting , scheduled , 6400.0 , 265
_monitoring_detecting , security , 6400.0 , 94
_monitoring_detecting , sequential , 3200.0 , 234
_monitoring_detecting , services , 6400.0 , 93
_monitoring_detecting , skoke_sensor , 6400.0 , 234
_monitoring_detecting , smoke , 6400.0 , 94
_monitoring_detecting , sprinkler , 6400.0 , 249
_monitoring_detecting , standard , 3200.0 , 78
_monitoring_detecting , standby , 3200.0 , 234
_monitoring_detecting , sump_pump , 3840.0 , 78
_monitoring_detecting , tcp , 1920.0 , 234
_monitoring_detecting , telephone , 5760.0 , 94
_monitoring_detecting , udp , 1920.0 , 249
_monitoring_detecting , usability , 6400.0 , 109
_monitoring_detecting , voice , 3840.0 , 234
_monitoring_detecting , water , 6400.0 , 78
_monitoring_detecting , water_main , 3840.0 , 250
action , action_devices , 6400.0 , 94
action , active , 3200.0 , 296
action , administration , 6400.0 , 94
action , advanced , 3200.0 , 234
action , alarm , 6400.0 , 93
action , communication , 5760.0 , 234
action , connection , 3840.0 , 94
action , continuous_value , 3200.0 , 234
action , data , 1920.0 , 93
action , detection , 6400.0 , 234
action , detection_devices , 6400.0 , 94
action , direct , 6400.0 , 250
action , discrete_value , 3200.0 , 78
action , door_operation , 6400.0 , 249
action , event_based , 6400.0 , 78
action , fire , 6400.0 , 234
action , flood , 3840.0 , 93
action , gas , 3200.0 , 234
action , his , 6400.0 , 94
action , hmi , 6400.0 , 234
action , internet , 3840.0 , 94
action , intrusion , 6400.0 , 234
action , message , 3840.0 , 93
action , moisture , 3840.0 , 234
action , moisture_sensor , 5120.0 , 94
action , monitor_control , 6400.0 , 249
action , monitoring_detecting , 6400.0 , 94
action , motion , 6400.0 , 234
action , motion_sensor , 6400.0 , 94
action , one_time , 6400.0 , 249
action , periodic , 6400.0 , 78
action , priority , 6400.0 , 250
action , pumping , 1280.0 , 93
action , quality_attributes , 6400.0 , 250
action , redundancy_control , 6400.0 , 78
action , reliability , 6400.0 , 250
action , responding_strategy , 6400.0 , 93
action , safety , 6400.0 , 234
action , scalability , 6400.0 , 94
action , scheduled , 6400.0 , 249
action , security , 6400.0 , 78
action , sequential , 3200.0 , 250
action , services , 6400.0 , 94
action , skoke_sensor , 6400.0 , 234
action , smoke , 6400.0 , 93
action , sprinkler , 6400.0 , 250
action , standard , 3200.0 , 78
action , standby , 3200.0 , 249
action , sump_pump , 3840.0 , 78
action , tcp , 1920.0 , 250
action , telephone , 5760.0 , 94
action , udp , 1920.0 , 234
action , usability , 6400.0 , 93
action , voice , 3840.0 , 234
action , water , 6400.0 , 94
action , water_main , 3840.0 , 234
action_devices , active , 3200.0 , 93
action_devices , administration , 6400.0 , 250
action_devices , advanced , 3200.0 , 94
action_devices , alarm , 6400.0 , 234
action_devices , communication , 5760.0 , 78
action_devices , connection , 3840.0 , 234
action_devices , continuous_value , 3200.0 , 93
action_devices , data , 1920.0 , 234
action_devices , detection , 6400.0 , 109
action_devices , detection_devices , 6400.0 , 234
action_devices , direct , 6400.0 , 78
action_devices , discrete_value , 3200.0 , 250
action_devices , door_operation , 6400.0 , 78
action_devices , event_based , 6400.0 , 250
action_devices , fire , 6400.0 , 93
action_devices , flood , 3840.0 , 250
action_devices , gas , 3200.0 , 93
action_devices , his , 6400.0 , 234
action_devices , hmi , 6400.0 , 78
action_devices , internet , 3840.0 , 234
action_devices , intrusion , 6400.0 , 94
action_devices , message , 3840.0 , 280
action_devices , moisture , 3840.0 , 94
action_devices , moisture_sensor , 5120.0 , 234
