FAMA-model_20100415_240595643.xml , 31 , 319488.0 , 125
_r_2 , _r_6_10 , 319488.0 , 484
_r_2 , _r_6_10_11 , 159744.0 , 94
_r_2 , _r_6_13 , 319488.0 , 405
_r_2 , _r_6_14 , 319488.0 , 109
_r_2 , _r_6_14_15_16 , 212992.0 , 390
_r_2 , _r_6_14_15_17 , 212992.0 , 94
_r_2 , _r_6_18 , 309504.0 , 421
_r_2 , _r_6_18_19_20 , 159744.0 , 109
_r_2 , _r_6_18_19_21 , 159744.0 , 390
_r_2 , _r_6_18_19_22 , 159744.0 , 110
_r_2 , _r_6_18_19_23 , 159744.0 , 374
_r_2 , _r_6_18_19_24 , 159744.0 , 109
_r_2 , _r_6_25 , 309504.0 , 375
_r_2 , _r_6_25_26_27 , 159744.0 , 109
_r_2 , _r_6_25_26_28 , 159744.0 , 374
_r_2 , _r_6_25_26_29 , 159744.0 , 125
_r_2 , _r_6_25_26_30 , 159744.0 , 390
_r_2 , _r_6_25_26_31 , 159744.0 , 94
_r_2 , _r_6_32 , 159744.0 , 405
_r_2 , _r_6_7 , 319488.0 , 94
_r_2 , _r_6_9 , 98304.0 , 437
_r_2_3_4 , _r_2_3_5 , 0.0 , 109
_r_2_3_4 , _r_33 , 147456.0 , 359
_r_2_3_4 , _r_33_34 , 147456.0 , 109
_r_2_3_4 , _r_33_39 , 73728.0 , 359
_r_2_3_4 , _r_33_40 , 98304.0 , 94
_r_2_3_4 , _r_41 , 73728.0 , 359
_r_2_3_4 , _r_6 , 147456.0 , 109
_r_2_3_4 , _r_6_10 , 147456.0 , 374
_r_2_3_4 , _r_6_10_11 , 73728.0 , 94
_r_2_3_4 , _r_6_13 , 147456.0 , 359
_r_2_3_4 , _r_6_14 , 147456.0 , 109
_r_2_3_4 , _r_6_14_15_16 , 98304.0 , 374
_r_2_3_4 , _r_6_14_15_17 , 98304.0 , 94
_r_2_3_4 , _r_6_18 , 142848.0 , 359
_r_2_3_4 , _r_6_18_19_20 , 73728.0 , 109
_r_2_3_4 , _r_6_18_19_21 , 73728.0 , 359
_r_2_3_4 , _r_6_18_19_22 , 73728.0 , 109
_r_2_3_4 , _r_6_18_19_23 , 73728.0 , 359
_r_2_3_4 , _r_6_18_19_24 , 73728.0 , 109
_r_2_3_4 , _r_6_25 , 142848.0 , 359
_r_2_3_4 , _r_6_25_26_27 , 73728.0 , 93
_r_2_3_4 , _r_6_25_26_28 , 73728.0 , 375
_r_2_3_4 , _r_6_25_26_29 , 73728.0 , 109
_r_2_3_4 , _r_6_25_26_30 , 73728.0 , 359
_r_2_3_4 , _r_6_25_26_31 , 73728.0 , 93
_r_2_3_4 , _r_6_32 , 73728.0 , 375
_r_2_3_4 , _r_6_7 , 147456.0 , 109
_r_2_3_4 , _r_6_9 , 49152.0 , 359
_r_2_3_5 , _r_33 , 147456.0 , 93
_r_2_3_5 , _r_33_34 , 147456.0 , 390
_r_2_3_5 , _r_33_39 , 73728.0 , 94
_r_2_3_5 , _r_33_40 , 98304.0 , 359
_r_2_3_5 , _r_41 , 86016.0 , 93
_r_2_3_5 , _r_6 , 172032.0 , 359
_r_2_3_5 , _r_6_10 , 172032.0 , 109
_r_2_3_5 , _r_6_10_11 , 86016.0 , 359
_r_2_3_5 , _r_6_13 , 172032.0 , 109
_r_2_3_5 , _r_6_14 , 172032.0 , 374
_r_2_3_5 , _r_6_14_15_16 , 114688.0 , 94
_r_2_3_5 , _r_6_14_15_17 , 114688.0 , 374
_r_2_3_5 , _r_6_18 , 166656.0 , 94
_r_2_3_5 , _r_6_18_19_20 , 86016.0 , 374
_r_2_3_5 , _r_6_18_19_21 , 86016.0 , 94
_r_2_3_5 , _r_6_18_19_22 , 86016.0 , 374
_r_2_3_5 , _r_6_18_19_23 , 86016.0 , 94
_r_2_3_5 , _r_6_18_19_24 , 86016.0 , 359
_r_2_3_5 , _r_6_25 , 166656.0 , 109
_r_2_3_5 , _r_6_25_26_27 , 86016.0 , 374
_r_2_3_5 , _r_6_25_26_28 , 86016.0 , 110
_r_2_3_5 , _r_6_25_26_29 , 86016.0 , 374
_r_2_3_5 , _r_6_25_26_30 , 86016.0 , 109
_r_2_3_5 , _r_6_25_26_31 , 86016.0 , 390
_r_2_3_5 , _r_6_32 , 86016.0 , 109
_r_2_3_5 , _r_6_7 , 172032.0 , 375
_r_2_3_5 , _r_6_9 , 49152.0 , 109
_r_33 , _r_33_34 , 294912.0 , 390
_r_33 , _r_33_39 , 147456.0 , 94
_r_33 , _r_33_40 , 196608.0 , 405
_r_33 , _r_41 , 147456.0 , 109
_r_33 , _r_6 , 294912.0 , 406
_r_33 , _r_6_10 , 294912.0 , 94
_r_33 , _r_6_10_11 , 147456.0 , 452
_r_33 , _r_6_13 , 294912.0 , 187
_r_33 , _r_6_14 , 294912.0 , 375
_r_33 , _r_6_14_15_16 , 196608.0 , 93
_r_33 , _r_6_14_15_17 , 196608.0 , 406
_r_33 , _r_6_18 , 285696.0 , 140
_r_33 , _r_6_18_19_20 , 147456.0 , 375
_r_33 , _r_6_18_19_21 , 147456.0 , 93
_r_33 , _r_6_18_19_22 , 147456.0 , 421
_r_33 , _r_6_18_19_23 , 147456.0 , 125
_r_33 , _r_6_18_19_24 , 147456.0 , 375
_r_33 , _r_6_25 , 285696.0 , 93
_r_33 , _r_6_25_26_27 , 147456.0 , 421
_r_33 , _r_6_25_26_28 , 147456.0 , 125
_r_33 , _r_6_25_26_29 , 147456.0 , 375
_r_33 , _r_6_25_26_30 , 147456.0 , 109
_r_33 , _r_6_25_26_31 , 147456.0 , 390
_r_33 , _r_6_32 , 147456.0 , 140
_r_33 , _r_6_7 , 294912.0 , 375
_r_33 , _r_6_9 , 98304.0 , 109
_r_33_34 , _r_33_39 , 147456.0 , 405
_r_33_34 , _r_33_40 , 196608.0 , 172
_r_33_34 , _r_41 , 147456.0 , 452
_r_33_34 , _r_6 , 294912.0 , 110
_r_33_34 , _r_6_10 , 294912.0 , 390
_r_33_34 , _r_6_10_11 , 147456.0 , 109
_r_33_34 , _r_6_13 , 294912.0 , 374
_r_33_34 , _r_6_14 , 294912.0 , 94
_r_33_34 , _r_6_14_15_16 , 196608.0 , 405
_r_33_34 , _r_6_14_15_17 , 196608.0 , 94
_r_33_34 , _r_6_18 , 285696.0 , 452
_r_33_34 , _r_6_18_19_20 , 147456.0 , 110
_r_33_34 , _r_6_18_19_21 , 147456.0 , 468
_r_33_34 , _r_6_18_19_22 , 147456.0 , 93
_r_33_34 , _r_6_18_19_23 , 147456.0 , 390
_r_33_34 , _r_6_18_19_24 , 147456.0 , 94
_r_33_34 , _r_6_25 , 285696.0 , 390
_r_33_34 , _r_6_25_26_27 , 147456.0 , 109
_r_33_34 , _r_6_25_26_28 , 147456.0 , 421
_r_33_34 , _r_6_25_26_29 , 147456.0 , 109
_r_33_34 , _r_6_25_26_30 , 147456.0 , 422
_r_33_34 , _r_6_25_26_31 , 147456.0 , 93
_r_33_34 , _r_6_32 , 147456.0 , 375
_r_33_34 , _r_6_7 , 294912.0 , 109
_r_33_34 , _r_6_9 , 98304.0 , 374
_r_33_39 , _r_33_40 , 98304.0 , 109
_r_33_39 , _r_41 , 73728.0 , 422
_r_33_39 , _r_6 , 147456.0 , 93
_r_33_39 , _r_6_10 , 147456.0 , 406
_r_33_39 , _r_6_10_11 , 73728.0 , 93
_r_33_39 , _r_6_13 , 147456.0 , 375
_r_33_39 , _r_6_14 , 147456.0 , 109
_r_33_39 , _r_6_14_15_16 , 98304.0 , 390
_r_33_39 , _r_6_14_15_17 , 98304.0 , 109
_r_33_39 , _r_6_18 , 142848.0 , 468
_r_33_39 , _r_6_18_19_20 , 73728.0 , 94
_r_33_39 , _r_6_18_19_21 , 73728.0 , 437
_r_33_39 , _r_6_18_19_22 , 73728.0 , 109
_r_33_39 , _r_6_18_19_23 , 73728.0 , 359
_r_33_39 , _r_6_18_19_24 , 73728.0 , 109
_r_33_39 , _r_6_25 , 142848.0 , 452
_r_33_39 , _r_6_25_26_27 , 73728.0 , 94
_r_33_39 , _r_6_25_26_28 , 73728.0 , 452
_r_33_39 , _r_6_25_26_29 , 73728.0 , 109
_r_33_39 , _r_6_25_26_30 , 73728.0 , 406
_r_33_39 , _r_6_25_26_31 , 73728.0 , 109
_r_33_39 , _r_6_32 , 73728.0 , 375
_r_33_39 , _r_6_7 , 147456.0 , 93
_r_33_39 , _r_6_9 , 49152.0 , 390
_r_33_40 , _r_41 , 98304.0 , 109
_r_33_40 , _r_6 , 196608.0 , 453
_r_33_40 , _r_6_10 , 196608.0 , 109
_r_33_40 , _r_6_10_11 , 98304.0 , 390
_r_33_40 , _r_6_13 , 196608.0 , 94
_r_33_40 , _r_6_14 , 196608.0 , 390
_r_33_40 , _r_6_14_15_16 , 131072.0 , 109
_r_33_40 , _r_6_14_15_17 , 131072.0 , 405
_r_33_40 , _r_6_18 , 190464.0 , 110
_r_33_40 , _r_6_18_19_20 , 98304.0 , 374
_r_33_40 , _r_6_18_19_21 , 98304.0 , 94
_r_33_40 , _r_6_18_19_22 , 98304.0 , 390
_r_33_40 , _r_6_18_19_23 , 98304.0 , 109
_r_33_40 , _r_6_18_19_24 , 98304.0 , 375
_r_33_40 , _r_6_25 , 190464.0 , 94
_r_33_40 , _r_6_25_26_27 , 98304.0 , 374
_r_33_40 , _r_6_25_26_28 , 98304.0 , 94
_r_33_40 , _r_6_25_26_29 , 98304.0 , 374
_r_33_40 , _r_6_25_26_30 , 98304.0 , 109
_r_33_40 , _r_6_25_26_31 , 98304.0 , 406
_r_33_40 , _r_6_32 , 98304.0 , 109
_r_33_40 , _r_6_7 , 196608.0 , 374
_r_33_40 , _r_6_9 , 98304.0 , 125
_r_41 , _r_6 , 159744.0 , 406
_r_41 , _r_6_10 , 159744.0 , 109
_r_41 , _r_6_10_11 , 79872.0 , 374
_r_41 , _r_6_13 , 159744.0 , 125
_r_41 , _r_6_14 , 159744.0 , 406
_r_41 , _r_6_14_15_16 , 106496.0 , 109
_r_41 , _r_6_14_15_17 , 106496.0 , 374
_r_41 , _r_6_18 , 154752.0 , 125
_r_41 , _r_6_18_19_20 , 79872.0 , 406
_r_41 , _r_6_18_19_21 , 79872.0 , 109
_r_41 , _r_6_18_19_22 , 79872.0 , 374
_r_41 , _r_6_18_19_23 , 79872.0 , 125
_r_41 , _r_6_18_19_24 , 79872.0 , 390
_r_41 , _r_6_25 , 154752.0 , 109
_r_41 , _r_6_25_26_27 , 79872.0 , 375
_r_41 , _r_6_25_26_28 , 79872.0 , 93
_r_41 , _r_6_25_26_29 , 79872.0 , 422
_r_41 , _r_6_25_26_30 , 79872.0 , 93
_r_41 , _r_6_25_26_31 , 79872.0 , 375
_r_41 , _r_6_32 , 79872.0 , 93
_r_41 , _r_6_7 , 159744.0 , 437
_r_41 , _r_6_9 , 49152.0 , 109
_r_6 , _r_6_10 , 319488.0 , 390
_r_6 , _r_6_10_11 , 159744.0 , 109
_r_6 , _r_6_13 , 319488.0 , 406
_r_6 , _r_6_14 , 319488.0 , 109
_r_6 , _r_6_14_15_16 , 212992.0 , 375
_r_6 , _r_6_14_15_17 , 212992.0 , 93
_r_6 , _r_6_18 , 309504.0 , 390
_r_6 , _r_6_18_19_20 , 159744.0 , 109
_r_6 , _r_6_18_19_21 , 159744.0 , 375
_r_6 , _r_6_18_19_22 , 159744.0 , 125
_r_6 , _r_6_18_19_23 , 159744.0 , 374
_r_6 , _r_6_18_19_24 , 159744.0 , 140
_r_6 , _r_6_25 , 309504.0 , 390
_r_6 , _r_6_25_26_27 , 159744.0 , 125
_r_6 , _r_6_25_26_28 , 159744.0 , 375
_r_6 , _r_6_25_26_29 , 159744.0 , 124
_r_6 , _r_6_25_26_30 , 159744.0 , 390
_r_6 , _r_6_25_26_31 , 159744.0 , 125
_r_6 , _r_6_32 , 159744.0 , 375
_r_6 , _r_6_7 , 319488.0 , 124
_r_6 , _r_6_9 , 98304.0 , 390
_r_6_10 , _r_6_10_11 , 159744.0 , 125
_r_6_10 , _r_6_13 , 319488.0 , 375
_r_6_10 , _r_6_14 , 319488.0 , 124
_r_6_10 , _r_6_14_15_16 , 212992.0 , 390
_r_6_10 , _r_6_14_15_17 , 212992.0 , 125
_r_6_10 , _r_6_18 , 309504.0 , 375
_r_6_10 , _r_6_18_19_20 , 159744.0 , 140
_r_6_10 , _r_6_18_19_21 , 159744.0 , 374
_r_6_10 , _r_6_18_19_22 , 159744.0 , 141
_r_6_10 , _r_6_18_19_23 , 159744.0 , 374
_r_6_10 , _r_6_18_19_24 , 159744.0 , 125
_r_6_10 , _r_6_25 , 309504.0 , 374
_r_6_10 , _r_6_25_26_27 , 159744.0 , 110
_r_6_10 , _r_6_25_26_28 , 159744.0 , 374
_r_6_10 , _r_6_25_26_29 , 159744.0 , 109
_r_6_10 , _r_6_25_26_30 , 159744.0 , 375
_r_6_10 , _r_6_25_26_31 , 159744.0 , 93
_r_6_10 , _r_6_32 , 159744.0 , 468
_r_6_10 , _r_6_7 , 319488.0 , 141
_r_6_10 , _r_6_9 , 98304.0 , 358
_r_6_10_11 , _r_6_13 , 159744.0 , 94
_r_6_10_11 , _r_6_14 , 159744.0 , 374
_r_6_10_11 , _r_6_14_15_16 , 106496.0 , 125
_r_6_10_11 , _r_6_14_15_17 , 106496.0 , 437
_r_6_10_11 , _r_6_18 , 154752.0 , 187
_r_6_10_11 , _r_6_18_19_20 , 79872.0 , 484
_r_6_10_11 , _r_6_18_19_21 , 79872.0 , 171
_r_6_10_11 , _r_6_18_19_22 , 79872.0 , 390
_r_6_10_11 , _r_6_18_19_23 , 79872.0 , 94
_r_6_10_11 , _r_6_18_19_24 , 79872.0 , 406
_r_6_10_11 , _r_6_25 , 154752.0 , 109
_r_6_10_11 , _r_6_25_26_27 , 79872.0 , 374
_r_6_10_11 , _r_6_25_26_28 , 79872.0 , 109
_r_6_10_11 , _r_6_25_26_29 , 79872.0 , 422
_r_6_10_11 , _r_6_25_26_30 , 79872.0 , 93
_r_6_10_11 , _r_6_25_26_31 , 79872.0 , 390
_r_6_10_11 , _r_6_32 , 79872.0 , 94
_r_6_10_11 , _r_6_7 , 159744.0 , 421
_r_6_10_11 , _r_6_9 , 49152.0 , 109
_r_6_13 , _r_6_14 , 319488.0 , 406
_r_6_13 , _r_6_14_15_16 , 212992.0 , 109
_r_6_13 , _r_6_14_15_17 , 212992.0 , 390
_r_6_13 , _r_6_18 , 309504.0 , 109
_r_6_13 , _r_6_18_19_20 , 159744.0 , 390
_r_6_13 , _r_6_18_19_21 , 159744.0 , 109
_r_6_13 , _r_6_18_19_22 , 159744.0 , 437
_r_6_13 , _r_6_18_19_23 , 159744.0 , 141
_r_6_13 , _r_6_18_19_24 , 159744.0 , 436
_r_6_13 , _r_6_25 , 309504.0 , 125
_r_6_13 , _r_6_25_26_27 , 159744.0 , 437
_r_6_13 , _r_6_25_26_28 , 159744.0 , 109
_r_6_13 , _r_6_25_26_29 , 159744.0 , 390
_r_6_13 , _r_6_25_26_30 , 159744.0 , 94
_r_6_13 , _r_6_25_26_31 , 159744.0 , 390
_r_6_13 , _r_6_32 , 159744.0 , 109
_r_6_13 , _r_6_7 , 319488.0 , 390
_r_6_13 , _r_6_9 , 98304.0 , 109
_r_6_14 , _r_6_14_15_16 , 212992.0 , 375
_r_6_14 , _r_6_14_15_17 , 212992.0 , 109
_r_6_14 , _r_6_18 , 309504.0 , 374
_r_6_14 , _r_6_18_19_20 , 159744.0 , 125
_r_6_14 , _r_6_18_19_21 , 159744.0 , 390
_r_6_14 , _r_6_18_19_22 , 159744.0 , 109
_r_6_14 , _r_6_18_19_23 , 159744.0 , 375
_r_6_14 , _r_6_18_19_24 , 159744.0 , 124
_r_6_14 , _r_6_25 , 309504.0 , 390
_r_6_14 , _r_6_25_26_27 , 159744.0 , 94
_r_6_14 , _r_6_25_26_28 , 159744.0 , 374
_r_6_14 , _r_6_25_26_29 , 159744.0 , 125
_r_6_14 , _r_6_25_26_30 , 159744.0 , 374
_r_6_14 , _r_6_25_26_31 , 159744.0 , 94
_r_6_14 , _r_6_32 , 159744.0 , 374
_r_6_14 , _r_6_7 , 319488.0 , 109
_r_6_14 , _r_6_9 , 98304.0 , 375
_r_6_14_15_16 , _r_6_14_15_17 , 106496.0 , 109
_r_6_14_15_16 , _r_6_18 , 206336.0 , 374
_r_6_14_15_16 , _r_6_18_19_20 , 106496.0 , 110
_r_6_14_15_16 , _r_6_18_19_21 , 106496.0 , 390
_r_6_14_15_16 , _r_6_18_19_22 , 106496.0 , 109
_r_6_14_15_16 , _r_6_18_19_23 , 106496.0 , 390
_r_6_14_15_16 , _r_6_18_19_24 , 106496.0 , 93
_r_6_14_15_16 , _r_6_25 , 206336.0 , 375
_r_6_14_15_16 , _r_6_25_26_27 , 106496.0 , 109
_r_6_14_15_16 , _r_6_25_26_28 , 106496.0 , 374
_r_6_14_15_16 , _r_6_25_26_29 , 106496.0 , 94
_r_6_14_15_16 , _r_6_25_26_30 , 106496.0 , 406
_r_6_14_15_16 , _r_6_25_26_31 , 106496.0 , 93
_r_6_14_15_16 , _r_6_32 , 106496.0 , 437
_r_6_14_15_16 , _r_6_7 , 212992.0 , 140
_r_6_14_15_16 , _r_6_9 , 65536.0 , 390
_r_6_14_15_17 , _r_6_18 , 206336.0 , 94
_r_6_14_15_17 , _r_6_18_19_20 , 106496.0 , 374
_r_6_14_15_17 , _r_6_18_19_21 , 106496.0 , 94
_r_6_14_15_17 , _r_6_18_19_22 , 106496.0 , 390
_r_6_14_15_17 , _r_6_18_19_23 , 106496.0 , 109
_r_6_14_15_17 , _r_6_18_19_24 , 106496.0 , 375
_r_6_14_15_17 , _r_6_25 , 206336.0 , 93
_r_6_14_15_17 , _r_6_25_26_27 , 106496.0 , 375
_r_6_14_15_17 , _r_6_25_26_28 , 106496.0 , 109
_r_6_14_15_17 , _r_6_25_26_29 , 106496.0 , 374
_r_6_14_15_17 , _r_6_25_26_30 , 106496.0 , 94
_r_6_14_15_17 , _r_6_25_26_31 , 106496.0 , 374
_r_6_14_15_17 , _r_6_32 , 106496.0 , 94
_r_6_14_15_17 , _r_6_7 , 212992.0 , 359
_r_6_14_15_17 , _r_6_9 , 65536.0 , 94
_r_6_18 , _r_6_18_19_20 , 159744.0 , 359
_r_6_18 , _r_6_18_19_21 , 159744.0 , 94
_r_6_18 , _r_6_18_19_22 , 159744.0 , 374
_r_6_18 , _r_6_18_19_23 , 159744.0 , 94
_r_6_18 , _r_6_18_19_24 , 159744.0 , 374
_r_6_18 , _r_6_25 , 299832.0 , 94
_r_6_18 , _r_6_25_26_27 , 154752.0 , 374
_r_6_18 , _r_6_25_26_28 , 154752.0 , 94
_r_6_18 , _r_6_25_26_29 , 154752.0 , 359
_r_6_18 , _r_6_25_26_30 , 154752.0 , 109
_r_6_18 , _r_6_25_26_31 , 154752.0 , 359
_r_6_18 , _r_6_32 , 154752.0 , 109
_r_6_18 , _r_6_7 , 309504.0 , 359
_r_6_18 , _r_6_9 , 95232.0 , 93
_r_6_18_19_20 , _r_6_18_19_21 , 79872.0 , 375
_r_6_18_19_20 , _r_6_18_19_22 , 79872.0 , 93
_r_6_18_19_20 , _r_6_18_19_23 , 79872.0 , 375
_r_6_18_19_20 , _r_6_18_19_24 , 79872.0 , 93
_r_6_18_19_20 , _r_6_25 , 154752.0 , 375
_r_6_18_19_20 , _r_6_25_26_27 , 79872.0 , 109
_r_6_18_19_20 , _r_6_25_26_28 , 79872.0 , 374
_r_6_18_19_20 , _r_6_25_26_29 , 79872.0 , 109
_r_6_18_19_20 , _r_6_25_26_30 , 79872.0 , 359
_r_6_18_19_20 , _r_6_25_26_31 , 79872.0 , 109
_r_6_18_19_20 , _r_6_32 , 79872.0 , 406
_r_6_18_19_20 , _r_6_7 , 159744.0 , 94
_r_6_18_19_20 , _r_6_9 , 49152.0 , 421
_r_6_18_19_21 , _r_6_18_19_22 , 79872.0 , 125
_r_6_18_19_21 , _r_6_18_19_23 , 79872.0 , 390
_r_6_18_19_21 , _r_6_18_19_24 , 79872.0 , 93
_r_6_18_19_21 , _r_6_25 , 154752.0 , 390
_r_6_18_19_21 , _r_6_25_26_27 , 79872.0 , 94
_r_6_18_19_21 , _r_6_25_26_28 , 79872.0 , 390
_r_6_18_19_21 , _r_6_25_26_29 , 79872.0 , 93
_r_6_18_19_21 , _r_6_25_26_30 , 79872.0 , 546
_r_6_18_19_21 , _r_6_25_26_31 , 79872.0 , 109
_r_6_18_19_21 , _r_6_32 , 79872.0 , 390
_r_6_18_19_21 , _r_6_7 , 159744.0 , 109
_r_6_18_19_21 , _r_6_9 , 49152.0 , 406
_r_6_18_19_22 , _r_6_18_19_23 , 79872.0 , 94
_r_6_18_19_22 , _r_6_18_19_24 , 79872.0 , 390
_r_6_18_19_22 , _r_6_25 , 154752.0 , 93
_r_6_18_19_22 , _r_6_25_26_27 , 79872.0 , 406
_r_6_18_19_22 , _r_6_25_26_28 , 79872.0 , 109
_r_6_18_19_22 , _r_6_25_26_29 , 79872.0 , 374
_r_6_18_19_22 , _r_6_25_26_30 , 79872.0 , 94
_r_6_18_19_22 , _r_6_25_26_31 , 79872.0 , 390
_r_6_18_19_22 , _r_6_32 , 79872.0 , 109
_r_6_18_19_22 , _r_6_7 , 159744.0 , 375
_r_6_18_19_22 , _r_6_9 , 49152.0 , 125
_r_6_18_19_23 , _r_6_18_19_24 , 79872.0 , 374
_r_6_18_19_23 , _r_6_25 , 154752.0 , 125
_r_6_18_19_23 , _r_6_25_26_27 , 79872.0 , 390
_r_6_18_19_23 , _r_6_25_26_28 , 79872.0 , 94
_r_6_18_19_23 , _r_6_25_26_29 , 79872.0 , 374
_r_6_18_19_23 , _r_6_25_26_30 , 79872.0 , 141
_r_6_18_19_23 , _r_6_25_26_31 , 79872.0 , 405
_r_6_18_19_23 , _r_6_32 , 79872.0 , 94
_r_6_18_19_23 , _r_6_7 , 159744.0 , 390
_r_6_18_19_23 , _r_6_9 , 49152.0 , 125
_r_6_18_19_24 , _r_6_25 , 154752.0 , 390
_r_6_18_19_24 , _r_6_25_26_27 , 79872.0 , 109
_r_6_18_19_24 , _r_6_25_26_28 , 79872.0 , 390
_r_6_18_19_24 , _r_6_25_26_29 , 79872.0 , 141
_r_6_18_19_24 , _r_6_25_26_30 , 79872.0 , 374
_r_6_18_19_24 , _r_6_25_26_31 , 79872.0 , 94
_r_6_18_19_24 , _r_6_32 , 79872.0 , 421
_r_6_18_19_24 , _r_6_7 , 159744.0 , 125
_r_6_18_19_24 , _r_6_9 , 49152.0 , 374
_r_6_25 , _r_6_25_26_27 , 159744.0 , 109
_r_6_25 , _r_6_25_26_28 , 159744.0 , 359
_r_6_25 , _r_6_25_26_29 , 159744.0 , 156
_r_6_25 , _r_6_25_26_30 , 159744.0 , 374
_r_6_25 , _r_6_25_26_31 , 159744.0 , 109
_r_6_25 , _r_6_32 , 154752.0 , 375
_r_6_25 , _r_6_7 , 309504.0 , 156
_r_6_25 , _r_6_9 , 95232.0 , 390
_r_6_25_26_27 , _r_6_25_26_28 , 79872.0 , 109
_r_6_25_26_27 , _r_6_25_26_29 , 79872.0 , 374
_r_6_25_26_27 , _r_6_25_26_30 , 79872.0 , 110
_r_6_25_26_27 , _r_6_25_26_31 , 79872.0 , 374
_r_6_25_26_27 , _r_6_32 , 79872.0 , 94
_r_6_25_26_27 , _r_6_7 , 159744.0 , 375
_r_6_25_26_27 , _r_6_9 , 49152.0 , 218
_r_6_25_26_28 , _r_6_25_26_29 , 79872.0 , 374
_r_6_25_26_28 , _r_6_25_26_30 , 79872.0 , 94
_r_6_25_26_28 , _r_6_25_26_31 , 79872.0 , 374
_r_6_25_26_28 , _r_6_32 , 79872.0 , 109
_r_6_25_26_28 , _r_6_7 , 159744.0 , 390
_r_6_25_26_28 , _r_6_9 , 49152.0 , 94
_r_6_25_26_29 , _r_6_25_26_30 , 79872.0 , 390
_r_6_25_26_29 , _r_6_25_26_31 , 79872.0 , 109
_r_6_25_26_29 , _r_6_32 , 79872.0 , 390
_r_6_25_26_29 , _r_6_7 , 159744.0 , 125
_r_6_25_26_29 , _r_6_9 , 49152.0 , 390
_r_6_25_26_30 , _r_6_25_26_31 , 79872.0 , 125
_r_6_25_26_30 , _r_6_32 , 79872.0 , 374
_r_6_25_26_30 , _r_6_7 , 159744.0 , 140
_r_6_25_26_30 , _r_6_9 , 49152.0 , 375
_r_6_25_26_31 , _r_6_32 , 79872.0 , 125
_r_6_25_26_31 , _r_6_7 , 159744.0 , 374
_r_6_25_26_31 , _r_6_9 , 49152.0 , 172
_r_6_32 , _r_6_7 , 159744.0 , 390
_r_6_32 , _r_6_9 , 49152.0 , 124
_r_6_7 , _r_6_9 , 98304.0 , 375
116332,465
