FAMA-REAL-FM-17.xml , 25 , 1384.0 , 297
insurance_product , premium , 1384.0 , 203
insurance_product , realty , 360.0 , 62
insurance_product , service , 692.0 , 219
insurance_product , unemployment , 736.0 , 47
insured_object , life , 736.0 , 218
insured_object , loss , 384.0 , 47
insured_object , movable_property , 744.0 , 218
insured_object , own_risk , 692.0 , 47
insured_object , payee , 1384.0 , 218
insured_object , payee_corporation , 960.0 , 47
insured_object , payment , 1384.0 , 219
insured_object , periodical , 692.0 , 46
insured_object , person , 168.0 , 219
insured_object , premium , 1384.0 , 47
insured_object , realty , 360.0 , 218
insured_object , service , 692.0 , 62
insured_object , unemployment , 736.0 , 203
life , loss , 192.0 , 63
life , movable_property , 384.0 , 218
life , own_risk , 368.0 , 62
life , payee , 736.0 , 203
life , payee_corporation , 512.0 , 47
life , payment , 736.0 , 218
life , periodical , 368.0 , 47
life , person , 96.0 , 218
life , premium , 736.0 , 63
life , realty , 192.0 , 202
life , service , 368.0 , 63
life , unemployment , 368.0 , 203
loss , movable_property , 384.0 , 62
loss , own_risk , 192.0 , 218
loss , payee , 384.0 , 47
loss , payee_corporation , 256.0 , 219
loss , payment , 384.0 , 46
loss , periodical , 192.0 , 219
loss , person , 0.0 , 47
loss , premium , 384.0 , 202
loss , realty , 0.0 , 63
loss , service , 192.0 , 218
loss , unemployment , 192.0 , 47
movable_property , own_risk , 372.0 , 203
movable_property , payee , 744.0 , 62
movable_property , payee_corporation , 496.0 , 203
movable_property , payment , 744.0 , 62
movable_property , periodical , 372.0 , 203
movable_property , person , 0.0 , 63
movable_property , premium , 744.0 , 218
movable_property , realty , 0.0 , 62
movable_property , service , 372.0 , 203
movable_property , unemployment , 384.0 , 47
own_risk , payee , 692.0 , 218
own_risk , payee_corporation , 480.0 , 47
own_risk , payment , 692.0 , 218
own_risk , periodical , 346.0 , 47
own_risk , person , 84.0 , 218
own_risk , premium , 692.0 , 63
own_risk , realty , 180.0 , 203
own_risk , service , 346.0 , 62
own_risk , unemployment , 368.0 , 203
payee , payee_corporation , 960.0 , 62
payee , payment , 1384.0 , 203
payee , periodical , 692.0 , 62
payee , person , 168.0 , 234
payee , premium , 1384.0 , 63
payee , realty , 360.0 , 203
payee , service , 692.0 , 62
payee , unemployment , 736.0 , 203
payee_corporation , payment , 960.0 , 62
payee_corporation , periodical , 480.0 , 219
payee_corporation , person , 112.0 , 46
payee_corporation , premium , 960.0 , 203
payee_corporation , realty , 240.0 , 63
payee_corporation , service , 480.0 , 202
payee_corporation , unemployment , 512.0 , 63
payment , periodical , 692.0 , 203
payment , person , 168.0 , 62
payment , premium , 1384.0 , 218
payment , realty , 360.0 , 63
payment , service , 692.0 , 203
payment , unemployment , 736.0 , 62
periodical , person , 84.0 , 203
periodical , premium , 692.0 , 62
periodical , realty , 180.0 , 203
periodical , service , 346.0 , 62
periodical , unemployment , 368.0 , 203
person , premium , 168.0 , 63
person , realty , 0.0 , 202
person , service , 84.0 , 63
person , unemployment , 96.0 , 203
premium , realty , 360.0 , 62
premium , service , 692.0 , 218
premium , unemployment , 736.0 , 47
realty , service , 180.0 , 219
realty , unemployment , 192.0 , 62
service , unemployment , 368.0 , 265
40295,300
