FAMA-model_20100308_1355834007.xml , 20 , 4800.0 , 78
_r_1_4_23 , _r_2_15_23_28_29_31 , 768.0 , 140
_r_1_4_23 , _r_2_32 , 1152.0 , 31
_r_1_4_24 , _r_1_4_5 , 1600.0 , 141
_r_1_4_24 , _r_1_4_5_9_10 , 800.0 , 31
_r_1_4_24 , _r_1_4_5_9_11 , 800.0 , 140
_r_1_4_24 , _r_1_4_6 , 1200.0 , 31
_r_1_4_24 , _r_1_4_7 , 2100.0 , 125
_r_1_4_24 , _r_1_4_7_15_16 , 1200.0 , 47
_r_1_4_24 , _r_1_4_7_15_17 , 1200.0 , 124
_r_1_4_24 , _r_1_4_7_15_18 , 1200.0 , 32
_r_1_4_24 , _r_2 , 2304.0 , 125
_r_1_4_24 , _r_2_14 , 1152.0 , 47
_r_1_4_24 , _r_2_15 , 1920.0 , 140
_r_1_4_24 , _r_2_15_23_24 , 1152.0 , 31
_r_1_4_24 , _r_2_15_23_28 , 1536.0 , 156
_r_1_4_24 , _r_2_15_23_28_29_30 , 768.0 , 47
_r_1_4_24 , _r_2_15_23_28_29_31 , 768.0 , 156
_r_1_4_24 , _r_2_32 , 1152.0 , 47
_r_1_4_5 , _r_1_4_5_9_10 , 1600.0 , 172
_r_1_4_5 , _r_1_4_5_9_11 , 1600.0 , 31
_r_1_4_5 , _r_1_4_6 , 1600.0 , 171
_r_1_4_5 , _r_1_4_7 , 2800.0 , 47
_r_1_4_5 , _r_1_4_7_15_16 , 1600.0 , 172
_r_1_4_5 , _r_1_4_7_15_17 , 1600.0 , 47
_r_1_4_5 , _r_1_4_7_15_18 , 1600.0 , 156
_r_1_4_5 , _r_2 , 3072.0 , 46
_r_1_4_5 , _r_2_14 , 1536.0 , 156
_r_1_4_5 , _r_2_15 , 2560.0 , 47
_r_1_4_5 , _r_2_15_23_24 , 1536.0 , 187
_r_1_4_5 , _r_2_15_23_28 , 2048.0 , 47
_r_1_4_5 , _r_2_15_23_28_29_30 , 1024.0 , 156
_r_1_4_5 , _r_2_15_23_28_29_31 , 1024.0 , 47
_r_1_4_5 , _r_2_32 , 1536.0 , 172
_r_1_4_5_9_10 , _r_1_4_5_9_11 , 0.0 , 62
_r_1_4_5_9_10 , _r_1_4_6 , 800.0 , 156
_r_1_4_5_9_10 , _r_1_4_7 , 1400.0 , 47
_r_1_4_5_9_10 , _r_1_4_7_15_16 , 800.0 , 171
_r_1_4_5_9_10 , _r_1_4_7_15_17 , 800.0 , 47
_r_1_4_5_9_10 , _r_1_4_7_15_18 , 800.0 , 172
_r_1_4_5_9_10 , _r_2 , 1536.0 , 31
_r_1_4_5_9_10 , _r_2_14 , 768.0 , 172
_r_1_4_5_9_10 , _r_2_15 , 1280.0 , 46
_r_1_4_5_9_10 , _r_2_15_23_24 , 768.0 , 172
_r_1_4_5_9_10 , _r_2_15_23_28 , 1024.0 , 47
_r_1_4_5_9_10 , _r_2_15_23_28_29_30 , 512.0 , 156
_r_1_4_5_9_10 , _r_2_15_23_28_29_31 , 512.0 , 47
_r_1_4_5_9_10 , _r_2_32 , 768.0 , 156
_r_1_4_5_9_11 , _r_1_4_6 , 800.0 , 46
_r_1_4_5_9_11 , _r_1_4_7 , 1400.0 , 172
_r_1_4_5_9_11 , _r_1_4_7_15_16 , 800.0 , 47
_r_1_4_5_9_11 , _r_1_4_7_15_17 , 800.0 , 156
_r_1_4_5_9_11 , _r_1_4_7_15_18 , 800.0 , 47
_r_1_4_5_9_11 , _r_2 , 1536.0 , 171
_r_1_4_5_9_11 , _r_2_14 , 768.0 , 47
_r_1_4_5_9_11 , _r_2_15 , 1280.0 , 172
_r_1_4_5_9_11 , _r_2_15_23_24 , 768.0 , 46
_r_1_4_5_9_11 , _r_2_15_23_28 , 1024.0 , 156
_r_1_4_5_9_11 , _r_2_15_23_28_29_30 , 512.0 , 47
_r_1_4_5_9_11 , _r_2_15_23_28_29_31 , 512.0 , 172
_r_1_4_5_9_11 , _r_2_32 , 768.0 , 47
_r_1_4_6 , _r_1_4_7 , 2100.0 , 171
_r_1_4_6 , _r_1_4_7_15_16 , 1200.0 , 47
_r_1_4_6 , _r_1_4_7_15_17 , 1200.0 , 156
_r_1_4_6 , _r_1_4_7_15_18 , 1200.0 , 47
_r_1_4_6 , _r_2 , 2304.0 , 156
_r_1_4_6 , _r_2_14 , 1152.0 , 47
_r_1_4_6 , _r_2_15 , 1920.0 , 171
_r_1_4_6 , _r_2_15_23_24 , 1152.0 , 47
_r_1_4_6 , _r_2_15_23_28 , 1536.0 , 172
_r_1_4_6 , _r_2_15_23_28_29_30 , 768.0 , 46
_r_1_4_6 , _r_2_15_23_28_29_31 , 768.0 , 156
_r_1_4_6 , _r_2_32 , 1152.0 , 47
_r_1_4_7 , _r_1_4_7_15_16 , 2400.0 , 172
_r_1_4_7 , _r_1_4_7_15_17 , 2400.0 , 31
_r_1_4_7 , _r_1_4_7_15_18 , 2400.0 , 172
_r_1_4_7 , _r_2 , 4032.0 , 46
_r_1_4_7 , _r_2_14 , 2016.0 , 156
_r_1_4_7 , _r_2_15 , 3360.0 , 47
_r_1_4_7 , _r_2_15_23_24 , 2016.0 , 172
_r_1_4_7 , _r_2_15_23_28 , 2688.0 , 47
_r_1_4_7 , _r_2_15_23_28_29_30 , 1344.0 , 156
_r_1_4_7 , _r_2_15_23_28_29_31 , 1344.0 , 46
_r_1_4_7 , _r_2_32 , 2016.0 , 172
_r_1_4_7_15_16 , _r_1_4_7_15_17 , 1200.0 , 31
_r_1_4_7_15_16 , _r_1_4_7_15_18 , 1200.0 , 172
_r_1_4_7_15_16 , _r_2 , 2304.0 , 47
_r_1_4_7_15_16 , _r_2_14 , 1152.0 , 171
_r_1_4_7_15_16 , _r_2_15 , 1920.0 , 47
_r_1_4_7_15_16 , _r_2_15_23_24 , 1152.0 , 156
_r_1_4_7_15_16 , _r_2_15_23_28 , 1536.0 , 47
_r_1_4_7_15_16 , _r_2_15_23_28_29_30 , 768.0 , 156
_r_1_4_7_15_16 , _r_2_15_23_28_29_31 , 768.0 , 47
_r_1_4_7_15_16 , _r_2_32 , 1152.0 , 171
_r_1_4_7_15_17 , _r_1_4_7_15_18 , 1200.0 , 47
_r_1_4_7_15_17 , _r_2 , 2304.0 , 156
_r_1_4_7_15_17 , _r_2_14 , 1152.0 , 47
_r_1_4_7_15_17 , _r_2_15 , 1920.0 , 156
_r_1_4_7_15_17 , _r_2_15_23_24 , 1152.0 , 47
_r_1_4_7_15_17 , _r_2_15_23_28 , 1536.0 , 156
_r_1_4_7_15_17 , _r_2_15_23_28_29_30 , 768.0 , 47
_r_1_4_7_15_17 , _r_2_15_23_28_29_31 , 768.0 , 156
_r_1_4_7_15_17 , _r_2_32 , 1152.0 , 47
_r_1_4_7_15_18 , _r_2 , 2304.0 , 171
_r_1_4_7_15_18 , _r_2_14 , 1152.0 , 32
_r_1_4_7_15_18 , _r_2_15 , 1920.0 , 171
_r_1_4_7_15_18 , _r_2_15_23_24 , 1152.0 , 47
_r_1_4_7_15_18 , _r_2_15_23_28 , 1536.0 , 156
_r_1_4_7_15_18 , _r_2_15_23_28_29_30 , 768.0 , 47
_r_1_4_7_15_18 , _r_2_15_23_28_29_31 , 768.0 , 171
_r_1_4_7_15_18 , _r_2_32 , 1152.0 , 47
_r_2 , _r_2_14 , 2304.0 , 156
_r_2 , _r_2_15 , 3840.0 , 47
_r_2 , _r_2_15_23_24 , 2304.0 , 156
_r_2 , _r_2_15_23_28 , 3072.0 , 47
_r_2 , _r_2_15_23_28_29_30 , 1536.0 , 156
_r_2 , _r_2_15_23_28_29_31 , 1536.0 , 47
_r_2 , _r_2_32 , 2304.0 , 171
_r_2_14 , _r_2_15 , 1920.0 , 63
_r_2_14 , _r_2_15_23_24 , 1152.0 , 156
_r_2_14 , _r_2_15_23_28 , 1536.0 , 46
_r_2_14 , _r_2_15_23_28_29_30 , 768.0 , 156
_r_2_14 , _r_2_15_23_28_29_31 , 768.0 , 47
_r_2_14 , _r_2_32 , 1152.0 , 156
_r_2_15 , _r_2_15_23_24 , 2304.0 , 47
_r_2_15 , _r_2_15_23_28 , 3072.0 , 172
_r_2_15 , _r_2_15_23_28_29_30 , 1536.0 , 46
_r_2_15 , _r_2_15_23_28_29_31 , 1536.0 , 172
_r_2_15 , _r_2_32 , 1920.0 , 47
_r_2_15_23_24 , _r_2_15_23_28 , 1536.0 , 171
_r_2_15_23_24 , _r_2_15_23_28_29_30 , 768.0 , 32
_r_2_15_23_24 , _r_2_15_23_28_29_31 , 768.0 , 171
_r_2_15_23_24 , _r_2_32 , 1152.0 , 47
_r_2_15_23_28 , _r_2_15_23_28_29_30 , 1536.0 , 156
_r_2_15_23_28 , _r_2_15_23_28_29_31 , 1536.0 , 47
_r_2_15_23_28 , _r_2_32 , 1536.0 , 156
_r_2_15_23_28_29_30 , _r_2_15_23_28_29_31 , 0.0 , 47
_r_2_15_23_28_29_30 , _r_2_32 , 768.0 , 202
_r_2_15_23_28_29_31 , _r_2_32 , 768.0 , 32
18846,190
