FAMA-model_20091210_241985787.xml , 16 , 3645.0 , 31
_r_20_22 , _r_3_29_30 , 648.0 , 62
_r_20_22 , _r_3_29_32 , 648.0 , 16
_r_20_22 , _r_3_29_33 , 648.0 , 62
_r_20_22 , _r_3_29_34 , 648.0 , 16
_r_20_22 , _r_9 , 810.0 , 62
_r_20_22 , _r_9_10 , 405.0 , 16
_r_23 , _r_23_24 , 1215.0 , 62
_r_23 , _r_3 , 2430.0 , 16
_r_23 , _r_3_29_30 , 1296.0 , 62
_r_23 , _r_3_29_32 , 1296.0 , 16
_r_23 , _r_3_29_33 , 1296.0 , 62
_r_23 , _r_3_29_34 , 1296.0 , 16
_r_23 , _r_9 , 1620.0 , 62
_r_23 , _r_9_10 , 810.0 , 16
_r_23_24 , _r_3 , 1215.0 , 62
_r_23_24 , _r_3_29_30 , 648.0 , 31
_r_23_24 , _r_3_29_32 , 648.0 , 47
_r_23_24 , _r_3_29_33 , 648.0 , 31
_r_23_24 , _r_3_29_34 , 648.0 , 63
_r_23_24 , _r_9 , 810.0 , 15
_r_23_24 , _r_9_10 , 405.0 , 63
_r_3 , _r_3_29_30 , 1944.0 , 15
_r_3 , _r_3_29_32 , 1944.0 , 63
_r_3 , _r_3_29_33 , 1944.0 , 15
_r_3 , _r_3_29_34 , 1944.0 , 63
_r_3 , _r_9 , 2430.0 , 15
_r_3 , _r_9_10 , 1215.0 , 63
_r_3_29_30 , _r_3_29_32 , 972.0 , 15
_r_3_29_30 , _r_3_29_33 , 972.0 , 63
_r_3_29_30 , _r_3_29_34 , 972.0 , 15
_r_3_29_30 , _r_9 , 1296.0 , 63
_r_3_29_30 , _r_9_10 , 648.0 , 15
_r_3_29_32 , _r_3_29_33 , 972.0 , 63
_r_3_29_32 , _r_3_29_34 , 972.0 , 15
_r_3_29_32 , _r_9 , 1296.0 , 63
_r_3_29_32 , _r_9_10 , 648.0 , 15
_r_3_29_33 , _r_3_29_34 , 972.0 , 63
_r_3_29_33 , _r_9 , 1296.0 , 15
_r_3_29_33 , _r_9_10 , 648.0 , 63
_r_3_29_34 , _r_9 , 1296.0 , 15
_r_3_29_34 , _r_9_10 , 648.0 , 63
_r_9 , _r_9_10 , 1215.0 , 15
4789,120
