FAMA-REAL-FM-20.xml , 44 , 80658.0 , 93
bundle_lcfs , thread_instance , 35840.0 , 218
bundle_lcfs , thread_lcfs , 2560.0 , 63
bundle_lcfs , thread_preemption , 28672.0 , 218
bundle_lcfs , thread_schedule , 35840.0 , 63
bundle_lcfs , thread_strategy , 35840.0 , 218
bundle_lcfs , thread_strategy_replugging , 17920.0 , 62
bundle_lcfs , volatile_set , 17920.0 , 203
bundle_preemption , bundle_schedule , 35840.0 , 78
bundle_preemption , bundle_strategy , 35840.0 , 219
bundle_preemption , bundle_strategy_replugging , 17920.0 , 62
bundle_preemption , coroutine , 35840.0 , 218
bundle_preemption , dispach_method , 35840.0 , 63
bundle_preemption , dispatching , 35840.0 , 218
bundle_preemption , float_set , 17920.0 , 63
bundle_preemption , global_life , 35840.0 , 218
bundle_preemption , idle_control , 26880.0 , 62
bundle_preemption , idle_guard , 8960.0 , 219
bundle_preemption , idle_panic , 8960.0 , 78
bundle_preemption , idle_user , 8960.0 , 203
bundle_preemption , integrated , 17920.0 , 78
bundle_preemption , location , 35840.0 , 202
bundle_preemption , minimal_set , 35840.0 , 63
bundle_preemption , multiple , 35840.0 , 218
bundle_preemption , non_preemptable_threads , 14336.0 , 63
bundle_preemption , priority , 30720.0 , 218
bundle_preemption , priority_16 , 10240.0 , 62
bundle_preemption , priority_32 , 10240.0 , 203
bundle_preemption , priority_8 , 10240.0 , 63
bundle_preemption , priority_behaviour , 30720.0 , 218
bundle_preemption , priority_cooperative , 15360.0 , 62
bundle_preemption , priority_count , 30720.0 , 219
bundle_preemption , priority_preemptive , 15360.0 , 62
bundle_preemption , query_schedule , 17920.0 , 219
bundle_preemption , schedule_same_priority , 15360.0 , 62
bundle_preemption , scheduler_lockable , 14336.0 , 203
bundle_preemption , scheduling , 35840.0 , 78
bundle_preemption , separated , 17920.0 , 218
bundle_preemption , single , 0.0 , 63
bundle_preemption , size , 35840.0 , 218
bundle_preemption , thread , 35840.0 , 62
bundle_preemption , thread_fcfs , 2560.0 , 219
bundle_preemption , thread_instance , 35840.0 , 62
bundle_preemption , thread_lcfs , 2560.0 , 219
bundle_preemption , thread_preemption , 28672.0 , 62
bundle_preemption , thread_schedule , 35840.0 , 218
bundle_preemption , thread_strategy , 35840.0 , 63
bundle_preemption , thread_strategy_replugging , 17920.0 , 218
bundle_preemption , volatile_set , 17920.0 , 63
bundle_schedule , bundle_strategy , 71680.0 , 202
bundle_schedule , bundle_strategy_replugging , 35840.0 , 78
bundle_schedule , coroutine , 71680.0 , 203
bundle_schedule , dispach_method , 71680.0 , 63
bundle_schedule , dispatching , 71680.0 , 203
bundle_schedule , float_set , 35840.0 , 78
bundle_schedule , global_life , 71680.0 , 218
bundle_schedule , idle_control , 53760.0 , 63
bundle_schedule , idle_guard , 17920.0 , 234
bundle_schedule , idle_panic , 17920.0 , 62
bundle_schedule , idle_user , 17920.0 , 250
bundle_schedule , integrated , 35840.0 , 62
bundle_schedule , location , 71680.0 , 219
bundle_schedule , minimal_set , 71680.0 , 62
bundle_schedule , multiple , 71680.0 , 218
bundle_schedule , non_preemptable_threads , 28672.0 , 62
bundle_schedule , priority , 61440.0 , 219
bundle_schedule , priority_16 , 20480.0 , 62
bundle_schedule , priority_32 , 20480.0 , 218
bundle_schedule , priority_8 , 20480.0 , 78
bundle_schedule , priority_behaviour , 61440.0 , 219
bundle_schedule , priority_cooperative , 30720.0 , 62
bundle_schedule , priority_count , 61440.0 , 203
bundle_schedule , priority_preemptive , 30720.0 , 62
bundle_schedule , query_schedule , 35840.0 , 218
bundle_schedule , schedule_same_priority , 30720.0 , 63
bundle_schedule , scheduler_lockable , 28672.0 , 218
bundle_schedule , scheduling , 71680.0 , 62
bundle_schedule , separated , 35840.0 , 219
bundle_schedule , single , 0.0 , 62
bundle_schedule , size , 71680.0 , 219
bundle_schedule , thread , 71680.0 , 62
bundle_schedule , thread_fcfs , 5120.0 , 218
bundle_schedule , thread_instance , 71680.0 , 78
bundle_schedule , thread_lcfs , 5120.0 , 203
bundle_schedule , thread_preemption , 57344.0 , 63
bundle_schedule , thread_schedule , 71680.0 , 218
bundle_schedule , thread_strategy , 71680.0 , 62
bundle_schedule , thread_strategy_replugging , 35840.0 , 219
bundle_schedule , volatile_set , 35840.0 , 78
bundle_strategy , bundle_strategy_replugging , 35840.0 , 218
bundle_strategy , coroutine , 71680.0 , 63
bundle_strategy , dispach_method , 71680.0 , 218
bundle_strategy , dispatching , 71680.0 , 62
bundle_strategy , float_set , 35840.0 , 219
bundle_strategy , global_life , 71680.0 , 62
bundle_strategy , idle_control , 53760.0 , 219
bundle_strategy , idle_guard , 17920.0 , 62
bundle_strategy , idle_panic , 17920.0 , 218
bundle_strategy , idle_user , 17920.0 , 63
bundle_strategy , integrated , 35840.0 , 218
bundle_strategy , location , 71680.0 , 63
bundle_strategy , minimal_set , 71680.0 , 218
bundle_strategy , multiple , 71680.0 , 62
bundle_strategy , non_preemptable_threads , 28672.0 , 219
bundle_strategy , priority , 61440.0 , 62
bundle_strategy , priority_16 , 20480.0 , 219
bundle_strategy , priority_32 , 20480.0 , 62
bundle_strategy , priority_8 , 20480.0 , 218
bundle_strategy , priority_behaviour , 61440.0 , 63
bundle_strategy , priority_cooperative , 30720.0 , 234
bundle_strategy , priority_count , 61440.0 , 62
bundle_strategy , priority_preemptive , 30720.0 , 219
bundle_strategy , query_schedule , 35840.0 , 62
bundle_strategy , schedule_same_priority , 30720.0 , 203
bundle_strategy , scheduler_lockable , 28672.0 , 47
bundle_strategy , scheduling , 71680.0 , 219
bundle_strategy , separated , 35840.0 , 78
bundle_strategy , single , 0.0 , 218
bundle_strategy , size , 71680.0 , 78
bundle_strategy , thread , 71680.0 , 203
bundle_strategy , thread_fcfs , 5120.0 , 62
bundle_strategy , thread_instance , 71680.0 , 219
bundle_strategy , thread_lcfs , 5120.0 , 62
bundle_strategy , thread_preemption , 57344.0 , 250
bundle_strategy , thread_schedule , 71680.0 , 62
bundle_strategy , thread_strategy , 71680.0 , 218
bundle_strategy , thread_strategy_replugging , 35840.0 , 63
bundle_strategy , volatile_set , 35840.0 , 234
bundle_strategy_replugging , coroutine , 35840.0 , 62
bundle_strategy_replugging , dispach_method , 35840.0 , 219
bundle_strategy_replugging , dispatching , 35840.0 , 62
bundle_strategy_replugging , float_set , 17920.0 , 234
bundle_strategy_replugging , global_life , 35840.0 , 62
bundle_strategy_replugging , idle_control , 26880.0 , 219
bundle_strategy_replugging , idle_guard , 8960.0 , 62
bundle_strategy_replugging , idle_panic , 8960.0 , 219
bundle_strategy_replugging , idle_user , 8960.0 , 62
bundle_strategy_replugging , integrated , 17920.0 , 218
bundle_strategy_replugging , location , 35840.0 , 78
bundle_strategy_replugging , minimal_set , 35840.0 , 234
bundle_strategy_replugging , multiple , 35840.0 , 63
bundle_strategy_replugging , non_preemptable_threads , 14336.0 , 218
bundle_strategy_replugging , priority , 30720.0 , 63
bundle_strategy_replugging , priority_16 , 10240.0 , 218
bundle_strategy_replugging , priority_32 , 10240.0 , 62
bundle_strategy_replugging , priority_8 , 10240.0 , 219
bundle_strategy_replugging , priority_behaviour , 30720.0 , 62
bundle_strategy_replugging , priority_cooperative , 15360.0 , 219
bundle_strategy_replugging , priority_count , 30720.0 , 78
bundle_strategy_replugging , priority_preemptive , 15360.0 , 218
bundle_strategy_replugging , query_schedule , 17920.0 , 62
bundle_strategy_replugging , schedule_same_priority , 15360.0 , 219
bundle_strategy_replugging , scheduler_lockable , 14336.0 , 78
bundle_strategy_replugging , scheduling , 35840.0 , 218
bundle_strategy_replugging , separated , 17920.0 , 63
bundle_strategy_replugging , single , 0.0 , 218
bundle_strategy_replugging , size , 35840.0 , 78
bundle_strategy_replugging , thread , 35840.0 , 203
bundle_strategy_replugging , thread_fcfs , 2560.0 , 78
bundle_strategy_replugging , thread_instance , 35840.0 , 218
bundle_strategy_replugging , thread_lcfs , 2560.0 , 63
bundle_strategy_replugging , thread_preemption , 28672.0 , 249
bundle_strategy_replugging , thread_schedule , 35840.0 , 63
bundle_strategy_replugging , thread_strategy , 35840.0 , 218
bundle_strategy_replugging , thread_strategy_replugging , 17920.0 , 62
bundle_strategy_replugging , volatile_set , 17920.0 , 219
coroutine , dispach_method , 80648.0 , 78
coroutine , dispatching , 80648.0 , 218
coroutine , float_set , 40328.0 , 63
coroutine , global_life , 80648.0 , 218
coroutine , idle_control , 60480.0 , 62
coroutine , idle_guard , 20160.0 , 219
coroutine , idle_panic , 20160.0 , 62
coroutine , idle_user , 20160.0 , 218
coroutine , integrated , 40328.0 , 63
coroutine , location , 80656.0 , 218
coroutine , minimal_set , 80656.0 , 94
coroutine , multiple , 80656.0 , 218
coroutine , non_preemptable_threads , 32256.0 , 62
coroutine , priority , 69120.0 , 219
coroutine , priority_16 , 23040.0 , 78
coroutine , priority_32 , 23040.0 , 218
coroutine , priority_8 , 23040.0 , 63
coroutine , priority_behaviour , 69120.0 , 218
coroutine , priority_cooperative , 34560.0 , 62
coroutine , priority_count , 69120.0 , 219
coroutine , priority_preemptive , 34560.0 , 62
coroutine , query_schedule , 40320.0 , 250
coroutine , schedule_same_priority , 34560.0 , 62
coroutine , scheduler_lockable , 32256.0 , 219
coroutine , scheduling , 80640.0 , 78
coroutine , separated , 40328.0 , 218
coroutine , single , 0.0 , 62
coroutine , size , 80656.0 , 219
coroutine , thread , 80656.0 , 78
coroutine , thread_fcfs , 5760.0 , 234
coroutine , thread_instance , 80656.0 , 62
coroutine , thread_lcfs , 5760.0 , 250
coroutine , thread_preemption , 64512.0 , 62
coroutine , thread_schedule , 80640.0 , 219
coroutine , thread_strategy , 80640.0 , 62
coroutine , thread_strategy_replugging , 40320.0 , 218
coroutine , volatile_set , 40328.0 , 63
dispach_method , dispatching , 80648.0 , 296
dispach_method , float_set , 40324.0 , 63
dispach_method , global_life , 80648.0 , 218
dispach_method , idle_control , 60480.0 , 62
dispach_method , idle_guard , 20160.0 , 250
dispach_method , idle_panic , 20160.0 , 62
dispach_method , idle_user , 20160.0 , 203
dispach_method , integrated , 40324.0 , 78
dispach_method , location , 80648.0 , 265
dispach_method , minimal_set , 80648.0 , 78
dispach_method , multiple , 80648.0 , 219
dispach_method , non_preemptable_threads , 32256.0 , 78
dispach_method , priority , 69120.0 , 218
dispach_method , priority_16 , 23040.0 , 63
dispach_method , priority_32 , 23040.0 , 234
dispach_method , priority_8 , 23040.0 , 62
dispach_method , priority_behaviour , 69120.0 , 250
dispach_method , priority_cooperative , 34560.0 , 62
dispach_method , priority_count , 69120.0 , 234
dispach_method , priority_preemptive , 34560.0 , 62
dispach_method , query_schedule , 40320.0 , 219
dispach_method , schedule_same_priority , 34560.0 , 78
dispach_method , scheduler_lockable , 32256.0 , 218
dispach_method , scheduling , 80640.0 , 78
dispach_method , separated , 40324.0 , 234
dispach_method , single , 0.0 , 78
dispach_method , size , 80648.0 , 219
dispach_method , thread , 80648.0 , 62
dispach_method , thread_fcfs , 5760.0 , 234
dispach_method , thread_instance , 80648.0 , 62
dispach_method , thread_lcfs , 5760.0 , 219
dispach_method , thread_preemption , 64512.0 , 62
dispach_method , thread_schedule , 80640.0 , 250
dispach_method , thread_strategy , 80640.0 , 62
dispach_method , thread_strategy_replugging , 40320.0 , 219
dispach_method , volatile_set , 40324.0 , 78
dispatching , float_set , 40324.0 , 218
dispatching , global_life , 80648.0 , 62
dispatching , idle_control , 60480.0 , 234
dispatching , idle_guard , 20160.0 , 63
dispatching , idle_panic , 20160.0 , 218
dispatching , idle_user , 20160.0 , 78
dispatching , integrated , 40324.0 , 219
dispatching , location , 80648.0 , 62
dispatching , minimal_set , 80648.0 , 234
dispatching , multiple , 80648.0 , 78
dispatching , non_preemptable_threads , 32256.0 , 218
dispatching , priority , 69120.0 , 63
dispatching , priority_16 , 23040.0 , 281
dispatching , priority_32 , 23040.0 , 62
dispatching , priority_8 , 23040.0 , 218
dispatching , priority_behaviour , 69120.0 , 63
dispatching , priority_cooperative , 34560.0 , 218
dispatching , priority_count , 69120.0 , 63
dispatching , priority_preemptive , 34560.0 , 218
dispatching , query_schedule , 40320.0 , 62
dispatching , schedule_same_priority , 34560.0 , 234
dispatching , scheduler_lockable , 32256.0 , 63
dispatching , scheduling , 80640.0 , 218
dispatching , separated , 40324.0 , 78
dispatching , single , 0.0 , 234
dispatching , size , 80648.0 , 63
dispatching , thread , 80648.0 , 234
dispatching , thread_fcfs , 5760.0 , 62
dispatching , thread_instance , 80648.0 , 218
dispatching , thread_lcfs , 5760.0 , 63
dispatching , thread_preemption , 64512.0 , 234
dispatching , thread_schedule , 80640.0 , 62
dispatching , thread_strategy , 80640.0 , 234
dispatching , thread_strategy_replugging , 40320.0 , 63
dispatching , volatile_set , 40324.0 , 234
float_set , global_life , 40324.0 , 62
float_set , idle_control , 30240.0 , 218
float_set , idle_guard , 10080.0 , 94
float_set , idle_panic , 10080.0 , 203
float_set , idle_user , 10080.0 , 78
float_set , integrated , 20164.0 , 218
float_set , location , 40328.0 , 78
float_set , minimal_set , 40328.0 , 219
float_set , multiple , 40328.0 , 62
float_set , non_preemptable_threads , 16128.0 , 218
float_set , priority , 34560.0 , 63
float_set , priority_16 , 11520.0 , 218
float_set , priority_32 , 11520.0 , 63
float_set , priority_8 , 11520.0 , 218
float_set , priority_behaviour , 34560.0 , 62
float_set , priority_cooperative , 17280.0 , 219
float_set , priority_count , 34560.0 , 78
float_set , priority_preemptive , 17280.0 , 218
float_set , query_schedule , 20160.0 , 63
float_set , schedule_same_priority , 17280.0 , 218
float_set , scheduler_lockable , 16128.0 , 78
float_set , scheduling , 40320.0 , 218
float_set , separated , 20164.0 , 63
float_set , single , 0.0 , 218
float_set , size , 40328.0 , 63
float_set , thread , 40328.0 , 218
float_set , thread_fcfs , 2880.0 , 62
float_set , thread_instance , 40328.0 , 219
float_set , thread_lcfs , 2880.0 , 62
float_set , thread_preemption , 32256.0 , 219
float_set , thread_schedule , 40320.0 , 78
float_set , thread_strategy , 40320.0 , 218
float_set , thread_strategy_replugging , 20160.0 , 62
float_set , volatile_set , 20164.0 , 219
global_life , idle_control , 60480.0 , 62
global_life , idle_guard , 20160.0 , 219
global_life , idle_panic , 20160.0 , 78
global_life , idle_user , 20160.0 , 218
global_life , integrated , 40324.0 , 62
global_life , location , 80648.0 , 203
global_life , minimal_set , 80648.0 , 63
global_life , multiple , 80648.0 , 219
global_life , non_preemptable_threads , 32256.0 , 62
global_life , priority , 69120.0 , 218
global_life , priority_16 , 23040.0 , 63
global_life , priority_32 , 23040.0 , 218
global_life , priority_8 , 23040.0 , 63
global_life , priority_behaviour , 69120.0 , 202
global_life , priority_cooperative , 34560.0 , 63
global_life , priority_count , 69120.0 , 218
global_life , priority_preemptive , 34560.0 , 63
global_life , query_schedule , 40320.0 , 234
global_life , schedule_same_priority , 34560.0 , 62
global_life , scheduler_lockable , 32256.0 , 218
global_life , scheduling , 80640.0 , 63
global_life , separated , 40324.0 , 218
global_life , single , 0.0 , 63
global_life , size , 80648.0 , 218
global_life , thread , 80648.0 , 62
global_life , thread_fcfs , 5760.0 , 219
global_life , thread_instance , 80648.0 , 62
global_life , thread_lcfs , 5760.0 , 203
global_life , thread_preemption , 64512.0 , 78
global_life , thread_schedule , 80640.0 , 202
global_life , thread_strategy , 80640.0 , 63
global_life , thread_strategy_replugging , 40320.0 , 234
global_life , volatile_set , 40324.0 , 93
idle_control , idle_guard , 20160.0 , 219
idle_control , idle_panic , 20160.0 , 62
idle_control , idle_user , 20160.0 , 219
idle_control , integrated , 30240.0 , 78
idle_control , location , 60480.0 , 218
idle_control , minimal_set , 60480.0 , 62
idle_control , multiple , 60480.0 , 234
idle_control , non_preemptable_threads , 24192.0 , 63
idle_control , priority , 51840.0 , 203
idle_control , priority_16 , 17280.0 , 63
idle_control , priority_32 , 17280.0 , 218
idle_control , priority_8 , 17280.0 , 62
idle_control , priority_behaviour , 51840.0 , 219
idle_control , priority_cooperative , 25920.0 , 93
idle_control , priority_count , 51840.0 , 219
idle_control , priority_preemptive , 25920.0 , 62
idle_control , query_schedule , 30240.0 , 219
idle_control , schedule_same_priority , 25920.0 , 62
idle_control , scheduler_lockable , 24192.0 , 202
idle_control , scheduling , 60480.0 , 78
idle_control , separated , 30240.0 , 234
idle_control , single , 0.0 , 63
idle_control , size , 60480.0 , 218
idle_control , thread , 60480.0 , 63
idle_control , thread_fcfs , 4320.0 , 234
idle_control , thread_instance , 60480.0 , 62
idle_control , thread_lcfs , 4320.0 , 218
idle_control , thread_preemption , 48384.0 , 78
idle_control , thread_schedule , 60480.0 , 219
idle_control , thread_strategy , 60480.0 , 78
idle_control , thread_strategy_replugging , 30240.0 , 218
idle_control , volatile_set , 30240.0 , 63
idle_guard , idle_panic , 0.0 , 218
idle_guard , idle_user , 0.0 , 62
idle_guard , integrated , 10080.0 , 219
idle_guard , location , 20160.0 , 62
idle_guard , minimal_set , 20160.0 , 234
idle_guard , multiple , 20160.0 , 63
idle_guard , non_preemptable_threads , 8064.0 , 234
idle_guard , priority , 17280.0 , 62
idle_guard , priority_16 , 5760.0 , 218
idle_guard , priority_32 , 5760.0 , 78
idle_guard , priority_8 , 5760.0 , 203
idle_guard , priority_behaviour , 17280.0 , 78
idle_guard , priority_cooperative , 8640.0 , 219
idle_guard , priority_count , 17280.0 , 62
idle_guard , priority_preemptive , 8640.0 , 218
idle_guard , query_schedule , 10080.0 , 63
idle_guard , schedule_same_priority , 8640.0 , 234
idle_guard , scheduler_lockable , 8064.0 , 62
idle_guard , scheduling , 20160.0 , 219
idle_guard , separated , 10080.0 , 62
idle_guard , single , 0.0 , 250
idle_guard , size , 20160.0 , 62
idle_guard , thread , 20160.0 , 218
idle_guard , thread_fcfs , 1440.0 , 63
idle_guard , thread_instance , 20160.0 , 218
idle_guard , thread_lcfs , 1440.0 , 63
idle_guard , thread_preemption , 16128.0 , 234
idle_guard , thread_schedule , 20160.0 , 62
idle_guard , thread_strategy , 20160.0 , 218
idle_guard , thread_strategy_replugging , 10080.0 , 63
idle_guard , volatile_set , 10080.0 , 218
idle_panic , idle_user , 0.0 , 63
idle_panic , integrated , 10080.0 , 203
idle_panic , location , 20160.0 , 62
idle_panic , minimal_set , 20160.0 , 219
idle_panic , multiple , 20160.0 , 62
idle_panic , non_preemptable_threads , 8064.0 , 203
idle_panic , priority , 17280.0 , 78
idle_panic , priority_16 , 5760.0 , 218
idle_panic , priority_32 , 5760.0 , 62
idle_panic , priority_8 , 5760.0 , 219
idle_panic , priority_behaviour , 17280.0 , 62
idle_panic , priority_cooperative , 8640.0 , 219
idle_panic , priority_count , 17280.0 , 62
idle_panic , priority_preemptive , 8640.0 , 203
idle_panic , query_schedule , 10080.0 , 63
idle_panic , schedule_same_priority , 8640.0 , 203
idle_panic , scheduler_lockable , 8064.0 , 62
idle_panic , scheduling , 20160.0 , 218
idle_panic , separated , 10080.0 , 63
idle_panic , single , 0.0 , 218
idle_panic , size , 20160.0 , 63
idle_panic , thread , 20160.0 , 218
idle_panic , thread_fcfs , 1440.0 , 62
idle_panic , thread_instance , 20160.0 , 203
idle_panic , thread_lcfs , 1440.0 , 63
idle_panic , thread_preemption , 16128.0 , 218
idle_panic , thread_schedule , 20160.0 , 62
idle_panic , thread_strategy , 20160.0 , 219
idle_panic , thread_strategy_replugging , 10080.0 , 62
idle_panic , volatile_set , 10080.0 , 219
idle_user , integrated , 10080.0 , 62
idle_user , location , 20160.0 , 218
idle_user , minimal_set , 20160.0 , 63
idle_user , multiple , 20160.0 , 218
idle_user , non_preemptable_threads , 8064.0 , 63
idle_user , priority , 17280.0 , 218
idle_user , priority_16 , 5760.0 , 62
idle_user , priority_32 , 5760.0 , 219
idle_user , priority_8 , 5760.0 , 62
idle_user , priority_behaviour , 17280.0 , 219
idle_user , priority_cooperative , 8640.0 , 62
idle_user , priority_count , 17280.0 , 218
idle_user , priority_preemptive , 8640.0 , 63
idle_user , query_schedule , 10080.0 , 218
idle_user , schedule_same_priority , 8640.0 , 78
idle_user , scheduler_lockable , 8064.0 , 203
idle_user , scheduling , 20160.0 , 78
idle_user , separated , 10080.0 , 203
idle_user , single , 0.0 , 62
idle_user , size , 20160.0 , 234
idle_user , thread , 20160.0 , 63
idle_user , thread_fcfs , 1440.0 , 202
idle_user , thread_instance , 20160.0 , 78
idle_user , thread_lcfs , 1440.0 , 203
idle_user , thread_preemption , 16128.0 , 63
idle_user , thread_schedule , 20160.0 , 218
idle_user , thread_strategy , 20160.0 , 62
idle_user , thread_strategy_replugging , 10080.0 , 219
idle_user , volatile_set , 10080.0 , 62
integrated , location , 40328.0 , 203
integrated , minimal_set , 40328.0 , 62
integrated , multiple , 40328.0 , 219
integrated , non_preemptable_threads , 16128.0 , 62
integrated , priority , 34560.0 , 219
integrated , priority_16 , 11520.0 , 62
integrated , priority_32 , 11520.0 , 203
integrated , priority_8 , 11520.0 , 63
integrated , priority_behaviour , 34560.0 , 203
integrated , priority_cooperative , 17280.0 , 78
integrated , priority_count , 34560.0 , 202
integrated , priority_preemptive , 17280.0 , 78
integrated , query_schedule , 20160.0 , 234
integrated , schedule_same_priority , 17280.0 , 63
integrated , scheduler_lockable , 16128.0 , 218
integrated , scheduling , 40320.0 , 63
integrated , separated , 0.0 , 218
integrated , single , 0.0 , 62
integrated , size , 40328.0 , 234
integrated , thread , 40328.0 , 63
integrated , thread_fcfs , 2880.0 , 218
integrated , thread_instance , 40328.0 , 63
integrated , thread_lcfs , 2880.0 , 234
integrated , thread_preemption , 32256.0 , 62
integrated , thread_schedule , 40320.0 , 218
integrated , thread_strategy , 40320.0 , 63
integrated , thread_strategy_replugging , 20160.0 , 234
integrated , volatile_set , 20164.0 , 62
location , minimal_set , 80656.0 , 219
location , multiple , 80656.0 , 62
location , non_preemptable_threads , 32256.0 , 234
location , priority , 69120.0 , 62
location , priority_16 , 23040.0 , 219
location , priority_32 , 23040.0 , 62
location , priority_8 , 23040.0 , 234
location , priority_behaviour , 69120.0 , 63
location , priority_cooperative , 34560.0 , 234
location , priority_count , 69120.0 , 62
location , priority_preemptive , 34560.0 , 218
location , query_schedule , 40320.0 , 63
location , schedule_same_priority , 34560.0 , 234
location , scheduler_lockable , 32256.0 , 62
location , scheduling , 80640.0 , 219
location , separated , 40328.0 , 62
location , single , 0.0 , 218
location , size , 80656.0 , 62
location , thread , 80656.0 , 219
location , thread_fcfs , 5760.0 , 62
location , thread_instance , 80656.0 , 219
location , thread_lcfs , 5760.0 , 62
location , thread_preemption , 64512.0 , 218
location , thread_schedule , 80640.0 , 63
location , thread_strategy , 80640.0 , 218
location , thread_strategy_replugging , 40320.0 , 78
location , volatile_set , 40328.0 , 234
minimal_set , multiple , 80656.0 , 63
minimal_set , non_preemptable_threads , 32256.0 , 218
minimal_set , priority , 69120.0 , 78
minimal_set , priority_16 , 23040.0 , 218
minimal_set , priority_32 , 23040.0 , 63
minimal_set , priority_8 , 23040.0 , 218
minimal_set , priority_behaviour , 69120.0 , 63
minimal_set , priority_cooperative , 34560.0 , 234
minimal_set , priority_count , 69120.0 , 63
minimal_set , priority_preemptive , 34560.0 , 218
minimal_set , query_schedule , 40320.0 , 62
minimal_set , schedule_same_priority , 34560.0 , 219
minimal_set , scheduler_lockable , 32256.0 , 62
minimal_set , scheduling , 80640.0 , 250
minimal_set , separated , 40328.0 , 62
minimal_set , single , 0.0 , 219
minimal_set , size , 80656.0 , 62
minimal_set , thread , 80656.0 , 234
minimal_set , thread_fcfs , 5760.0 , 62
minimal_set , thread_instance , 80656.0 , 219
minimal_set , thread_lcfs , 5760.0 , 62
minimal_set , thread_preemption , 64512.0 , 234
minimal_set , thread_schedule , 80640.0 , 78
minimal_set , thread_strategy , 80640.0 , 219
minimal_set , thread_strategy_replugging , 40320.0 , 78
minimal_set , volatile_set , 40328.0 , 218
