FAMA-model_20100529_1010171189.xml , 22 , 1152.0 , 172
_r_11_12_13 , _r_11_12_16 , 0.0 , 94
_r_11_12_13 , _r_11_12_17 , 0.0 , 390
_r_11_12_13 , _r_18 , 192.0 , 93
_r_11_12_13 , _r_18_19_20 , 64.0 , 390
_r_11_12_13 , _r_18_19_23 , 64.0 , 94
_r_11_12_13 , _r_18_19_24 , 64.0 , 375
_r_11_12_13 , _r_19 , 96.0 , 93
_r_11_12_13 , _r_2 , 192.0 , 359
_r_11_12_13 , _r_20 , 96.0 , 109
_r_11_12_13 , _r_25 , 96.0 , 375
_r_11_12_13 , _r_2_3_4 , 96.0 , 93
_r_11_12_13 , _r_2_3_5 , 96.0 , 359
_r_11_12_13 , _r_6 , 192.0 , 94
_r_11_12_13 , _r_6_10 , 96.0 , 390
_r_11_12_13 , _r_6_7 , 192.0 , 93
_r_11_12_13 , _r_6_8 , 192.0 , 375
_r_11_12_13 , _r_6_9 , 96.0 , 109
_r_11_12_14 , _r_11_12_15 , 0.0 , 390
_r_11_12_14 , _r_11_12_16 , 0.0 , 94
_r_11_12_14 , _r_11_12_17 , 0.0 , 374
_r_11_12_14 , _r_18 , 192.0 , 109
_r_11_12_14 , _r_18_19_20 , 64.0 , 390
_r_11_12_14 , _r_18_19_23 , 64.0 , 109
_r_11_12_14 , _r_18_19_24 , 64.0 , 375
_r_11_12_14 , _r_19 , 96.0 , 93
_r_11_12_14 , _r_2 , 192.0 , 390
_r_11_12_14 , _r_20 , 96.0 , 110
_r_11_12_14 , _r_25 , 96.0 , 374
_r_11_12_14 , _r_2_3_4 , 96.0 , 94
_r_11_12_14 , _r_2_3_5 , 96.0 , 374
_r_11_12_14 , _r_6 , 192.0 , 109
_r_11_12_14 , _r_6_10 , 96.0 , 375
_r_11_12_14 , _r_6_7 , 192.0 , 109
_r_11_12_14 , _r_6_8 , 192.0 , 390
_r_11_12_14 , _r_6_9 , 96.0 , 93
_r_11_12_15 , _r_11_12_16 , 0.0 , 390
_r_11_12_15 , _r_11_12_17 , 0.0 , 94
_r_11_12_15 , _r_18 , 192.0 , 406
_r_11_12_15 , _r_18_19_20 , 64.0 , 93
_r_11_12_15 , _r_18_19_23 , 64.0 , 375
_r_11_12_15 , _r_18_19_24 , 64.0 , 93
_r_11_12_15 , _r_19 , 96.0 , 406
_r_11_12_15 , _r_2 , 192.0 , 93
_r_11_12_15 , _r_20 , 96.0 , 406
_r_11_12_15 , _r_25 , 96.0 , 94
_r_11_12_15 , _r_2_3_4 , 96.0 , 390
_r_11_12_15 , _r_2_3_5 , 96.0 , 93
_r_11_12_15 , _r_6 , 192.0 , 374
_r_11_12_15 , _r_6_10 , 96.0 , 94
_r_11_12_15 , _r_6_7 , 192.0 , 374
_r_11_12_15 , _r_6_8 , 192.0 , 109
_r_11_12_15 , _r_6_9 , 96.0 , 375
_r_11_12_16 , _r_11_12_17 , 0.0 , 93
_r_11_12_16 , _r_18 , 192.0 , 390
_r_11_12_16 , _r_18_19_20 , 64.0 , 94
_r_11_12_16 , _r_18_19_23 , 64.0 , 374
_r_11_12_16 , _r_18_19_24 , 64.0 , 94
_r_11_12_16 , _r_19 , 96.0 , 358
_r_11_12_16 , _r_2 , 192.0 , 110
_r_11_12_16 , _r_20 , 96.0 , 374
_r_11_12_16 , _r_25 , 96.0 , 93
_r_11_12_16 , _r_2_3_4 , 96.0 , 359
_r_11_12_16 , _r_2_3_5 , 96.0 , 109
_r_11_12_16 , _r_6 , 192.0 , 390
_r_11_12_16 , _r_6_10 , 96.0 , 109
_r_11_12_16 , _r_6_7 , 192.0 , 359
_r_11_12_16 , _r_6_8 , 192.0 , 94
_r_11_12_16 , _r_6_9 , 96.0 , 405
_r_11_12_17 , _r_18 , 192.0 , 94
_r_11_12_17 , _r_18_19_20 , 64.0 , 390
_r_11_12_17 , _r_18_19_23 , 64.0 , 109
_r_11_12_17 , _r_18_19_24 , 64.0 , 390
_r_11_12_17 , _r_19 , 96.0 , 94
_r_11_12_17 , _r_2 , 192.0 , 374
_r_11_12_17 , _r_20 , 96.0 , 94
_r_11_12_17 , _r_25 , 96.0 , 405
_r_11_12_17 , _r_2_3_4 , 96.0 , 94
_r_11_12_17 , _r_2_3_5 , 96.0 , 374
_r_11_12_17 , _r_6 , 192.0 , 110
_r_11_12_17 , _r_6_10 , 96.0 , 405
_r_11_12_17 , _r_6_7 , 192.0 , 94
_r_11_12_17 , _r_6_8 , 192.0 , 390
_r_11_12_17 , _r_6_9 , 96.0 , 93
_r_18 , _r_18_19_20 , 384.0 , 406
_r_18 , _r_18_19_23 , 384.0 , 109
_r_18 , _r_18_19_24 , 384.0 , 359
_r_18 , _r_19 , 576.0 , 93
_r_18 , _r_2 , 1152.0 , 421
_r_18 , _r_20 , 576.0 , 110
_r_18 , _r_25 , 576.0 , 358
_r_18 , _r_2_3_4 , 576.0 , 94
_r_18 , _r_2_3_5 , 576.0 , 374
_r_18 , _r_6 , 1152.0 , 125
_r_18 , _r_6_10 , 576.0 , 375
_r_18 , _r_6_7 , 1152.0 , 109
_r_18 , _r_6_8 , 1152.0 , 374
_r_18 , _r_6_9 , 576.0 , 125
_r_18_19_20 , _r_18_19_23 , 0.0 , 374
_r_18_19_20 , _r_18_19_24 , 0.0 , 94
_r_18_19_20 , _r_19 , 192.0 , 468
_r_18_19_20 , _r_2 , 384.0 , 125
_r_18_19_20 , _r_20 , 192.0 , 374
_r_18_19_20 , _r_25 , 192.0 , 94
_r_18_19_20 , _r_2_3_4 , 192.0 , 374
_r_18_19_20 , _r_2_3_5 , 192.0 , 125
_r_18_19_20 , _r_6 , 384.0 , 374
_r_18_19_20 , _r_6_10 , 192.0 , 110
_r_18_19_20 , _r_6_7 , 384.0 , 436
_r_18_19_20 , _r_6_8 , 384.0 , 125
_r_18_19_20 , _r_6_9 , 192.0 , 375
_r_18_19_23 , _r_18_19_24 , 0.0 , 93
_r_18_19_23 , _r_19 , 192.0 , 390
_r_18_19_23 , _r_2 , 384.0 , 109
_r_18_19_23 , _r_20 , 192.0 , 375
_r_18_19_23 , _r_25 , 192.0 , 93
_r_18_19_23 , _r_2_3_4 , 192.0 , 437
_r_18_19_23 , _r_2_3_5 , 192.0 , 125
_r_18_19_23 , _r_6 , 384.0 , 374
_r_18_19_23 , _r_6_10 , 192.0 , 110
_r_18_19_23 , _r_6_7 , 384.0 , 358
_r_18_19_23 , _r_6_8 , 384.0 , 125
_r_18_19_23 , _r_6_9 , 192.0 , 390
_r_18_19_24 , _r_19 , 192.0 , 109
_r_18_19_24 , _r_2 , 384.0 , 421
_r_18_19_24 , _r_20 , 192.0 , 125
_r_18_19_24 , _r_25 , 192.0 , 374
_r_18_19_24 , _r_2_3_4 , 192.0 , 94
_r_18_19_24 , _r_2_3_5 , 192.0 , 390
_r_18_19_24 , _r_6 , 384.0 , 125
_r_18_19_24 , _r_6_10 , 192.0 , 374
_r_18_19_24 , _r_6_7 , 384.0 , 109
_r_18_19_24 , _r_6_8 , 384.0 , 406
_r_18_19_24 , _r_6_9 , 192.0 , 109
_r_19 , _r_2 , 576.0 , 375
_r_19 , _r_20 , 288.0 , 109
_r_19 , _r_25 , 288.0 , 421
_r_19 , _r_2_3_4 , 288.0 , 125
_r_19 , _r_2_3_5 , 288.0 , 374
_r_19 , _r_6 , 576.0 , 94
_r_19 , _r_6_10 , 288.0 , 405
_r_19 , _r_6_7 , 576.0 , 94
_r_19 , _r_6_8 , 576.0 , 390
_r_19 , _r_6_9 , 288.0 , 94
_r_2 , _r_20 , 576.0 , 390
_r_2 , _r_25 , 576.0 , 93
_r_2 , _r_2_3_4 , 576.0 , 375
_r_2 , _r_2_3_5 , 576.0 , 93
_r_2 , _r_6 , 1152.0 , 453
_r_2 , _r_6_10 , 576.0 , 93
_r_2 , _r_6_7 , 1152.0 , 359
_r_2 , _r_6_8 , 1152.0 , 109
_r_2 , _r_6_9 , 576.0 , 359
_r_20 , _r_25 , 288.0 , 93
_r_20 , _r_2_3_4 , 288.0 , 390
_r_20 , _r_2_3_5 , 288.0 , 109
_r_20 , _r_6 , 576.0 , 375
_r_20 , _r_6_10 , 288.0 , 93
_r_20 , _r_6_7 , 576.0 , 390
_r_20 , _r_6_8 , 576.0 , 94
_r_20 , _r_6_9 , 288.0 , 374
_r_25 , _r_2_3_4 , 288.0 , 110
_r_25 , _r_2_3_5 , 288.0 , 374
_r_25 , _r_6 , 576.0 , 109
_r_25 , _r_6_10 , 288.0 , 375
_r_25 , _r_6_7 , 576.0 , 109
_r_25 , _r_6_8 , 576.0 , 390
_r_25 , _r_6_9 , 288.0 , 109
_r_2_3_4 , _r_2_3_5 , 0.0 , 374
_r_2_3_4 , _r_6 , 576.0 , 94
_r_2_3_4 , _r_6_10 , 288.0 , 374
_r_2_3_4 , _r_6_7 , 576.0 , 94
_r_2_3_4 , _r_6_8 , 576.0 , 358
_r_2_3_4 , _r_6_9 , 288.0 , 94
_r_2_3_5 , _r_6 , 576.0 , 374
_r_2_3_5 , _r_6_10 , 288.0 , 94
_r_2_3_5 , _r_6_7 , 576.0 , 359
_r_2_3_5 , _r_6_8 , 576.0 , 109
_r_2_3_5 , _r_6_9 , 288.0 , 359
_r_6 , _r_6_10 , 576.0 , 109
_r_6 , _r_6_7 , 1152.0 , 390
_r_6 , _r_6_8 , 1152.0 , 94
_r_6 , _r_6_9 , 576.0 , 374
_r_6_10 , _r_6_7 , 576.0 , 94
_r_6_10 , _r_6_8 , 576.0 , 390
_r_6_10 , _r_6_9 , 288.0 , 93
_r_6_7 , _r_6_8 , 1152.0 , 375
_r_6_7 , _r_6_9 , 576.0 , 109
_r_6_8 , _r_6_9 , 576.0 , 390
56595,231
