FAMA-model_20091210_993249741.xml , 29 , 43008.0 , 16
_r_2_15 , _r_4_26 , 10240.0 , 62
_r_2_15 , _r_4_27 , 10240.0 , 16
_r_2_15 , _r_4_30 , 16384.0 , 62
_r_2_15 , _r_4_30_31_32 , 4096.0 , 16
_r_2_15 , _r_4_30_31_33 , 4096.0 , 62
_r_2_15 , _r_4_30_31_34 , 4096.0 , 16
_r_2_15 , _r_4_30_31_35 , 4096.0 , 62
_r_2_16 , _r_2_16_17_18 , 21504.0 , 32
_r_2_16 , _r_2_16_17_19 , 21504.0 , 62
_r_2_16 , _r_2_16_17_20 , 21504.0 , 16
_r_2_16 , _r_2_21 , 18816.0 , 62
_r_2_16 , _r_2_22 , 18816.0 , 16
_r_2_16 , _r_2_24 , 18816.0 , 62
_r_2_16 , _r_2_25 , 37632.0 , 31
_r_2_16 , _r_2_3 , 37632.0 , 63
_r_2_16 , _r_2_8 , 37632.0 , 15
_r_2_16 , _r_2_9 , 18816.0 , 63
_r_2_16 , _r_4 , 35840.0 , 15
_r_2_16 , _r_4_26 , 17920.0 , 63
_r_2_16 , _r_4_27 , 17920.0 , 15
_r_2_16 , _r_4_30 , 28672.0 , 78
_r_2_16 , _r_4_30_31_32 , 7168.0 , 16
_r_2_16 , _r_4_30_31_33 , 7168.0 , 62
_r_2_16 , _r_4_30_31_34 , 7168.0 , 16
_r_2_16 , _r_4_30_31_35 , 7168.0 , 62
_r_2_16_17_18 , _r_2_16_17_19 , 10752.0 , 16
_r_2_16_17_18 , _r_2_16_17_20 , 10752.0 , 62
_r_2_16_17_18 , _r_2_21 , 10752.0 , 16
_r_2_16_17_18 , _r_2_22 , 10752.0 , 62
_r_2_16_17_18 , _r_2_24 , 10752.0 , 31
_r_2_16_17_18 , _r_2_25 , 21504.0 , 63
_r_2_16_17_18 , _r_2_3 , 21504.0 , 15
_r_2_16_17_18 , _r_2_8 , 21504.0 , 63
_r_2_16_17_18 , _r_2_9 , 10752.0 , 15
_r_2_16_17_18 , _r_4 , 20480.0 , 63
_r_2_16_17_18 , _r_4_26 , 10240.0 , 31
_r_2_16_17_18 , _r_4_27 , 10240.0 , 62
_r_2_16_17_18 , _r_4_30 , 16384.0 , 16
_r_2_16_17_18 , _r_4_30_31_32 , 4096.0 , 62
_r_2_16_17_18 , _r_4_30_31_33 , 4096.0 , 16
_r_2_16_17_18 , _r_4_30_31_34 , 4096.0 , 62
_r_2_16_17_18 , _r_4_30_31_35 , 4096.0 , 16
_r_2_16_17_19 , _r_2_16_17_20 , 10752.0 , 62
_r_2_16_17_19 , _r_2_21 , 10752.0 , 16
_r_2_16_17_19 , _r_2_22 , 10752.0 , 78
_r_2_16_17_19 , _r_2_24 , 10752.0 , 16
_r_2_16_17_19 , _r_2_25 , 21504.0 , 62
_r_2_16_17_19 , _r_2_3 , 21504.0 , 16
_r_2_16_17_19 , _r_2_8 , 21504.0 , 62
_r_2_16_17_19 , _r_2_9 , 10752.0 , 16
_r_2_16_17_19 , _r_4 , 20480.0 , 78
_r_2_16_17_19 , _r_4_26 , 10240.0 , 15
_r_2_16_17_19 , _r_4_27 , 10240.0 , 63
_r_2_16_17_19 , _r_4_30 , 16384.0 , 15
_r_2_16_17_19 , _r_4_30_31_32 , 4096.0 , 63
_r_2_16_17_19 , _r_4_30_31_33 , 4096.0 , 15
_r_2_16_17_19 , _r_4_30_31_34 , 4096.0 , 63
_r_2_16_17_19 , _r_4_30_31_35 , 4096.0 , 31
_r_2_16_17_20 , _r_2_21 , 10752.0 , 62
_r_2_16_17_20 , _r_2_22 , 10752.0 , 16
_r_2_16_17_20 , _r_2_24 , 10752.0 , 62
_r_2_16_17_20 , _r_2_25 , 21504.0 , 31
_r_2_16_17_20 , _r_2_3 , 21504.0 , 63
_r_2_16_17_20 , _r_2_8 , 21504.0 , 15
_r_2_16_17_20 , _r_2_9 , 10752.0 , 63
_r_2_16_17_20 , _r_4 , 20480.0 , 15
_r_2_16_17_20 , _r_4_26 , 10240.0 , 63
_r_2_16_17_20 , _r_4_27 , 10240.0 , 31
_r_2_16_17_20 , _r_4_30 , 16384.0 , 62
_r_2_16_17_20 , _r_4_30_31_32 , 4096.0 , 16
_r_2_16_17_20 , _r_4_30_31_33 , 4096.0 , 62
_r_2_16_17_20 , _r_4_30_31_34 , 4096.0 , 16
_r_2_16_17_20 , _r_4_30_31_35 , 4096.0 , 62
_r_2_21 , _r_2_22 , 10752.0 , 16
_r_2_21 , _r_2_24 , 10752.0 , 62
_r_2_21 , _r_2_25 , 21504.0 , 32
_r_2_21 , _r_2_3 , 21504.0 , 62
_r_2_21 , _r_2_8 , 21504.0 , 16
_r_2_21 , _r_2_9 , 10752.0 , 62
_r_2_21 , _r_4 , 20480.0 , 16
_r_2_21 , _r_4_26 , 10240.0 , 62
_r_2_21 , _r_4_27 , 10240.0 , 16
_r_2_21 , _r_4_30 , 16384.0 , 78
_r_2_21 , _r_4_30_31_32 , 4096.0 , 15
_r_2_21 , _r_4_30_31_33 , 4096.0 , 63
_r_2_21 , _r_4_30_31_34 , 4096.0 , 15
_r_2_21 , _r_4_30_31_35 , 4096.0 , 63
_r_2_22 , _r_2_24 , 10752.0 , 15
_r_2_22 , _r_2_25 , 21504.0 , 78
_r_2_22 , _r_2_3 , 21504.0 , 16
_r_2_22 , _r_2_8 , 21504.0 , 62
_r_2_22 , _r_2_9 , 10752.0 , 16
_r_2_22 , _r_4 , 20480.0 , 62
_r_2_22 , _r_4_26 , 10240.0 , 16
_r_2_22 , _r_4_27 , 10240.0 , 62
_r_2_22 , _r_4_30 , 16384.0 , 31
_r_2_22 , _r_4_30_31_32 , 4096.0 , 63
_r_2_22 , _r_4_30_31_33 , 4096.0 , 15
_r_2_22 , _r_4_30_31_34 , 4096.0 , 63
_r_2_22 , _r_4_30_31_35 , 4096.0 , 15
_r_2_24 , _r_2_25 , 21504.0 , 63
_r_2_24 , _r_2_3 , 21504.0 , 15
_r_2_24 , _r_2_8 , 21504.0 , 63
_r_2_24 , _r_2_9 , 10752.0 , 31
_r_2_24 , _r_4 , 20480.0 , 62
_r_2_24 , _r_4_26 , 10240.0 , 16
_r_2_24 , _r_4_27 , 10240.0 , 62
_r_2_24 , _r_4_30 , 16384.0 , 16
_r_2_24 , _r_4_30_31_32 , 4096.0 , 62
_r_2_24 , _r_4_30_31_33 , 4096.0 , 32
_r_2_24 , _r_4_30_31_34 , 4096.0 , 62
_r_2_24 , _r_4_30_31_35 , 4096.0 , 16
_r_2_25 , _r_2_3 , 43008.0 , 62
_r_2_25 , _r_2_8 , 43008.0 , 16
_r_2_25 , _r_2_9 , 21504.0 , 62
_r_2_25 , _r_4 , 40960.0 , 16
_r_2_25 , _r_4_26 , 20480.0 , 62
_r_2_25 , _r_4_27 , 20480.0 , 31
_r_2_25 , _r_4_30 , 32768.0 , 63
_r_2_25 , _r_4_30_31_32 , 8192.0 , 15
_r_2_25 , _r_4_30_31_33 , 8192.0 , 63
_r_2_25 , _r_4_30_31_34 , 8192.0 , 15
_r_2_25 , _r_4_30_31_35 , 8192.0 , 63
_r_2_3 , _r_2_8 , 43008.0 , 15
_r_2_3 , _r_2_9 , 21504.0 , 63
_r_2_3 , _r_4 , 40960.0 , 31
_r_2_3 , _r_4_26 , 20480.0 , 62
_r_2_3 , _r_4_27 , 20480.0 , 16
_r_2_3 , _r_4_30 , 32768.0 , 62
_r_2_3 , _r_4_30_31_32 , 8192.0 , 16
_r_2_3 , _r_4_30_31_33 , 8192.0 , 62
_r_2_3 , _r_4_30_31_34 , 8192.0 , 16
_r_2_3 , _r_4_30_31_35 , 8192.0 , 78
_r_2_8 , _r_2_9 , 21504.0 , 15
_r_2_8 , _r_4 , 40960.0 , 63
_r_2_8 , _r_4_26 , 20480.0 , 15
_r_2_8 , _r_4_27 , 20480.0 , 78
_r_2_8 , _r_4_30 , 32768.0 , 16
_r_2_8 , _r_4_30_31_32 , 8192.0 , 62
_r_2_8 , _r_4_30_31_33 , 8192.0 , 16
_r_2_8 , _r_4_30_31_34 , 8192.0 , 62
_r_2_8 , _r_4_30_31_35 , 8192.0 , 16
_r_2_9 , _r_4 , 20480.0 , 62
_r_2_9 , _r_4_26 , 10240.0 , 32
_r_2_9 , _r_4_27 , 10240.0 , 62
_r_2_9 , _r_4_30 , 16384.0 , 16
_r_2_9 , _r_4_30_31_32 , 4096.0 , 62
_r_2_9 , _r_4_30_31_33 , 4096.0 , 16
_r_2_9 , _r_4_30_31_34 , 4096.0 , 62
_r_2_9 , _r_4_30_31_35 , 4096.0 , 31
_r_4 , _r_4_26 , 20480.0 , 63
_r_4 , _r_4_27 , 20480.0 , 15
_r_4 , _r_4_30 , 32768.0 , 63
_r_4 , _r_4_30_31_32 , 8192.0 , 15
_r_4 , _r_4_30_31_33 , 8192.0 , 63
_r_4 , _r_4_30_31_34 , 8192.0 , 15
_r_4 , _r_4_30_31_35 , 8192.0 , 78
_r_4_26 , _r_4_27 , 10240.0 , 16
_r_4_26 , _r_4_30 , 16384.0 , 62
_r_4_26 , _r_4_30_31_32 , 4096.0 , 16
_r_4_26 , _r_4_30_31_33 , 4096.0 , 62
_r_4_26 , _r_4_30_31_34 , 4096.0 , 15
_r_4_26 , _r_4_30_31_35 , 4096.0 , 63
_r_4_27 , _r_4_30 , 16384.0 , 15
_r_4_27 , _r_4_30_31_32 , 4096.0 , 63
_r_4_27 , _r_4_30_31_33 , 4096.0 , 15
_r_4_27 , _r_4_30_31_34 , 4096.0 , 78
_r_4_27 , _r_4_30_31_35 , 4096.0 , 16
_r_4_30 , _r_4_30_31_32 , 8192.0 , 62
_r_4_30 , _r_4_30_31_33 , 8192.0 , 16
_r_4_30 , _r_4_30_31_34 , 8192.0 , 62
_r_4_30 , _r_4_30_31_35 , 8192.0 , 16
_r_4_30_31_32 , _r_4_30_31_33 , 0.0 , 62
_r_4_30_31_32 , _r_4_30_31_34 , 0.0 , 32
_r_4_30_31_32 , _r_4_30_31_35 , 0.0 , 62
_r_4_30_31_33 , _r_4_30_31_34 , 0.0 , 16
_r_4_30_31_33 , _r_4_30_31_35 , 0.0 , 62
_r_4_30_31_34 , _r_4_30_31_35 , 0.0 , 16
16411,406
