FAMA-REAL-FM-2.xml , 23 , 1056.0 , 296
external_services , german , 176.0 , 203
external_services , html , 132.0 , 62
external_services , internet , 0.0 , 218
external_services , language , 352.0 , 63
external_services , measurements , 352.0 , 203
external_services , output_format , 352.0 , 62
external_services , plain_text , 132.0 , 218
external_services , pressure , 192.0 , 63
external_services , storm_alert , 176.0 , 203
external_services , temperature , 256.0 , 62
external_services , text , 88.0 , 250
external_services , web_server , 132.0 , 62
external_services , wind_speed , 192.0 , 203
external_services , xml , 88.0 , 62
file , format , 396.0 , 219
file , freeze_point , 144.0 , 62
file , german , 198.0 , 218
file , html , 132.0 , 78
file , internet , 132.0 , 219
file , language , 396.0 , 62
file , measurements , 396.0 , 219
file , output_format , 396.0 , 62
file , plain_text , 132.0 , 218
file , pressure , 216.0 , 63
file , storm_alert , 198.0 , 218
file , temperature , 288.0 , 63
file , text , 0.0 , 218
file , web_server , 0.0 , 62
file , wind_speed , 216.0 , 219
file , xml , 132.0 , 62
format , freeze_point , 384.0 , 203
format , german , 528.0 , 62
format , html , 396.0 , 219
format , internet , 352.0 , 62
format , language , 1056.0 , 234
format , measurements , 1056.0 , 63
format , output_format , 1056.0 , 234
format , plain_text , 396.0 , 46
format , pressure , 576.0 , 234
format , storm_alert , 528.0 , 63
format , temperature , 768.0 , 203
format , text , 264.0 , 62
format , web_server , 396.0 , 218
format , wind_speed , 576.0 , 63
format , xml , 264.0 , 203
freeze_point , german , 192.0 , 62
freeze_point , html , 144.0 , 218
freeze_point , internet , 128.0 , 63
freeze_point , language , 384.0 , 203
freeze_point , measurements , 384.0 , 62
freeze_point , output_format , 384.0 , 218
freeze_point , plain_text , 144.0 , 63
freeze_point , pressure , 192.0 , 218
freeze_point , storm_alert , 192.0 , 47
freeze_point , temperature , 384.0 , 218
freeze_point , text , 96.0 , 63
freeze_point , web_server , 144.0 , 218
freeze_point , wind_speed , 192.0 , 63
freeze_point , xml , 96.0 , 202
german , html , 198.0 , 63
german , internet , 176.0 , 234
german , language , 528.0 , 62
german , measurements , 528.0 , 203
german , output_format , 528.0 , 46
german , plain_text , 198.0 , 219
german , pressure , 288.0 , 62
german , storm_alert , 264.0 , 219
german , temperature , 384.0 , 46
german , text , 132.0 , 234
german , web_server , 198.0 , 47
german , wind_speed , 288.0 , 219
german , xml , 132.0 , 62
html , internet , 132.0 , 203
html , language , 396.0 , 62
html , measurements , 396.0 , 203
html , output_format , 396.0 , 62
html , plain_text , 0.0 , 219
html , pressure , 216.0 , 62
html , storm_alert , 198.0 , 219
html , temperature , 288.0 , 62
html , text , 132.0 , 203
html , web_server , 132.0 , 62
html , wind_speed , 216.0 , 203
html , xml , 0.0 , 78
internet , language , 352.0 , 203
internet , measurements , 352.0 , 62
internet , output_format , 352.0 , 219
internet , plain_text , 132.0 , 62
internet , pressure , 192.0 , 203
internet , storm_alert , 176.0 , 62
internet , temperature , 256.0 , 219
internet , text , 88.0 , 62
internet , web_server , 132.0 , 203
internet , wind_speed , 192.0 , 62
internet , xml , 88.0 , 219
language , measurements , 1056.0 , 62
language , output_format , 1056.0 , 203
language , plain_text , 396.0 , 62
language , pressure , 576.0 , 219
language , storm_alert , 528.0 , 62
language , temperature , 768.0 , 234
language , text , 264.0 , 47
language , web_server , 396.0 , 218
language , wind_speed , 576.0 , 63
language , xml , 264.0 , 202
measurements , output_format , 1056.0 , 78
measurements , plain_text , 396.0 , 203
measurements , pressure , 576.0 , 63
measurements , storm_alert , 528.0 , 218
measurements , temperature , 768.0 , 47
measurements , text , 264.0 , 203
measurements , web_server , 396.0 , 63
measurements , wind_speed , 576.0 , 202
measurements , xml , 264.0 , 63
output_format , plain_text , 396.0 , 218
output_format , pressure , 576.0 , 63
output_format , storm_alert , 528.0 , 202
output_format , temperature , 768.0 , 63
output_format , text , 264.0 , 203
output_format , web_server , 396.0 , 62
output_format , wind_speed , 576.0 , 234
output_format , xml , 264.0 , 62
plain_text , pressure , 216.0 , 219
plain_text , storm_alert , 198.0 , 47
plain_text , temperature , 288.0 , 218
plain_text , text , 132.0 , 62
plain_text , web_server , 132.0 , 203
plain_text , wind_speed , 216.0 , 63
plain_text , xml , 0.0 , 218
pressure , storm_alert , 288.0 , 47
pressure , temperature , 384.0 , 234
pressure , text , 144.0 , 62
pressure , web_server , 216.0 , 203
pressure , wind_speed , 288.0 , 62
pressure , xml , 144.0 , 219
storm_alert , temperature , 384.0 , 62
storm_alert , text , 132.0 , 203
storm_alert , web_server , 198.0 , 62
storm_alert , wind_speed , 288.0 , 219
storm_alert , xml , 132.0 , 47
temperature , text , 192.0 , 202
temperature , web_server , 288.0 , 47
temperature , wind_speed , 384.0 , 249
temperature , xml , 192.0 , 63
text , web_server , 0.0 , 203
text , wind_speed , 144.0 , 62
text , xml , 0.0 , 203
web_server , wind_speed , 216.0 , 62
web_server , xml , 132.0 , 219
wind_speed , xml , 144.0 , 46
34788,253
