FAMA-model_20100321_1548012375.xml , 18 , 16384.0 , 78
_r_1_15_17 , _r_5 , 4096.0 , 156
_r_1_15_17 , _r_6 , 4096.0 , 47
_r_1_15_17 , _r_7 , 4096.0 , 156
_r_1_15_17 , _r_8 , 4096.0 , 47
_r_1_15_18 , _r_1_15_20 , 4096.0 , 156
_r_1_15_18 , _r_1_21 , 4096.0 , 47
_r_1_15_18 , _r_1_9 , 4096.0 , 156
_r_1_15_18 , _r_2 , 4096.0 , 46
_r_1_15_18 , _r_3 , 4096.0 , 156
_r_1_15_18 , _r_4 , 4096.0 , 47
_r_1_15_18 , _r_5 , 4096.0 , 156
_r_1_15_18 , _r_6 , 4096.0 , 47
_r_1_15_18 , _r_7 , 4096.0 , 172
_r_1_15_18 , _r_8 , 4096.0 , 31
_r_1_15_20 , _r_1_21 , 4096.0 , 171
_r_1_15_20 , _r_1_9 , 4096.0 , 47
_r_1_15_20 , _r_2 , 4096.0 , 203
_r_1_15_20 , _r_3 , 4096.0 , 47
_r_1_15_20 , _r_4 , 4096.0 , 218
_r_1_15_20 , _r_5 , 4096.0 , 63
_r_1_15_20 , _r_6 , 4096.0 , 218
_r_1_15_20 , _r_7 , 4096.0 , 62
_r_1_15_20 , _r_8 , 4096.0 , 203
_r_1_21 , _r_1_9 , 4096.0 , 47
_r_1_21 , _r_2 , 4096.0 , 218
_r_1_21 , _r_3 , 4096.0 , 47
_r_1_21 , _r_4 , 4096.0 , 219
_r_1_21 , _r_5 , 4096.0 , 62
_r_1_21 , _r_6 , 4096.0 , 203
_r_1_21 , _r_7 , 4096.0 , 62
_r_1_21 , _r_8 , 4096.0 , 203
_r_1_9 , _r_2 , 4096.0 , 62
_r_1_9 , _r_3 , 4096.0 , 203
_r_1_9 , _r_4 , 4096.0 , 63
_r_1_9 , _r_5 , 4096.0 , 202
_r_1_9 , _r_6 , 4096.0 , 63
_r_1_9 , _r_7 , 4096.0 , 203
_r_1_9 , _r_8 , 4096.0 , 62
_r_2 , _r_3 , 4096.0 , 203
_r_2 , _r_4 , 4096.0 , 47
_r_2 , _r_5 , 4096.0 , 202
_r_2 , _r_6 , 4096.0 , 63
_r_2 , _r_7 , 4096.0 , 218
_r_2 , _r_8 , 4096.0 , 47
_r_3 , _r_4 , 4096.0 , 203
_r_3 , _r_5 , 4096.0 , 62
_r_3 , _r_6 , 4096.0 , 203
_r_3 , _r_7 , 4096.0 , 47
_r_3 , _r_8 , 4096.0 , 218
_r_4 , _r_5 , 4096.0 , 47
_r_4 , _r_6 , 4096.0 , 218
_r_4 , _r_7 , 4096.0 , 63
_r_4 , _r_8 , 4096.0 , 203
_r_5 , _r_6 , 4096.0 , 62
_r_5 , _r_7 , 4096.0 , 203
_r_5 , _r_8 , 4096.0 , 47
_r_6 , _r_7 , 4096.0 , 218
_r_6 , _r_8 , 4096.0 , 47
_r_7 , _r_8 , 4096.0 , 218
17066,153
