FAMA-model_20100607_746327867.xml , 20 , 448.0 , 640
_r_10_15_22_23_25 , _r_1_2_3 , 64.0 , 94
_r_10_15_22_23_25 , _r_1_2_4 , 64.0 , 374
_r_10_15_22_23_25 , _r_1_2_5 , 64.0 , 94
_r_10_15_22_23_25 , _r_6 , 112.0 , 374
_r_10_15_22_23_25 , _r_6_26_27 , 56.0 , 94
_r_10_15_22_23_25 , _r_6_26_28 , 56.0 , 421
_r_18 , _r_18_19_20 , 224.0 , 94
_r_18 , _r_18_19_21 , 224.0 , 374
_r_18 , _r_1_2_3 , 192.0 , 94
_r_18 , _r_1_2_4 , 192.0 , 358
_r_18 , _r_1_2_5 , 192.0 , 110
_r_18 , _r_6 , 336.0 , 358
_r_18 , _r_6_26_27 , 168.0 , 110
_r_18 , _r_6_26_28 , 168.0 , 405
_r_18_19_20 , _r_18_19_21 , 112.0 , 94
_r_18_19_20 , _r_1_2_3 , 128.0 , 359
_r_18_19_20 , _r_1_2_4 , 128.0 , 93
_r_18_19_20 , _r_1_2_5 , 128.0 , 375
_r_18_19_20 , _r_6 , 224.0 , 109
_r_18_19_20 , _r_6_26_27 , 112.0 , 359
_r_18_19_20 , _r_6_26_28 , 112.0 , 93
_r_18_19_21 , _r_1_2_3 , 128.0 , 406
_r_18_19_21 , _r_1_2_4 , 128.0 , 109
_r_18_19_21 , _r_1_2_5 , 128.0 , 359
_r_18_19_21 , _r_6 , 224.0 , 93
_r_18_19_21 , _r_6_26_27 , 112.0 , 375
_r_18_19_21 , _r_6_26_28 , 112.0 , 93
_r_1_2_3 , _r_1_2_4 , 128.0 , 359
_r_1_2_3 , _r_1_2_5 , 128.0 , 109
_r_1_2_3 , _r_6 , 256.0 , 375
_r_1_2_3 , _r_6_26_27 , 128.0 , 93
_r_1_2_3 , _r_6_26_28 , 128.0 , 359
_r_1_2_4 , _r_1_2_5 , 128.0 , 94
_r_1_2_4 , _r_6 , 256.0 , 374
_r_1_2_4 , _r_6_26_27 , 128.0 , 94
_r_1_2_4 , _r_6_26_28 , 128.0 , 374
_r_1_2_5 , _r_6 , 256.0 , 94
_r_1_2_5 , _r_6_26_27 , 128.0 , 468
_r_1_2_5 , _r_6_26_28 , 128.0 , 93
_r_6 , _r_6_26_27 , 224.0 , 375
_r_6 , _r_6_26_28 , 224.0 , 93
_r_6_26_27 , _r_6_26_28 , 0.0 , 359
47221,190
