FAMA-model_20100326_770562654.xml , 27 , 1152.0 , 141
_r_10_11 , _r_29 , 216.0 , 390
_r_10_11 , _r_29_30_31 , 72.0 , 125
_r_10_11 , _r_29_30_32 , 72.0 , 375
_r_10_11 , _r_29_30_33 , 72.0 , 93
_r_10_12 , _r_13 , 576.0 , 375
_r_10_12 , _r_14 , 576.0 , 109
_r_10_12 , _r_15 , 576.0 , 437
_r_10_12 , _r_15_16_17 , 320.0 , 93
_r_10_12 , _r_15_16_18 , 128.0 , 375
_r_10_12 , _r_15_16_19 , 128.0 , 140
_r_10_12 , _r_1_2_3 , 192.0 , 374
_r_10_12 , _r_1_2_4 , 192.0 , 110
_r_10_12 , _r_1_2_5 , 192.0 , 374
_r_10_12 , _r_1_2_5_6_7 , 64.0 , 109
_r_10_12 , _r_1_2_5_6_8 , 64.0 , 406
_r_10_12 , _r_1_2_5_6_9 , 64.0 , 93
_r_10_12 , _r_20 , 576.0 , 375
_r_10_12 , _r_21 , 288.0 , 93
_r_10_12 , _r_22 , 432.0 , 374
_r_10_12 , _r_22_23_24 , 144.0 , 110
_r_10_12 , _r_22_23_25 , 144.0 , 374
_r_10_12 , _r_22_23_26 , 144.0 , 94
_r_10_12 , _r_29 , 432.0 , 405
_r_10_12 , _r_29_30_31 , 144.0 , 125
_r_10_12 , _r_29_30_32 , 144.0 , 374
_r_10_12 , _r_29_30_33 , 144.0 , 110
_r_13 , _r_14 , 1152.0 , 405
_r_13 , _r_15 , 1152.0 , 125
_r_13 , _r_15_16_17 , 640.0 , 390
_r_13 , _r_15_16_18 , 256.0 , 109
_r_13 , _r_15_16_19 , 256.0 , 406
_r_13 , _r_1_2_3 , 384.0 , 94
_r_13 , _r_1_2_4 , 384.0 , 374
_r_13 , _r_1_2_5 , 384.0 , 110
_r_13 , _r_1_2_5_6_7 , 128.0 , 405
_r_13 , _r_1_2_5_6_8 , 128.0 , 94
_r_13 , _r_1_2_5_6_9 , 128.0 , 359
_r_13 , _r_20 , 1152.0 , 94
_r_13 , _r_21 , 576.0 , 390
_r_13 , _r_22 , 864.0 , 93
_r_13 , _r_22_23_24 , 288.0 , 375
_r_13 , _r_22_23_25 , 288.0 , 109
_r_13 , _r_22_23_26 , 288.0 , 390
_r_13 , _r_29 , 864.0 , 109
_r_13 , _r_29_30_31 , 288.0 , 406
_r_13 , _r_29_30_32 , 288.0 , 93
_r_13 , _r_29_30_33 , 288.0 , 390
_r_14 , _r_15 , 1152.0 , 125
_r_14 , _r_15_16_17 , 640.0 , 499
_r_14 , _r_15_16_18 , 256.0 , 94
_r_14 , _r_15_16_19 , 256.0 , 421
_r_14 , _r_1_2_3 , 384.0 , 109
_r_14 , _r_1_2_4 , 384.0 , 390
_r_14 , _r_1_2_5 , 384.0 , 109
_r_14 , _r_1_2_5_6_7 , 128.0 , 406
_r_14 , _r_1_2_5_6_8 , 128.0 , 93
_r_14 , _r_1_2_5_6_9 , 128.0 , 468
_r_14 , _r_20 , 1152.0 , 110
_r_14 , _r_21 , 576.0 , 405
_r_14 , _r_22 , 864.0 , 94
_r_14 , _r_22_23_24 , 288.0 , 405
_r_14 , _r_22_23_25 , 288.0 , 94
_r_14 , _r_22_23_26 , 288.0 , 421
_r_14 , _r_29 , 864.0 , 94
_r_14 , _r_29_30_31 , 288.0 , 452
_r_14 , _r_29_30_32 , 288.0 , 94
_r_14 , _r_29_30_33 , 288.0 , 405
_r_15 , _r_15_16_17 , 640.0 , 94
_r_15 , _r_15_16_18 , 256.0 , 390
_r_15 , _r_15_16_19 , 256.0 , 94
_r_15 , _r_1_2_3 , 384.0 , 390
_r_15 , _r_1_2_4 , 384.0 , 93
_r_15 , _r_1_2_5 , 384.0 , 421
_r_15 , _r_1_2_5_6_7 , 128.0 , 141
_r_15 , _r_1_2_5_6_8 , 128.0 , 437
_r_15 , _r_1_2_5_6_9 , 128.0 , 93
_r_15 , _r_20 , 1152.0 , 375
_r_15 , _r_21 , 576.0 , 93
_r_15 , _r_22 , 864.0 , 421
_r_15 , _r_22_23_24 , 288.0 , 94
_r_15 , _r_22_23_25 , 288.0 , 390
_r_15 , _r_22_23_26 , 288.0 , 109
_r_15 , _r_29 , 864.0 , 406
_r_15 , _r_29_30_31 , 288.0 , 93
_r_15 , _r_29_30_32 , 288.0 , 375
_r_15 , _r_29_30_33 , 288.0 , 93
_r_15_16_17 , _r_15_16_18 , 0.0 , 390
_r_15_16_17 , _r_15_16_19 , 0.0 , 94
_r_15_16_17 , _r_1_2_3 , 128.0 , 452
_r_15_16_17 , _r_1_2_4 , 128.0 , 94
_r_15_16_17 , _r_1_2_5 , 384.0 , 405
_r_15_16_17 , _r_1_2_5_6_7 , 128.0 , 109
_r_15_16_17 , _r_1_2_5_6_8 , 128.0 , 359
_r_15_16_17 , _r_1_2_5_6_9 , 128.0 , 109
_r_15_16_17 , _r_20 , 640.0 , 390
_r_15_16_17 , _r_21 , 320.0 , 110
_r_15_16_17 , _r_22 , 480.0 , 452
_r_15_16_17 , _r_22_23_24 , 160.0 , 94
_r_15_16_17 , _r_22_23_25 , 160.0 , 405
_r_15_16_17 , _r_22_23_26 , 160.0 , 109
_r_15_16_17 , _r_29 , 480.0 , 375
_r_15_16_17 , _r_29_30_31 , 160.0 , 109
_r_15_16_17 , _r_29_30_32 , 160.0 , 421
_r_15_16_17 , _r_29_30_33 , 160.0 , 94
_r_15_16_18 , _r_15_16_19 , 0.0 , 390
_r_15_16_18 , _r_1_2_3 , 128.0 , 93
_r_15_16_18 , _r_1_2_4 , 128.0 , 390
_r_15_16_18 , _r_1_2_5 , 0.0 , 94
_r_15_16_18 , _r_1_2_5_6_7 , 0.0 , 390
_r_15_16_18 , _r_1_2_5_6_8 , 0.0 , 94
_r_15_16_18 , _r_1_2_5_6_9 , 0.0 , 421
_r_15_16_18 , _r_20 , 256.0 , 109
_r_15_16_18 , _r_21 , 128.0 , 374
_r_15_16_18 , _r_22 , 192.0 , 94
_r_15_16_18 , _r_22_23_24 , 64.0 , 390
_r_15_16_18 , _r_22_23_25 , 64.0 , 94
_r_15_16_18 , _r_22_23_26 , 64.0 , 374
_r_15_16_18 , _r_29 , 192.0 , 94
_r_15_16_18 , _r_29_30_31 , 64.0 , 374
_r_15_16_18 , _r_29_30_32 , 64.0 , 109
_r_15_16_18 , _r_29_30_33 , 64.0 , 359
_r_15_16_19 , _r_1_2_3 , 128.0 , 94
_r_15_16_19 , _r_1_2_4 , 128.0 , 358
_r_15_16_19 , _r_1_2_5 , 0.0 , 110
_r_15_16_19 , _r_1_2_5_6_7 , 0.0 , 358
_r_15_16_19 , _r_1_2_5_6_8 , 0.0 , 94
_r_15_16_19 , _r_1_2_5_6_9 , 0.0 , 374
_r_15_16_19 , _r_20 , 256.0 , 94
_r_15_16_19 , _r_21 , 128.0 , 359
_r_15_16_19 , _r_22 , 192.0 , 109
_r_15_16_19 , _r_22_23_24 , 64.0 , 359
_r_15_16_19 , _r_22_23_25 , 64.0 , 93
_r_15_16_19 , _r_22_23_26 , 64.0 , 375
_r_15_16_19 , _r_29 , 192.0 , 93
_r_15_16_19 , _r_29_30_31 , 64.0 , 359
_r_15_16_19 , _r_29_30_32 , 64.0 , 109
_r_15_16_19 , _r_29_30_33 , 64.0 , 359
_r_1_2_3 , _r_1_2_4 , 0.0 , 109
_r_1_2_3 , _r_1_2_5 , 0.0 , 359
_r_1_2_3 , _r_1_2_5_6_7 , 0.0 , 94
_r_1_2_3 , _r_1_2_5_6_8 , 0.0 , 359
_r_1_2_3 , _r_1_2_5_6_9 , 0.0 , 109
_r_1_2_3 , _r_20 , 384.0 , 359
_r_1_2_3 , _r_21 , 192.0 , 93
_r_1_2_3 , _r_22 , 288.0 , 375
_r_1_2_3 , _r_22_23_24 , 96.0 , 93
_r_1_2_3 , _r_22_23_25 , 96.0 , 375
_r_1_2_3 , _r_22_23_26 , 96.0 , 93
_r_1_2_3 , _r_29 , 288.0 , 359
_r_1_2_3 , _r_29_30_31 , 96.0 , 109
_r_1_2_3 , _r_29_30_32 , 96.0 , 375
_r_1_2_3 , _r_29_30_33 , 96.0 , 93
_r_1_2_4 , _r_1_2_5 , 0.0 , 375
_r_1_2_4 , _r_1_2_5_6_7 , 0.0 , 124
_r_1_2_4 , _r_1_2_5_6_8 , 0.0 , 375
_r_1_2_4 , _r_1_2_5_6_9 , 0.0 , 109
_r_1_2_4 , _r_20 , 384.0 , 359
_r_1_2_4 , _r_21 , 192.0 , 125
_r_1_2_4 , _r_22 , 288.0 , 390
_r_1_2_4 , _r_22_23_24 , 96.0 , 93
_r_1_2_4 , _r_22_23_25 , 96.0 , 390
_r_1_2_4 , _r_22_23_26 , 96.0 , 94
_r_1_2_4 , _r_29 , 288.0 , 390
_r_1_2_4 , _r_29_30_31 , 96.0 , 109
_r_1_2_4 , _r_29_30_32 , 96.0 , 374
_r_1_2_4 , _r_29_30_33 , 96.0 , 110
_r_1_2_5 , _r_1_2_5_6_7 , 128.0 , 374
_r_1_2_5 , _r_1_2_5_6_8 , 128.0 , 94
_r_1_2_5 , _r_1_2_5_6_9 , 128.0 , 374
_r_1_2_5 , _r_20 , 384.0 , 109
_r_1_2_5 , _r_21 , 192.0 , 421
_r_1_2_5 , _r_22 , 288.0 , 125
_r_1_2_5 , _r_22_23_24 , 96.0 , 375
_r_1_2_5 , _r_22_23_25 , 96.0 , 109
_r_1_2_5 , _r_22_23_26 , 96.0 , 405
_r_1_2_5 , _r_29 , 288.0 , 125
_r_1_2_5 , _r_29_30_31 , 96.0 , 375
_r_1_2_5 , _r_29_30_32 , 96.0 , 93
_r_1_2_5 , _r_29_30_33 , 96.0 , 421
_r_1_2_5_6_7 , _r_1_2_5_6_8 , 0.0 , 125
_r_1_2_5_6_7 , _r_1_2_5_6_9 , 0.0 , 359
_r_1_2_5_6_7 , _r_20 , 128.0 , 93
_r_1_2_5_6_7 , _r_21 , 64.0 , 421
_r_1_2_5_6_7 , _r_22 , 96.0 , 94
_r_1_2_5_6_7 , _r_22_23_24 , 32.0 , 374
_r_1_2_5_6_7 , _r_22_23_25 , 32.0 , 110
_r_1_2_5_6_7 , _r_22_23_26 , 32.0 , 390
_r_1_2_5_6_7 , _r_29 , 96.0 , 109
_r_1_2_5_6_7 , _r_29_30_31 , 32.0 , 390
_r_1_2_5_6_7 , _r_29_30_32 , 32.0 , 109
_r_1_2_5_6_7 , _r_29_30_33 , 32.0 , 359
_r_1_2_5_6_8 , _r_1_2_5_6_9 , 0.0 , 140
_r_1_2_5_6_8 , _r_20 , 128.0 , 390
_r_1_2_5_6_8 , _r_21 , 64.0 , 109
_r_1_2_5_6_8 , _r_22 , 96.0 , 359
_r_1_2_5_6_8 , _r_22_23_24 , 32.0 , 141
_r_1_2_5_6_8 , _r_22_23_25 , 32.0 , 374
_r_1_2_5_6_8 , _r_22_23_26 , 32.0 , 140
_r_1_2_5_6_8 , _r_29 , 96.0 , 375
_r_1_2_5_6_8 , _r_29_30_31 , 32.0 , 109
_r_1_2_5_6_8 , _r_29_30_32 , 32.0 , 374
_r_1_2_5_6_8 , _r_29_30_33 , 32.0 , 94
_r_1_2_5_6_9 , _r_20 , 128.0 , 390
_r_1_2_5_6_9 , _r_21 , 64.0 , 94
_r_1_2_5_6_9 , _r_22 , 96.0 , 374
_r_1_2_5_6_9 , _r_22_23_24 , 32.0 , 94
_r_1_2_5_6_9 , _r_22_23_25 , 32.0 , 374
_r_1_2_5_6_9 , _r_22_23_26 , 32.0 , 109
_r_1_2_5_6_9 , _r_29 , 96.0 , 375
_r_1_2_5_6_9 , _r_29_30_31 , 32.0 , 93
_r_1_2_5_6_9 , _r_29_30_32 , 32.0 , 375
_r_1_2_5_6_9 , _r_29_30_33 , 32.0 , 124
_r_20 , _r_21 , 576.0 , 406
_r_20 , _r_22 , 864.0 , 94
_r_20 , _r_22_23_24 , 288.0 , 374
_r_20 , _r_22_23_25 , 288.0 , 125
_r_20 , _r_22_23_26 , 288.0 , 390
_r_20 , _r_29 , 864.0 , 109
_r_20 , _r_29_30_31 , 288.0 , 359
_r_20 , _r_29_30_32 , 288.0 , 125
_r_20 , _r_29_30_33 , 288.0 , 390
_r_21 , _r_22 , 432.0 , 109
_r_21 , _r_22_23_24 , 144.0 , 359
_r_21 , _r_22_23_25 , 144.0 , 109
_r_21 , _r_22_23_26 , 144.0 , 390
_r_21 , _r_29 , 432.0 , 109
_r_21 , _r_29_30_31 , 144.0 , 374
_r_21 , _r_29_30_32 , 144.0 , 94
_r_21 , _r_29_30_33 , 144.0 , 406
_r_22 , _r_22_23_24 , 288.0 , 109
_r_22 , _r_22_23_25 , 288.0 , 374
_r_22 , _r_22_23_26 , 288.0 , 94
_r_22 , _r_29 , 648.0 , 390
_r_22 , _r_29_30_31 , 216.0 , 140
_r_22 , _r_29_30_32 , 216.0 , 375
_r_22 , _r_29_30_33 , 216.0 , 93
_r_22_23_24 , _r_22_23_25 , 0.0 , 375
_r_22_23_24 , _r_22_23_26 , 0.0 , 109
_r_22_23_24 , _r_29 , 216.0 , 359
_r_22_23_24 , _r_29_30_31 , 72.0 , 109
_r_22_23_24 , _r_29_30_32 , 72.0 , 374
_r_22_23_24 , _r_29_30_33 , 72.0 , 109
_r_22_23_25 , _r_22_23_26 , 0.0 , 375
_r_22_23_25 , _r_29 , 216.0 , 109
_r_22_23_25 , _r_29_30_31 , 72.0 , 421
_r_22_23_25 , _r_29_30_32 , 72.0 , 94
_r_22_23_25 , _r_29_30_33 , 72.0 , 374
_r_22_23_26 , _r_29 , 216.0 , 109
_r_22_23_26 , _r_29_30_31 , 72.0 , 437
_r_22_23_26 , _r_29_30_32 , 72.0 , 94
_r_22_23_26 , _r_29_30_33 , 72.0 , 374
_r_29 , _r_29_30_31 , 288.0 , 94
_r_29 , _r_29_30_32 , 288.0 , 374
_r_29 , _r_29_30_33 , 288.0 , 156
_r_29_30_31 , _r_29_30_32 , 0.0 , 406
_r_29_30_31 , _r_29_30_33 , 0.0 , 93
_r_29_30_32 , _r_29_30_33 , 0.0 , 375
86797,351
