FAMA-model_20100805_1484639410.xml , 31 , 3712.0 , 93
_r_1_10_14 , _r_2_34 , 1856.0 , 219
_r_1_10_14 , _r_2_34_35 , 928.0 , 47
_r_1_10_14 , _r_2_34_36 , 928.0 , 202
_r_1_10_14 , _r_2_34_37 , 928.0 , 47
_r_1_10_14 , _r_2_38 , 1856.0 , 218
_r_1_10_14 , _r_2_38_41 , 1856.0 , 63
_r_1_10_14 , _r_2_38_42 , 928.0 , 202
_r_1_22 , _r_1_22_23 , 1152.0 , 63
_r_1_22 , _r_1_22_25 , 1152.0 , 203
_r_1_22 , _r_1_22_26 , 1152.0 , 62
_r_1_22 , _r_1_27 , 3712.0 , 218
_r_1_22 , _r_1_27_28 , 128.0 , 47
_r_1_22 , _r_1_27_29 , 3456.0 , 219
_r_1_22 , _r_1_27_29_30 , 2304.0 , 46
_r_1_22 , _r_1_27_29_31 , 2304.0 , 219
_r_1_22 , _r_1_27_29_32 , 2304.0 , 47
_r_1_22 , _r_1_3 , 3712.0 , 218
_r_1_22 , _r_1_3_4 , 1856.0 , 62
_r_1_22 , _r_1_3_5 , 1856.0 , 203
_r_1_22 , _r_1_7 , 3712.0 , 63
_r_1_22 , _r_1_8 , 3712.0 , 218
_r_1_22 , _r_1_9 , 3712.0 , 47
_r_1_22 , _r_2 , 3712.0 , 203
_r_1_22 , _r_2_33 , 3712.0 , 62
_r_1_22 , _r_2_34 , 3712.0 , 218
_r_1_22 , _r_2_34_35 , 1856.0 , 63
_r_1_22 , _r_2_34_36 , 1856.0 , 203
_r_1_22 , _r_2_34_37 , 1856.0 , 62
_r_1_22 , _r_2_38 , 3712.0 , 203
_r_1_22 , _r_2_38_41 , 3712.0 , 62
_r_1_22 , _r_2_38_42 , 1856.0 , 219
_r_1_22_23 , _r_1_22_25 , 384.0 , 46
_r_1_22_23 , _r_1_22_26 , 384.0 , 203
_r_1_22_23 , _r_1_27 , 1152.0 , 62
_r_1_22_23 , _r_1_27_28 , 0.0 , 219
_r_1_22_23 , _r_1_27_29 , 1152.0 , 46
_r_1_22_23 , _r_1_27_29_30 , 1152.0 , 219
_r_1_22_23 , _r_1_27_29_31 , 768.0 , 47
_r_1_22_23 , _r_1_27_29_32 , 768.0 , 218
_r_1_22_23 , _r_1_3 , 1152.0 , 62
_r_1_22_23 , _r_1_3_4 , 576.0 , 203
_r_1_22_23 , _r_1_3_5 , 576.0 , 47
_r_1_22_23 , _r_1_7 , 1152.0 , 218
_r_1_22_23 , _r_1_8 , 1152.0 , 63
_r_1_22_23 , _r_1_9 , 1152.0 , 203
_r_1_22_23 , _r_2 , 1152.0 , 62
_r_1_22_23 , _r_2_33 , 1152.0 , 203
_r_1_22_23 , _r_2_34 , 1152.0 , 62
_r_1_22_23 , _r_2_34_35 , 576.0 , 203
_r_1_22_23 , _r_2_34_36 , 576.0 , 62
_r_1_22_23 , _r_2_34_37 , 576.0 , 234
_r_1_22_23 , _r_2_38 , 1152.0 , 63
_r_1_22_23 , _r_2_38_41 , 1152.0 , 203
_r_1_22_23 , _r_2_38_42 , 576.0 , 78
_r_1_22_25 , _r_1_22_26 , 384.0 , 202
_r_1_22_25 , _r_1_27 , 1152.0 , 47
_r_1_22_25 , _r_1_27_28 , 0.0 , 219
_r_1_22_25 , _r_1_27_29 , 1152.0 , 78
_r_1_22_25 , _r_1_27_29_30 , 768.0 , 202
_r_1_22_25 , _r_1_27_29_31 , 1152.0 , 63
_r_1_22_25 , _r_1_27_29_32 , 768.0 , 203
_r_1_22_25 , _r_1_3 , 1152.0 , 62
_r_1_22_25 , _r_1_3_4 , 576.0 , 203
_r_1_22_25 , _r_1_3_5 , 576.0 , 62
_r_1_22_25 , _r_1_7 , 1152.0 , 219
_r_1_22_25 , _r_1_8 , 1152.0 , 62
_r_1_22_25 , _r_1_9 , 1152.0 , 203
_r_1_22_25 , _r_2 , 1152.0 , 62
_r_1_22_25 , _r_2_33 , 1152.0 , 203
_r_1_22_25 , _r_2_34 , 1152.0 , 62
_r_1_22_25 , _r_2_34_35 , 576.0 , 203
_r_1_22_25 , _r_2_34_36 , 576.0 , 63
_r_1_22_25 , _r_2_34_37 , 576.0 , 202
_r_1_22_25 , _r_2_38 , 1152.0 , 63
_r_1_22_25 , _r_2_38_41 , 1152.0 , 218
_r_1_22_25 , _r_2_38_42 , 576.0 , 47
_r_1_22_26 , _r_1_27 , 1152.0 , 218
_r_1_22_26 , _r_1_27_28 , 0.0 , 47
_r_1_22_26 , _r_1_27_29 , 1152.0 , 219
_r_1_22_26 , _r_1_27_29_30 , 768.0 , 46
_r_1_22_26 , _r_1_27_29_31 , 768.0 , 219
_r_1_22_26 , _r_1_27_29_32 , 1152.0 , 47
_r_1_22_26 , _r_1_3 , 1152.0 , 218
_r_1_22_26 , _r_1_3_4 , 576.0 , 62
_r_1_22_26 , _r_1_3_5 , 576.0 , 219
_r_1_22_26 , _r_1_7 , 1152.0 , 47
_r_1_22_26 , _r_1_8 , 1152.0 , 218
_r_1_22_26 , _r_1_9 , 1152.0 , 47
_r_1_22_26 , _r_2 , 1152.0 , 218
_r_1_22_26 , _r_2_33 , 1152.0 , 47
_r_1_22_26 , _r_2_34 , 1152.0 , 218
_r_1_22_26 , _r_2_34_35 , 576.0 , 63
_r_1_22_26 , _r_2_34_36 , 576.0 , 203
_r_1_22_26 , _r_2_34_37 , 576.0 , 62
_r_1_22_26 , _r_2_38 , 1152.0 , 203
_r_1_22_26 , _r_2_38_41 , 1152.0 , 62
_r_1_22_26 , _r_2_38_42 , 576.0 , 203
_r_1_27 , _r_1_27_28 , 128.0 , 62
_r_1_27 , _r_1_27_29 , 3456.0 , 219
_r_1_27 , _r_1_27_29_30 , 2304.0 , 47
_r_1_27 , _r_1_27_29_31 , 2304.0 , 202
_r_1_27 , _r_1_27_29_32 , 2304.0 , 47
_r_1_27 , _r_1_3 , 3712.0 , 218
_r_1_27 , _r_1_3_4 , 1856.0 , 63
_r_1_27 , _r_1_3_5 , 1856.0 , 202
_r_1_27 , _r_1_7 , 3712.0 , 63
_r_1_27 , _r_1_8 , 3712.0 , 218
_r_1_27 , _r_1_9 , 3712.0 , 47
_r_1_27 , _r_2 , 3712.0 , 203
_r_1_27 , _r_2_33 , 3712.0 , 47
_r_1_27 , _r_2_34 , 3712.0 , 219
_r_1_27 , _r_2_34_35 , 1856.0 , 62
_r_1_27 , _r_2_34_36 , 1856.0 , 203
_r_1_27 , _r_2_34_37 , 1856.0 , 62
_r_1_27 , _r_2_38 , 3712.0 , 203
_r_1_27 , _r_2_38_41 , 3712.0 , 47
_r_1_27 , _r_2_38_42 , 1856.0 , 218
_r_1_27_28 , _r_1_27_29 , 0.0 , 47
_r_1_27_28 , _r_1_27_29_30 , 0.0 , 234
_r_1_27_28 , _r_1_27_29_31 , 0.0 , 47
_r_1_27_28 , _r_1_27_29_32 , 0.0 , 218
_r_1_27_28 , _r_1_3 , 128.0 , 47
_r_1_27_28 , _r_1_3_4 , 64.0 , 203
_r_1_27_28 , _r_1_3_5 , 64.0 , 62
_r_1_27_28 , _r_1_7 , 128.0 , 203
_r_1_27_28 , _r_1_8 , 128.0 , 78
_r_1_27_28 , _r_1_9 , 128.0 , 218
_r_1_27_28 , _r_2 , 128.0 , 47
_r_1_27_28 , _r_2_33 , 128.0 , 203
_r_1_27_28 , _r_2_34 , 128.0 , 46
_r_1_27_28 , _r_2_34_35 , 64.0 , 219
_r_1_27_28 , _r_2_34_36 , 64.0 , 62
_r_1_27_28 , _r_2_34_37 , 64.0 , 219
_r_1_27_28 , _r_2_38 , 128.0 , 62
_r_1_27_28 , _r_2_38_41 , 128.0 , 203
_r_1_27_28 , _r_2_38_42 , 64.0 , 62
_r_1_27_29 , _r_1_27_29_30 , 2304.0 , 203
_r_1_27_29 , _r_1_27_29_31 , 2304.0 , 62
_r_1_27_29 , _r_1_27_29_32 , 2304.0 , 203
_r_1_27_29 , _r_1_3 , 3456.0 , 47
_r_1_27_29 , _r_1_3_4 , 1728.0 , 218
_r_1_27_29 , _r_1_3_5 , 1728.0 , 63
_r_1_27_29 , _r_1_7 , 3456.0 , 203
_r_1_27_29 , _r_1_8 , 3456.0 , 62
_r_1_27_29 , _r_1_9 , 3456.0 , 265
_r_1_27_29 , _r_2 , 3456.0 , 47
_r_1_27_29 , _r_2_33 , 3456.0 , 218
_r_1_27_29 , _r_2_34 , 3456.0 , 47
_r_1_27_29 , _r_2_34_35 , 1728.0 , 219
_r_1_27_29 , _r_2_34_36 , 1728.0 , 46
_r_1_27_29 , _r_2_34_37 , 1728.0 , 203
_r_1_27_29 , _r_2_38 , 3456.0 , 63
_r_1_27_29 , _r_2_38_41 , 3456.0 , 249
_r_1_27_29 , _r_2_38_42 , 1728.0 , 63
_r_1_27_29_30 , _r_1_27_29_31 , 1536.0 , 234
_r_1_27_29_30 , _r_1_27_29_32 , 1536.0 , 46
_r_1_27_29_30 , _r_1_3 , 2304.0 , 203
_r_1_27_29_30 , _r_1_3_4 , 1152.0 , 63
_r_1_27_29_30 , _r_1_3_5 , 1152.0 , 202
_r_1_27_29_30 , _r_1_7 , 2304.0 , 63
_r_1_27_29_30 , _r_1_8 , 2304.0 , 249
_r_1_27_29_30 , _r_1_9 , 2304.0 , 63
_r_1_27_29_30 , _r_2 , 2304.0 , 203
_r_1_27_29_30 , _r_2_33 , 2304.0 , 62
_r_1_27_29_30 , _r_2_34 , 2304.0 , 203
_r_1_27_29_30 , _r_2_34_35 , 1152.0 , 62
_r_1_27_29_30 , _r_2_34_36 , 1152.0 , 219
_r_1_27_29_30 , _r_2_34_37 , 1152.0 , 62
_r_1_27_29_30 , _r_2_38 , 2304.0 , 234
_r_1_27_29_30 , _r_2_38_41 , 2304.0 , 78
_r_1_27_29_30 , _r_2_38_42 , 1152.0 , 203
_r_1_27_29_31 , _r_1_27_29_32 , 1536.0 , 62
_r_1_27_29_31 , _r_1_3 , 2304.0 , 203
_r_1_27_29_31 , _r_1_3_4 , 1152.0 , 47
_r_1_27_29_31 , _r_1_3_5 , 1152.0 , 218
_r_1_27_29_31 , _r_1_7 , 2304.0 , 47
_r_1_27_29_31 , _r_1_8 , 2304.0 , 250
_r_1_27_29_31 , _r_1_9 , 2304.0 , 46
_r_1_27_29_31 , _r_2 , 2304.0 , 219
_r_1_27_29_31 , _r_2_33 , 2304.0 , 47
_r_1_27_29_31 , _r_2_34 , 2304.0 , 218
_r_1_27_29_31 , _r_2_34_35 , 1152.0 , 47
_r_1_27_29_31 , _r_2_34_36 , 1152.0 , 218
_r_1_27_29_31 , _r_2_34_37 , 1152.0 , 47
_r_1_27_29_31 , _r_2_38 , 2304.0 , 218
_r_1_27_29_31 , _r_2_38_41 , 2304.0 , 63
_r_1_27_29_31 , _r_2_38_42 , 1152.0 , 203
_r_1_27_29_32 , _r_1_3 , 2304.0 , 46
_r_1_27_29_32 , _r_1_3_4 , 1152.0 , 219
_r_1_27_29_32 , _r_1_3_5 , 1152.0 , 47
_r_1_27_29_32 , _r_1_7 , 2304.0 , 218
_r_1_27_29_32 , _r_1_8 , 2304.0 , 47
_r_1_27_29_32 , _r_1_9 , 2304.0 , 265
_r_1_27_29_32 , _r_2 , 2304.0 , 47
_r_1_27_29_32 , _r_2_33 , 2304.0 , 218
_r_1_27_29_32 , _r_2_34 , 2304.0 , 47
_r_1_27_29_32 , _r_2_34_35 , 1152.0 , 218
_r_1_27_29_32 , _r_2_34_36 , 1152.0 , 63
_r_1_27_29_32 , _r_2_34_37 , 1152.0 , 203
_r_1_27_29_32 , _r_2_38 , 2304.0 , 62
_r_1_27_29_32 , _r_2_38_41 , 2304.0 , 218
_r_1_27_29_32 , _r_2_38_42 , 1152.0 , 47
_r_1_3 , _r_1_3_4 , 1856.0 , 203
_r_1_3 , _r_1_3_5 , 1856.0 , 62
_r_1_3 , _r_1_7 , 3712.0 , 203
_r_1_3 , _r_1_8 , 3712.0 , 63
_r_1_3 , _r_1_9 , 3712.0 , 218
_r_1_3 , _r_2 , 3712.0 , 62
_r_1_3 , _r_2_33 , 3712.0 , 203
_r_1_3 , _r_2_34 , 3712.0 , 63
_r_1_3 , _r_2_34_35 , 1856.0 , 202
_r_1_3 , _r_2_34_36 , 1856.0 , 63
_r_1_3 , _r_2_34_37 , 1856.0 , 203
_r_1_3 , _r_2_38 , 3712.0 , 46
_r_1_3 , _r_2_38_41 , 3712.0 , 219
_r_1_3 , _r_2_38_42 , 1856.0 , 47
_r_1_3_4 , _r_1_3_5 , 928.0 , 218
_r_1_3_4 , _r_1_7 , 1856.0 , 47
_r_1_3_4 , _r_1_8 , 1856.0 , 218
_r_1_3_4 , _r_1_9 , 1856.0 , 47
_r_1_3_4 , _r_2 , 1856.0 , 218
_r_1_3_4 , _r_2_33 , 1856.0 , 47
_r_1_3_4 , _r_2_34 , 1856.0 , 219
_r_1_3_4 , _r_2_34_35 , 928.0 , 46
_r_1_3_4 , _r_2_34_36 , 928.0 , 203
_r_1_3_4 , _r_2_34_37 , 928.0 , 63
_r_1_3_4 , _r_2_38 , 1856.0 , 202
_r_1_3_4 , _r_2_38_41 , 1856.0 , 63
_r_1_3_4 , _r_2_38_42 , 928.0 , 203
_r_1_3_5 , _r_1_7 , 1856.0 , 62
_r_1_3_5 , _r_1_8 , 1856.0 , 234
_r_1_3_5 , _r_1_9 , 1856.0 , 47
_r_1_3_5 , _r_2 , 1856.0 , 203
_r_1_3_5 , _r_2_33 , 1856.0 , 47
_r_1_3_5 , _r_2_34 , 1856.0 , 203
_r_1_3_5 , _r_2_34_35 , 928.0 , 62
_r_1_3_5 , _r_2_34_36 , 928.0 , 219
_r_1_3_5 , _r_2_34_37 , 928.0 , 62
_r_1_3_5 , _r_2_38 , 1856.0 , 218
_r_1_3_5 , _r_2_38_41 , 1856.0 , 47
_r_1_3_5 , _r_2_38_42 , 928.0 , 219
_r_1_7 , _r_1_8 , 3712.0 , 46
_r_1_7 , _r_1_9 , 3712.0 , 219
_r_1_7 , _r_2 , 3712.0 , 47
_r_1_7 , _r_2_33 , 3712.0 , 234
_r_1_7 , _r_2_34 , 3712.0 , 46
_r_1_7 , _r_2_34_35 , 1856.0 , 219
_r_1_7 , _r_2_34_36 , 1856.0 , 47
_r_1_7 , _r_2_34_37 , 1856.0 , 218
_r_1_7 , _r_2_38 , 3712.0 , 47
_r_1_7 , _r_2_38_41 , 3712.0 , 218
_r_1_7 , _r_2_38_42 , 1856.0 , 47
_r_1_8 , _r_1_9 , 3712.0 , 218
_r_1_8 , _r_2 , 3712.0 , 47
_r_1_8 , _r_2_33 , 3712.0 , 219
_r_1_8 , _r_2_34 , 3712.0 , 46
_r_1_8 , _r_2_34_35 , 1856.0 , 219
_r_1_8 , _r_2_34_36 , 1856.0 , 47
_r_1_8 , _r_2_34_37 , 1856.0 , 202
_r_1_8 , _r_2_38 , 3712.0 , 63
_r_1_8 , _r_2_38_41 , 3712.0 , 203
_r_1_8 , _r_2_38_42 , 1856.0 , 47
_r_1_9 , _r_2 , 3712.0 , 203
_r_1_9 , _r_2_33 , 3712.0 , 62
_r_1_9 , _r_2_34 , 3712.0 , 219
_r_1_9 , _r_2_34_35 , 1856.0 , 46
_r_1_9 , _r_2_34_36 , 1856.0 , 203
_r_1_9 , _r_2_34_37 , 1856.0 , 63
_r_1_9 , _r_2_38 , 3712.0 , 218
_r_1_9 , _r_2_38_41 , 3712.0 , 47
_r_1_9 , _r_2_38_42 , 1856.0 , 218
_r_2 , _r_2_33 , 3712.0 , 47
_r_2 , _r_2_34 , 3712.0 , 218
_r_2 , _r_2_34_35 , 1856.0 , 63
_r_2 , _r_2_34_36 , 1856.0 , 203
_r_2 , _r_2_34_37 , 1856.0 , 62
_r_2 , _r_2_38 , 3712.0 , 187
_r_2 , _r_2_38_41 , 3712.0 , 47
_r_2 , _r_2_38_42 , 1856.0 , 202
_r_2_33 , _r_2_34 , 3712.0 , 63
_r_2_33 , _r_2_34_35 , 1856.0 , 203
_r_2_33 , _r_2_34_36 , 1856.0 , 46
_r_2_33 , _r_2_34_37 , 1856.0 , 203
_r_2_33 , _r_2_38 , 3712.0 , 63
_r_2_33 , _r_2_38_41 , 3712.0 , 202
_r_2_33 , _r_2_38_42 , 1856.0 , 63
_r_2_34 , _r_2_34_35 , 1856.0 , 203
_r_2_34 , _r_2_34_36 , 1856.0 , 62
_r_2_34 , _r_2_34_37 , 1856.0 , 203
_r_2_34 , _r_2_38 , 3712.0 , 47
_r_2_34 , _r_2_38_41 , 3712.0 , 218
_r_2_34 , _r_2_38_42 , 1856.0 , 47
_r_2_34_35 , _r_2_34_36 , 928.0 , 203
_r_2_34_35 , _r_2_34_37 , 928.0 , 62
_r_2_34_35 , _r_2_38 , 1856.0 , 203
_r_2_34_35 , _r_2_38_41 , 1856.0 , 47
_r_2_34_35 , _r_2_38_42 , 928.0 , 202
_r_2_34_36 , _r_2_34_37 , 928.0 , 63
_r_2_34_36 , _r_2_38 , 1856.0 , 203
_r_2_34_36 , _r_2_38_41 , 1856.0 , 62
_r_2_34_36 , _r_2_38_42 , 928.0 , 203
_r_2_34_37 , _r_2_38 , 1856.0 , 47
_r_2_34_37 , _r_2_38_41 , 1856.0 , 202
_r_2_34_37 , _r_2_38_42 , 928.0 , 63
_r_2_38 , _r_2_38_41 , 3712.0 , 203
_r_2_38 , _r_2_38_42 , 1856.0 , 46
_r_2_38_41 , _r_2_38_42 , 1856.0 , 219
62417,465
