FAMA-model_20091009_1552375070.xml , 37 , 1316772.0 , 187
_r_1_28 , _r_6_14_49_52 , 440064.0 , 141
_r_1_28 , _r_6_14_49_54 , 330048.0 , 31
_r_1_28 , _r_6_14_49_55 , 330048.0 , 140
_r_1_28 , _r_6_14_49_56 , 330048.0 , 32
_r_1_28 , _r_6_14_49_97 , 495936.0 , 140
_r_1_28 , _r_6_41 , 220032.0 , 31
_r_1_28 , _r_6_42 , 248184.0 , 141
_r_1_28 , _r_6_57 , 220608.0 , 31
_r_1_28 , _r_6_60 , 658386.0 , 140
_r_1_28 , _r_6_62 , 658386.0 , 31
_r_1_28 , _r_6_76 , 658386.0 , 141
_r_1_28 , _r_6_76_77_78 , 219462.0 , 47
_r_1_28 , _r_6_76_77_79 , 219462.0 , 124
_r_1_28 , _r_6_76_77_80 , 219462.0 , 47
_r_1_28 , _r_6_81 , 658386.0 , 125
_r_1_28 , _r_6_81_82_83 , 329193.0 , 47
_r_1_28 , _r_6_81_82_84 , 329193.0 , 140
_r_1_63 , _r_1_63_69_70 , 661824.0 , 31
_r_1_63 , _r_1_63_69_71 , 661824.0 , 141
_r_1_63 , _r_1_72 , 992736.0 , 31
_r_1_63 , _r_1_72_73_74 , 661824.0 , 140
_r_1_63 , _r_1_72_73_75 , 661824.0 , 32
_r_1_63 , _r_1_85 , 992736.0 , 140
_r_1_63 , _r_1_85_92_93 , 496368.0 , 31
_r_1_63 , _r_1_85_92_94 , 497664.0 , 141
_r_1_63 , _r_1_85_92_95 , 661824.0 , 31
_r_1_63 , _r_1_85_92_96 , 992736.0 , 140
_r_1_63 , _r_1_85_92_98 , 496368.0 , 31
_r_1_63 , _r_6 , 992736.0 , 141
_r_1_63 , _r_6_14 , 992736.0 , 31
_r_1_63 , _r_6_14_49_50 , 497664.0 , 140
_r_1_63 , _r_6_14_49_51 , 497664.0 , 32
_r_1_63 , _r_6_14_49_52 , 663552.0 , 140
_r_1_63 , _r_6_14_49_54 , 497664.0 , 31
_r_1_63 , _r_6_14_49_55 , 497664.0 , 141
_r_1_63 , _r_6_14_49_56 , 497664.0 , 31
_r_1_63 , _r_6_14_49_97 , 746496.0 , 140
_r_1_63 , _r_6_41 , 331776.0 , 31
_r_1_63 , _r_6_42 , 496368.0 , 141
_r_1_63 , _r_6_57 , 330912.0 , 47
_r_1_63 , _r_6_60 , 992736.0 , 124
_r_1_63 , _r_6_62 , 992736.0 , 47
_r_1_63 , _r_6_76 , 992736.0 , 125
_r_1_63 , _r_6_76_77_78 , 330912.0 , 31
_r_1_63 , _r_6_76_77_79 , 330912.0 , 140
_r_1_63 , _r_6_76_77_80 , 330912.0 , 31
_r_1_63 , _r_6_81 , 992736.0 , 141
_r_1_63 , _r_6_81_82_83 , 496368.0 , 47
_r_1_63 , _r_6_81_82_84 , 496368.0 , 124
_r_1_63_69_70 , _r_1_63_69_71 , 330912.0 , 47
_r_1_63_69_70 , _r_1_72 , 661824.0 , 141
_r_1_63_69_70 , _r_1_72_73_74 , 441216.0 , 46
_r_1_63_69_70 , _r_1_72_73_75 , 441216.0 , 125
_r_1_63_69_70 , _r_1_85 , 661824.0 , 47
_r_1_63_69_70 , _r_1_85_92_93 , 330912.0 , 125
_r_1_63_69_70 , _r_1_85_92_94 , 331776.0 , 47
_r_1_63_69_70 , _r_1_85_92_95 , 441216.0 , 140
_r_1_63_69_70 , _r_1_85_92_96 , 661824.0 , 31
_r_1_63_69_70 , _r_1_85_92_98 , 330912.0 , 141
_r_1_63_69_70 , _r_6 , 661824.0 , 46
_r_1_63_69_70 , _r_6_14 , 661824.0 , 125
_r_1_63_69_70 , _r_6_14_49_50 , 331776.0 , 47
_r_1_63_69_70 , _r_6_14_49_51 , 331776.0 , 140
_r_1_63_69_70 , _r_6_14_49_52 , 442368.0 , 47
_r_1_63_69_70 , _r_6_14_49_54 , 331776.0 , 141
_r_1_63_69_70 , _r_6_14_49_55 , 331776.0 , 31
_r_1_63_69_70 , _r_6_14_49_56 , 331776.0 , 140
_r_1_63_69_70 , _r_6_14_49_97 , 497664.0 , 31
_r_1_63_69_70 , _r_6_41 , 221184.0 , 141
_r_1_63_69_70 , _r_6_42 , 330912.0 , 47
_r_1_63_69_70 , _r_6_57 , 220608.0 , 124
_r_1_63_69_70 , _r_6_60 , 661824.0 , 47
_r_1_63_69_70 , _r_6_62 , 661824.0 , 141
_r_1_63_69_70 , _r_6_76 , 661824.0 , 46
_r_1_63_69_70 , _r_6_76_77_78 , 220608.0 , 141
_r_1_63_69_70 , _r_6_76_77_79 , 220608.0 , 47
_r_1_63_69_70 , _r_6_76_77_80 , 220608.0 , 124
_r_1_63_69_70 , _r_6_81 , 661824.0 , 47
_r_1_63_69_70 , _r_6_81_82_83 , 330912.0 , 125
_r_1_63_69_70 , _r_6_81_82_84 , 330912.0 , 47
_r_1_63_69_71 , _r_1_72 , 661824.0 , 140
_r_1_63_69_71 , _r_1_72_73_74 , 441216.0 , 31
_r_1_63_69_71 , _r_1_72_73_75 , 441216.0 , 141
_r_1_63_69_71 , _r_1_85 , 661824.0 , 47
_r_1_63_69_71 , _r_1_85_92_93 , 330912.0 , 171
_r_1_63_69_71 , _r_1_85_92_94 , 331776.0 , 47
_r_1_63_69_71 , _r_1_85_92_95 , 441216.0 , 125
_r_1_63_69_71 , _r_1_85_92_96 , 661824.0 , 47
_r_1_63_69_71 , _r_1_85_92_98 , 330912.0 , 140
_r_1_63_69_71 , _r_6 , 661824.0 , 31
_r_1_63_69_71 , _r_6_14 , 661824.0 , 141
_r_1_63_69_71 , _r_6_14_49_50 , 331776.0 , 31
_r_1_63_69_71 , _r_6_14_49_51 , 331776.0 , 140
_r_1_63_69_71 , _r_6_14_49_52 , 442368.0 , 47
_r_1_63_69_71 , _r_6_14_49_54 , 331776.0 , 125
_r_1_63_69_71 , _r_6_14_49_55 , 331776.0 , 47
_r_1_63_69_71 , _r_6_14_49_56 , 331776.0 , 140
_r_1_63_69_71 , _r_6_14_49_97 , 497664.0 , 47
_r_1_63_69_71 , _r_6_41 , 221184.0 , 125
_r_1_63_69_71 , _r_6_42 , 330912.0 , 46
_r_1_63_69_71 , _r_6_57 , 220608.0 , 141
_r_1_63_69_71 , _r_6_60 , 661824.0 , 31
_r_1_63_69_71 , _r_6_62 , 661824.0 , 140
_r_1_63_69_71 , _r_6_76 , 661824.0 , 32
_r_1_63_69_71 , _r_6_76_77_78 , 220608.0 , 140
_r_1_63_69_71 , _r_6_76_77_79 , 220608.0 , 47
_r_1_63_69_71 , _r_6_76_77_80 , 220608.0 , 140
_r_1_63_69_71 , _r_6_81 , 661824.0 , 94
_r_1_63_69_71 , _r_6_81_82_83 , 330912.0 , 125
_r_1_63_69_71 , _r_6_81_82_84 , 330912.0 , 46
_r_1_72 , _r_1_72_73_74 , 877848.0 , 141
_r_1_72 , _r_1_72_73_75 , 877848.0 , 31
_r_1_72 , _r_1_85 , 1316772.0 , 140
_r_1_72 , _r_1_85_92_93 , 661824.0 , 47
_r_1_72 , _r_1_85_92_94 , 663552.0 , 125
_r_1_72 , _r_1_85_92_95 , 882432.0 , 47
_r_1_72 , _r_1_85_92_96 , 1158192.0 , 140
_r_1_72 , _r_1_85_92_98 , 661824.0 , 31
_r_1_72 , _r_6 , 1316772.0 , 141
_r_1_72 , _r_6_14 , 1316772.0 , 62
_r_1_72 , _r_6_14_49_50 , 660096.0 , 125
_r_1_72 , _r_6_14_49_51 , 660096.0 , 47
_r_1_72 , _r_6_14_49_52 , 880128.0 , 140
_r_1_72 , _r_6_14_49_54 , 660096.0 , 31
_r_1_72 , _r_6_14_49_55 , 660096.0 , 141
_r_1_72 , _r_6_14_49_56 , 660096.0 , 31
_r_1_72 , _r_6_14_49_97 , 991872.0 , 124
_r_1_72 , _r_6_41 , 440064.0 , 47
_r_1_72 , _r_6_42 , 496368.0 , 141
_r_1_72 , _r_6_57 , 441216.0 , 46
_r_1_72 , _r_6_60 , 1316772.0 , 141
_r_1_72 , _r_6_62 , 1316772.0 , 47
_r_1_72 , _r_6_76 , 1316772.0 , 124
_r_1_72 , _r_6_76_77_78 , 438924.0 , 47
_r_1_72 , _r_6_76_77_79 , 438924.0 , 141
_r_1_72 , _r_6_76_77_80 , 438924.0 , 31
_r_1_72 , _r_6_81 , 1316772.0 , 140
_r_1_72 , _r_6_81_82_83 , 658386.0 , 31
_r_1_72 , _r_6_81_82_84 , 658386.0 , 125
_r_1_72_73_74 , _r_1_72_73_75 , 438924.0 , 47
_r_1_72_73_74 , _r_1_85 , 877848.0 , 156
_r_1_72_73_74 , _r_1_85_92_93 , 441216.0 , 46
_r_1_72_73_74 , _r_1_85_92_94 , 442368.0 , 156
_r_1_72_73_74 , _r_1_85_92_95 , 588288.0 , 47
_r_1_72_73_74 , _r_1_85_92_96 , 772128.0 , 141
_r_1_72_73_74 , _r_1_85_92_98 , 441216.0 , 31
_r_1_72_73_74 , _r_6 , 877848.0 , 171
_r_1_72_73_74 , _r_6_14 , 877848.0 , 94
_r_1_72_73_74 , _r_6_14_49_50 , 440064.0 , 140
_r_1_72_73_74 , _r_6_14_49_51 , 440064.0 , 32
_r_1_72_73_74 , _r_6_14_49_52 , 586752.0 , 156
_r_1_72_73_74 , _r_6_14_49_54 , 440064.0 , 46
_r_1_72_73_74 , _r_6_14_49_55 , 440064.0 , 156
_r_1_72_73_74 , _r_6_14_49_56 , 440064.0 , 47
_r_1_72_73_74 , _r_6_14_49_97 , 661248.0 , 141
_r_1_72_73_74 , _r_6_41 , 293376.0 , 46
_r_1_72_73_74 , _r_6_42 , 330912.0 , 141
_r_1_72_73_74 , _r_6_57 , 294144.0 , 47
_r_1_72_73_74 , _r_6_60 , 877848.0 , 140
_r_1_72_73_74 , _r_6_62 , 877848.0 , 47
_r_1_72_73_74 , _r_6_76 , 877848.0 , 140
_r_1_72_73_74 , _r_6_76_77_78 , 292616.0 , 47
_r_1_72_73_74 , _r_6_76_77_79 , 292616.0 , 140
_r_1_72_73_74 , _r_6_76_77_80 , 292616.0 , 32
_r_1_72_73_74 , _r_6_81 , 877848.0 , 140
_r_1_72_73_74 , _r_6_81_82_83 , 438924.0 , 47
_r_1_72_73_74 , _r_6_81_82_84 , 438924.0 , 140
_r_1_72_73_75 , _r_1_85 , 877848.0 , 31
_r_1_72_73_75 , _r_1_85_92_93 , 441216.0 , 141
_r_1_72_73_75 , _r_1_85_92_94 , 442368.0 , 47
_r_1_72_73_75 , _r_1_85_92_95 , 588288.0 , 124
_r_1_72_73_75 , _r_1_85_92_96 , 772128.0 , 47
_r_1_72_73_75 , _r_1_85_92_98 , 441216.0 , 141
_r_1_72_73_75 , _r_6 , 877848.0 , 46
_r_1_72_73_75 , _r_6_14 , 877848.0 , 141
_r_1_72_73_75 , _r_6_14_49_50 , 440064.0 , 31
_r_1_72_73_75 , _r_6_14_49_51 , 440064.0 , 156
_r_1_72_73_75 , _r_6_14_49_52 , 586752.0 , 31
_r_1_72_73_75 , _r_6_14_49_54 , 440064.0 , 141
_r_1_72_73_75 , _r_6_14_49_55 , 440064.0 , 31
_r_1_72_73_75 , _r_6_14_49_56 , 440064.0 , 140
_r_1_72_73_75 , _r_6_14_49_97 , 661248.0 , 47
_r_1_72_73_75 , _r_6_41 , 293376.0 , 140
_r_1_72_73_75 , _r_6_42 , 330912.0 , 47
_r_1_72_73_75 , _r_6_57 , 294144.0 , 141
_r_1_72_73_75 , _r_6_60 , 877848.0 , 46
_r_1_72_73_75 , _r_6_62 , 877848.0 , 125
_r_1_72_73_75 , _r_6_76 , 877848.0 , 47
_r_1_72_73_75 , _r_6_76_77_78 , 292616.0 , 140
_r_1_72_73_75 , _r_6_76_77_79 , 292616.0 , 47
_r_1_72_73_75 , _r_6_76_77_80 , 292616.0 , 125
_r_1_72_73_75 , _r_6_81 , 877848.0 , 47
_r_1_72_73_75 , _r_6_81_82_83 , 438924.0 , 140
_r_1_72_73_75 , _r_6_81_82_84 , 438924.0 , 47
_r_1_85 , _r_1_85_92_93 , 661824.0 , 140
_r_1_85 , _r_1_85_92_94 , 663552.0 , 47
_r_1_85 , _r_1_85_92_95 , 882432.0 , 141
_r_1_85 , _r_1_85_92_96 , 1158192.0 , 31
_r_1_85 , _r_1_85_92_98 , 661824.0 , 140
_r_1_85 , _r_6 , 1316772.0 , 47
_r_1_85 , _r_6_14 , 1316772.0 , 140
_r_1_85 , _r_6_14_49_50 , 660096.0 , 32
_r_1_85 , _r_6_14_49_51 , 660096.0 , 140
_r_1_85 , _r_6_14_49_52 , 880128.0 , 47
_r_1_85 , _r_6_14_49_54 , 660096.0 , 140
_r_1_85 , _r_6_14_49_55 , 660096.0 , 31
_r_1_85 , _r_6_14_49_56 , 660096.0 , 156
_r_1_85 , _r_6_14_49_97 , 991872.0 , 47
_r_1_85 , _r_6_41 , 440064.0 , 141
_r_1_85 , _r_6_42 , 496368.0 , 31
_r_1_85 , _r_6_57 , 441216.0 , 140
_r_1_85 , _r_6_60 , 1316772.0 , 47
_r_1_85 , _r_6_62 , 1316772.0 , 140
_r_1_85 , _r_6_76 , 1316772.0 , 32
_r_1_85 , _r_6_76_77_78 , 438924.0 , 140
_r_1_85 , _r_6_76_77_79 , 438924.0 , 47
_r_1_85 , _r_6_76_77_80 , 438924.0 , 140
_r_1_85 , _r_6_81 , 1316772.0 , 47
_r_1_85 , _r_6_81_82_83 , 658386.0 , 140
_r_1_85 , _r_6_81_82_84 , 658386.0 , 47
_r_1_85_92_93 , _r_1_85_92_94 , 331776.0 , 141
_r_1_85_92_93 , _r_1_85_92_95 , 441216.0 , 31
_r_1_85_92_93 , _r_1_85_92_96 , 579096.0 , 140
_r_1_85_92_93 , _r_1_85_92_98 , 330912.0 , 47
_r_1_85_92_93 , _r_6 , 661824.0 , 125
_r_1_85_92_93 , _r_6_14 , 661824.0 , 47
_r_1_85_92_93 , _r_6_14_49_50 , 331776.0 , 140
_r_1_85_92_93 , _r_6_14_49_51 , 331776.0 , 47
_r_1_85_92_93 , _r_6_14_49_52 , 442368.0 , 156
_r_1_85_92_93 , _r_6_14_49_54 , 331776.0 , 62
_r_1_85_92_93 , _r_6_14_49_55 , 331776.0 , 141
_r_1_85_92_93 , _r_6_14_49_56 , 331776.0 , 46
_r_1_85_92_93 , _r_6_14_49_97 , 497664.0 , 141
_r_1_85_92_93 , _r_6_41 , 221184.0 , 31
_r_1_85_92_93 , _r_6_42 , 248184.0 , 124
_r_1_85_92_93 , _r_6_57 , 220608.0 , 47
_r_1_85_92_93 , _r_6_60 , 661824.0 , 141
_r_1_85_92_93 , _r_6_62 , 661824.0 , 31
_r_1_85_92_93 , _r_6_76 , 661824.0 , 140
_r_1_85_92_93 , _r_6_76_77_78 , 220608.0 , 63
_r_1_85_92_93 , _r_6_76_77_79 , 220608.0 , 140
_r_1_85_92_93 , _r_6_76_77_80 , 220608.0 , 47
_r_1_85_92_93 , _r_6_81 , 661824.0 , 140
_r_1_85_92_93 , _r_6_81_82_83 , 330912.0 , 31
_r_1_85_92_93 , _r_6_81_82_84 , 330912.0 , 125
_r_1_85_92_94 , _r_1_85_92_95 , 442368.0 , 47
_r_1_85_92_94 , _r_1_85_92_96 , 580608.0 , 140
_r_1_85_92_94 , _r_1_85_92_98 , 331776.0 , 31
_r_1_85_92_94 , _r_6 , 663552.0 , 141
_r_1_85_92_94 , _r_6_14 , 663552.0 , 46
_r_1_85_92_94 , _r_6_14_49_50 , 331776.0 , 172
_r_1_85_92_94 , _r_6_14_49_51 , 331776.0 , 47
_r_1_85_92_94 , _r_6_14_49_52 , 442368.0 , 140
_r_1_85_92_94 , _r_6_14_49_54 , 331776.0 , 31
_r_1_85_92_94 , _r_6_14_49_55 , 331776.0 , 141
_r_1_85_92_94 , _r_6_14_49_56 , 331776.0 , 47
_r_1_85_92_94 , _r_6_14_49_97 , 663552.0 , 140
_r_1_85_92_94 , _r_6_41 , 221184.0 , 31
_r_1_85_92_94 , _r_6_42 , 248832.0 , 141
_r_1_85_92_94 , _r_6_57 , 221184.0 , 46
_r_1_85_92_94 , _r_6_60 , 663552.0 , 141
_r_1_85_92_94 , _r_6_62 , 663552.0 , 47
_r_1_85_92_94 , _r_6_76 , 663552.0 , 140
_r_1_85_92_94 , _r_6_76_77_78 , 221184.0 , 47
_r_1_85_92_94 , _r_6_76_77_79 , 221184.0 , 140
_r_1_85_92_94 , _r_6_76_77_80 , 221184.0 , 31
_r_1_85_92_94 , _r_6_81 , 663552.0 , 141
_r_1_85_92_94 , _r_6_81_82_83 , 331776.0 , 47
_r_1_85_92_94 , _r_6_81_82_84 , 331776.0 , 124
_r_1_85_92_95 , _r_1_85_92_96 , 772128.0 , 47
_r_1_85_92_95 , _r_1_85_92_98 , 441216.0 , 141
_r_1_85_92_95 , _r_6 , 882432.0 , 31
_r_1_85_92_95 , _r_6_14 , 882432.0 , 156
_r_1_85_92_95 , _r_6_14_49_50 , 442368.0 , 47
_r_1_85_92_95 , _r_6_14_49_51 , 442368.0 , 124
_r_1_85_92_95 , _r_6_14_49_52 , 589824.0 , 63
_r_1_85_92_95 , _r_6_14_49_54 , 442368.0 , 140
_r_1_85_92_95 , _r_6_14_49_55 , 442368.0 , 31
_r_1_85_92_95 , _r_6_14_49_56 , 442368.0 , 141
_r_1_85_92_95 , _r_6_14_49_97 , 663552.0 , 47
_r_1_85_92_95 , _r_6_41 , 294912.0 , 124
_r_1_85_92_95 , _r_6_42 , 330912.0 , 47
_r_1_85_92_95 , _r_6_57 , 441216.0 , 141
_r_1_85_92_95 , _r_6_60 , 882432.0 , 46
_r_1_85_92_95 , _r_6_62 , 882432.0 , 141
_r_1_85_92_95 , _r_6_76 , 882432.0 , 31
_r_1_85_92_95 , _r_6_76_77_78 , 294144.0 , 140
_r_1_85_92_95 , _r_6_76_77_79 , 294144.0 , 47
_r_1_85_92_95 , _r_6_76_77_80 , 294144.0 , 125
_r_1_85_92_95 , _r_6_81 , 882432.0 , 47
_r_1_85_92_95 , _r_6_81_82_83 , 441216.0 , 140
_r_1_85_92_95 , _r_6_81_82_84 , 441216.0 , 31
_r_1_85_92_96 , _r_1_85_92_98 , 579096.0 , 141
_r_1_85_92_96 , _r_6 , 1158192.0 , 47
_r_1_85_92_96 , _r_6_14 , 1158192.0 , 140
_r_1_85_92_96 , _r_6_14_49_50 , 580608.0 , 47
_r_1_85_92_96 , _r_6_14_49_51 , 580608.0 , 140
_r_1_85_92_96 , _r_6_14_49_52 , 774144.0 , 31
_r_1_85_92_96 , _r_6_14_49_54 , 580608.0 , 141
_r_1_85_92_96 , _r_6_14_49_55 , 580608.0 , 47
_r_1_85_92_96 , _r_6_14_49_56 , 580608.0 , 124
_r_1_85_92_96 , _r_6_14_49_97 , 870912.0 , 47
_r_1_85_92_96 , _r_6_41 , 387072.0 , 141
_r_1_85_92_96 , _r_6_42 , 496368.0 , 31
_r_1_85_92_96 , _r_6_57 , 386064.0 , 125
_r_1_85_92_96 , _r_6_60 , 1158192.0 , 47
_r_1_85_92_96 , _r_6_62 , 1158192.0 , 140
_r_1_85_92_96 , _r_6_76 , 1158192.0 , 32
_r_1_85_92_96 , _r_6_76_77_78 , 386064.0 , 140
_r_1_85_92_96 , _r_6_76_77_79 , 386064.0 , 47
_r_1_85_92_96 , _r_6_76_77_80 , 386064.0 , 140
_r_1_85_92_96 , _r_6_81 , 1158192.0 , 31
_r_1_85_92_96 , _r_6_81_82_83 , 579096.0 , 141
_r_1_85_92_96 , _r_6_81_82_84 , 579096.0 , 47
_r_1_85_92_98 , _r_6 , 661824.0 , 124
_r_1_85_92_98 , _r_6_14 , 661824.0 , 47
_r_1_85_92_98 , _r_6_14_49_50 , 331776.0 , 141
_r_1_85_92_98 , _r_6_14_49_51 , 331776.0 , 46
_r_1_85_92_98 , _r_6_14_49_52 , 442368.0 , 141
_r_1_85_92_98 , _r_6_14_49_54 , 331776.0 , 31
_r_1_85_92_98 , _r_6_14_49_55 , 331776.0 , 140
_r_1_85_92_98 , _r_6_14_49_56 , 331776.0 , 47
_r_1_85_92_98 , _r_6_14_49_97 , 497664.0 , 141
_r_1_85_92_98 , _r_6_41 , 221184.0 , 31
_r_1_85_92_98 , _r_6_42 , 248184.0 , 140
_r_1_85_92_98 , _r_6_57 , 220608.0 , 47
_r_1_85_92_98 , _r_6_60 , 661824.0 , 156
_r_1_85_92_98 , _r_6_62 , 661824.0 , 47
_r_1_85_92_98 , _r_6_76 , 661824.0 , 156
_r_1_85_92_98 , _r_6_76_77_78 , 220608.0 , 31
_r_1_85_92_98 , _r_6_76_77_79 , 220608.0 , 140
_r_1_85_92_98 , _r_6_76_77_80 , 220608.0 , 47
_r_1_85_92_98 , _r_6_81 , 661824.0 , 141
_r_1_85_92_98 , _r_6_81_82_83 , 330912.0 , 31
_r_1_85_92_98 , _r_6_81_82_84 , 330912.0 , 140
_r_6 , _r_6_14 , 1316772.0 , 63
_r_6 , _r_6_14_49_50 , 660096.0 , 140
_r_6 , _r_6_14_49_51 , 660096.0 , 31
_r_6 , _r_6_14_49_52 , 880128.0 , 156
_r_6 , _r_6_14_49_54 , 660096.0 , 47
_r_6 , _r_6_14_49_55 , 660096.0 , 140
