FAMA-REAL-FM-3.xml , 43 , 2120800.0 , 140
advanced , file , 191520.0 , 250
advanced , ftp , 446880.0 , 125
advanced , html , 491040.0 , 249
advanced , https , 421344.0 , 110
advanced , images , 315920.0 , 265
advanced , jsp , 359040.0 , 109
advanced , keyword , 218240.0 , 265
advanced , logging , 319200.0 , 109
advanced , min , 210672.0 , 250
advanced , ms , 70224.0 , 109
advanced , nttp , 351120.0 , 265
advanced , performance , 491568.0 , 109
advanced , persistence , 510720.0 , 265
advanced , php , 359040.0 , 110
advanced , popups , 302720.0 , 265
advanced , protocol , 651168.0 , 109
advanced , reports , 605440.0 , 265
advanced , ri , 579348.0 , 109
advanced , sec , 210672.0 , 250
advanced , site_search , 631840.0 , 109
advanced , site_stats , 702240.0 , 281
advanced , static , 702240.0 , 124
advanced , text , 491040.0 , 250
advanced , user_auth , 351120.0 , 125
advanced , web_server , 702240.0 , 249
advanced , xml , 191520.0 , 110
asp , ban_flash , 464640.0 , 280
asp , ban_img , 929280.0 , 94
asp , banners , 929280.0 , 250
asp , basic , 718080.0 , 109
asp , cgi , 542080.0 , 265
asp , cont , 1084160.0 , 109
asp , data_storage , 542080.0 , 250
asp , data_transfer , 325248.0 , 94
asp , database , 492800.0 , 250
asp , db , 197120.0 , 109
asp , dynamic , 380160.0 , 296
asp , file , 295680.0 , 94
asp , ftp , 689920.0 , 265
asp , html , 760320.0 , 94
asp , https , 650496.0 , 265
asp , images , 485760.0 , 109
asp , jsp , 542080.0 , 250
asp , keyword , 337920.0 , 124
asp , logging , 492800.0 , 281
asp , min , 325248.0 , 109
asp , ms , 108416.0 , 250
asp , nttp , 542080.0 , 109
asp , performance , 758912.0 , 281
asp , persistence , 788480.0 , 109
asp , php , 542080.0 , 265
asp , popups , 464640.0 , 94
asp , protocol , 1005312.0 , 296
asp , reports , 929280.0 , 94
asp , ri , 894432.0 , 281
asp , sec , 325248.0 , 93
asp , site_search , 971520.0 , 281
asp , site_stats , 718080.0 , 94
asp , static , 1084160.0 , 265
asp , text , 760320.0 , 109
asp , user_auth , 542080.0 , 297
asp , web_server , 1084160.0 , 109
asp , xml , 295680.0 , 249
ban_flash , ban_img , 908160.0 , 110
ban_flash , banners , 908160.0 , 280
ban_flash , basic , 605440.0 , 110
ban_flash , cgi , 464640.0 , 280
ban_flash , cont , 908160.0 , 110
ban_flash , data_storage , 454080.0 , 312
ban_flash , data_transfer , 272448.0 , 93
ban_flash , database , 412800.0 , 265
ban_flash , db , 165120.0 , 110
ban_flash , dynamic , 316800.0 , 265
ban_flash , file , 247680.0 , 93
ban_flash , ftp , 577920.0 , 266
ban_flash , html , 654720.0 , 124
ban_flash , https , 544896.0 , 250
ban_flash , images , 411840.0 , 109
ban_flash , jsp , 464640.0 , 250
ban_flash , keyword , 327360.0 , 109
ban_flash , logging , 412800.0 , 250
ban_flash , min , 272448.0 , 94
ban_flash , ms , 90816.0 , 312
ban_flash , nttp , 454080.0 , 125
ban_flash , performance , 635712.0 , 265
ban_flash , persistence , 660480.0 , 93
ban_flash , php , 464640.0 , 266
ban_flash , popups , 454080.0 , 124
ban_flash , protocol , 842112.0 , 250
ban_flash , reports , 908160.0 , 109
ban_flash , ri , 749232.0 , 265
ban_flash , sec , 272448.0 , 110
ban_flash , site_search , 823680.0 , 265
ban_flash , site_stats , 605440.0 , 109
ban_flash , static , 908160.0 , 250
ban_flash , text , 654720.0 , 109
ban_flash , user_auth , 454080.0 , 249
ban_flash , web_server , 908160.0 , 125
ban_flash , xml , 247680.0 , 250
ban_img , banners , 1816320.0 , 93
ban_img , basic , 1210880.0 , 250
ban_img , cgi , 929280.0 , 94
ban_img , cont , 1816320.0 , 249
ban_img , data_storage , 908160.0 , 109
ban_img , data_transfer , 544896.0 , 250
ban_img , database , 825600.0 , 109
ban_img , db , 330240.0 , 234
ban_img , dynamic , 633600.0 , 109
ban_img , file , 495360.0 , 250
ban_img , ftp , 1155840.0 , 94
ban_img , html , 1309440.0 , 249
ban_img , https , 1089792.0 , 109
ban_img , images , 823680.0 , 250
ban_img , jsp , 929280.0 , 94
ban_img , keyword , 654720.0 , 249
ban_img , logging , 825600.0 , 109
ban_img , min , 544896.0 , 250
ban_img , ms , 181632.0 , 94
ban_img , nttp , 908160.0 , 249
ban_img , performance , 1271424.0 , 109
ban_img , persistence , 1320960.0 , 266
ban_img , php , 929280.0 , 93
ban_img , popups , 908160.0 , 281
ban_img , protocol , 1684224.0 , 94
ban_img , reports , 1816320.0 , 265
ban_img , ri , 1498464.0 , 125
ban_img , sec , 544896.0 , 249
ban_img , site_search , 1647360.0 , 109
ban_img , site_stats , 1210880.0 , 250
ban_img , static , 1816320.0 , 109
ban_img , text , 1309440.0 , 250
ban_img , user_auth , 908160.0 , 109
ban_img , web_server , 1816320.0 , 265
ban_img , xml , 495360.0 , 94
banners , basic , 1210880.0 , 265
banners , cgi , 929280.0 , 94
banners , cont , 1816320.0 , 265
banners , data_storage , 908160.0 , 109
banners , data_transfer , 544896.0 , 250
banners , database , 825600.0 , 93
banners , db , 330240.0 , 250
banners , dynamic , 633600.0 , 93
banners , file , 495360.0 , 250
banners , ftp , 1155840.0 , 94
banners , html , 1309440.0 , 296
banners , https , 1089792.0 , 125
banners , images , 823680.0 , 249
banners , jsp , 929280.0 , 94
banners , keyword , 654720.0 , 250
banners , logging , 825600.0 , 109
banners , min , 544896.0 , 249
banners , ms , 181632.0 , 94
banners , nttp , 908160.0 , 250
banners , performance , 1271424.0 , 93
banners , persistence , 1320960.0 , 265
banners , php , 929280.0 , 94
banners , popups , 908160.0 , 281
banners , protocol , 1684224.0 , 93
banners , reports , 1816320.0 , 266
banners , ri , 1498464.0 , 124
banners , sec , 544896.0 , 234
banners , site_search , 1647360.0 , 110
banners , site_stats , 1210880.0 , 249
banners , static , 1816320.0 , 109
banners , text , 1309440.0 , 281
banners , user_auth , 908160.0 , 94
banners , web_server , 1816320.0 , 249
banners , xml , 495360.0 , 110
basic , cgi , 718080.0 , 249
basic , cont , 1404480.0 , 109
basic , data_storage , 702240.0 , 266
basic , data_transfer , 421344.0 , 109
basic , database , 638400.0 , 265
basic , db , 255360.0 , 109
basic , dynamic , 475200.0 , 250
basic , file , 383040.0 , 109
basic , ftp , 893760.0 , 265
basic , html , 982080.0 , 109
basic , https , 842688.0 , 266
basic , images , 631840.0 , 109
basic , jsp , 718080.0 , 265
basic , keyword , 436480.0 , 109
basic , logging , 638400.0 , 265
basic , min , 421344.0 , 110
basic , ms , 140448.0 , 265
basic , nttp , 702240.0 , 109
basic , performance , 983136.0 , 296
basic , persistence , 1021440.0 , 125
basic , php , 718080.0 , 265
basic , popups , 605440.0 , 110
basic , protocol , 1302336.0 , 265
basic , reports , 1210880.0 , 109
basic , ri , 1158696.0 , 296
basic , sec , 421344.0 , 110
basic , site_search , 1263680.0 , 265
basic , site_stats , 1404480.0 , 109
basic , static , 1404480.0 , 265
basic , text , 982080.0 , 125
basic , user_auth , 702240.0 , 281
basic , web_server , 1404480.0 , 125
basic , xml , 383040.0 , 265
cgi , cont , 1084160.0 , 109
cgi , data_storage , 542080.0 , 265
cgi , data_transfer , 325248.0 , 109
cgi , database , 492800.0 , 266
cgi , db , 197120.0 , 124
cgi , dynamic , 380160.0 , 266
cgi , file , 295680.0 , 93
cgi , ftp , 689920.0 , 265
cgi , html , 760320.0 , 94
cgi , https , 650496.0 , 280
cgi , images , 485760.0 , 110
cgi , jsp , 542080.0 , 265
cgi , keyword , 337920.0 , 125
cgi , logging , 492800.0 , 249
cgi , min , 325248.0 , 172
cgi , ms , 108416.0 , 249
cgi , nttp , 542080.0 , 110
cgi , performance , 758912.0 , 280
cgi , persistence , 788480.0 , 110
cgi , php , 542080.0 , 280
cgi , popups , 464640.0 , 110
cgi , protocol , 1005312.0 , 265
cgi , reports , 929280.0 , 109
cgi , ri , 894432.0 , 265
cgi , sec , 325248.0 , 109
cgi , site_search , 971520.0 , 281
cgi , site_stats , 718080.0 , 109
cgi , static , 1084160.0 , 297
cgi , text , 760320.0 , 109
cgi , user_auth , 542080.0 , 265
cgi , web_server , 1084160.0 , 109
cgi , xml , 295680.0 , 250
cont , data_storage , 1060400.0 , 109
cont , data_transfer , 636240.0 , 265
cont , database , 964000.0 , 110
cont , db , 385600.0 , 249
cont , dynamic , 712800.0 , 94
cont , file , 578400.0 , 249
cont , ftp , 1349600.0 , 110
cont , html , 1473120.0 , 280
cont , https , 1272480.0 , 110
cont , images , 947760.0 , 265
cont , jsp , 1084160.0 , 93
cont , keyword , 654720.0 , 266
cont , logging , 964000.0 , 124
cont , min , 636240.0 , 266
cont , ms , 212080.0 , 93
cont , nttp , 1060400.0 , 281
cont , performance , 1484560.0 , 109
cont , persistence , 1542400.0 , 297
cont , php , 1084160.0 , 109
cont , popups , 908160.0 , 265
cont , protocol , 1966560.0 , 94
cont , reports , 1816320.0 , 265
cont , ri , 1749660.0 , 125
cont , sec , 636240.0 , 265
cont , site_search , 1895520.0 , 109
cont , site_stats , 1404480.0 , 265
cont , static , 2120800.0 , 109
cont , text , 1473120.0 , 266
cont , user_auth , 1060400.0 , 140
cont , web_server , 2120800.0 , 281
cont , xml , 578400.0 , 93
data_storage , data_transfer , 318120.0 , 266
data_storage , database , 482000.0 , 109
data_storage , db , 192800.0 , 265
data_storage , dynamic , 356400.0 , 94
data_storage , file , 289200.0 , 265
data_storage , ftp , 674800.0 , 93
data_storage , html , 736560.0 , 266
data_storage , https , 636240.0 , 93
data_storage , images , 473880.0 , 281
data_storage , jsp , 542080.0 , 94
data_storage , keyword , 327360.0 , 249
data_storage , logging , 482000.0 , 109
data_storage , min , 318120.0 , 250
data_storage , ms , 106040.0 , 109
data_storage , nttp , 530200.0 , 265
data_storage , performance , 742280.0 , 110
data_storage , persistence , 771200.0 , 265
data_storage , php , 542080.0 , 93
data_storage , popups , 454080.0 , 266
data_storage , protocol , 983280.0 , 109
data_storage , reports , 908160.0 , 265
data_storage , ri , 1060400.0 , 109
data_storage , sec , 318120.0 , 250
data_storage , site_search , 947760.0 , 109
data_storage , site_stats , 702240.0 , 265
data_storage , static , 1060400.0 , 109
data_storage , text , 736560.0 , 250
data_storage , user_auth , 530200.0 , 125
data_storage , web_server , 1060400.0 , 249
data_storage , xml , 289200.0 , 110
data_transfer , database , 289200.0 , 249
data_transfer , db , 115680.0 , 94
data_transfer , dynamic , 213840.0 , 249
data_transfer , file , 173520.0 , 110
data_transfer , ftp , 404880.0 , 249
data_transfer , html , 441936.0 , 109
data_transfer , https , 636240.0 , 250
data_transfer , images , 284328.0 , 109
data_transfer , jsp , 325248.0 , 250
data_transfer , keyword , 196416.0 , 93
data_transfer , logging , 289200.0 , 266
data_transfer , min , 212080.0 , 93
data_transfer , ms , 0.0 , 265
data_transfer , nttp , 318120.0 , 94
data_transfer , performance , 424160.0 , 265
data_transfer , persistence , 462720.0 , 93
data_transfer , php , 325248.0 , 250
data_transfer , popups , 272448.0 , 125
data_transfer , protocol , 636240.0 , 249
data_transfer , reports , 544896.0 , 94
data_transfer , ri , 636240.0 , 265
data_transfer , sec , 212080.0 , 94
data_transfer , site_search , 568656.0 , 281
data_transfer , site_stats , 421344.0 , 93
data_transfer , static , 636240.0 , 265
data_transfer , text , 441936.0 , 110
data_transfer , user_auth , 318120.0 , 249
data_transfer , web_server , 636240.0 , 109
data_transfer , xml , 173520.0 , 266
database , db , 385600.0 , 93
database , dynamic , 324000.0 , 250
database , file , 192800.0 , 93
database , ftp , 578400.0 , 250
database , html , 669600.0 , 109
database , https , 578400.0 , 250
database , images , 430800.0 , 125
database , jsp , 492800.0 , 249
database , keyword , 297600.0 , 94
database , logging , 578400.0 , 249
database , min , 289200.0 , 94
database , ms , 96400.0 , 249
database , nttp , 482000.0 , 109
database , performance , 674800.0 , 266
database , persistence , 964000.0 , 109
database , php , 492800.0 , 265
database , popups , 412800.0 , 125
database , protocol , 886880.0 , 249
database , reports , 825600.0 , 110
database , ri , 795300.0 , 265
database , sec , 289200.0 , 93
database , site_search , 861600.0 , 281
database , site_stats , 638400.0 , 94
database , static , 964000.0 , 265
database , text , 669600.0 , 94
database , user_auth , 482000.0 , 265
database , web_server , 964000.0 , 93
database , xml , 0.0 , 266
db , dynamic , 129600.0 , 93
db , file , 0.0 , 234
db , ftp , 192800.0 , 109
db , html , 267840.0 , 234
db , https , 231360.0 , 94
db , images , 172320.0 , 265
db , jsp , 197120.0 , 94
db , keyword , 119040.0 , 249
db , logging , 385600.0 , 110
db , min , 115680.0 , 234
db , ms , 38560.0 , 93
db , nttp , 192800.0 , 250
db , performance , 269920.0 , 109
db , persistence , 385600.0 , 265
db , php , 197120.0 , 94
db , popups , 165120.0 , 249
db , protocol , 347040.0 , 94
db , reports , 330240.0 , 250
db , ri , 318120.0 , 93
db , sec , 115680.0 , 265
db , site_search , 344640.0 , 94
db , site_stats , 255360.0 , 250
db , static , 385600.0 , 93
db , text , 267840.0 , 265
db , user_auth , 192800.0 , 94
db , web_server , 385600.0 , 250
db , xml , 0.0 , 93
dynamic , file , 194400.0 , 250
dynamic , ftp , 453600.0 , 93
dynamic , html , 712800.0 , 250
dynamic , https , 427680.0 , 94
dynamic , images , 356400.0 , 280
dynamic , jsp , 380160.0 , 94
dynamic , keyword , 316800.0 , 250
dynamic , logging , 324000.0 , 93
dynamic , min , 213840.0 , 265
dynamic , ms , 71280.0 , 94
dynamic , nttp , 356400.0 , 265
dynamic , performance , 498960.0 , 109
dynamic , persistence , 518400.0 , 281
dynamic , php , 380160.0 , 94
dynamic , popups , 316800.0 , 249
dynamic , protocol , 660960.0 , 110
dynamic , reports , 633600.0 , 249
dynamic , ri , 588060.0 , 94
dynamic , sec , 213840.0 , 281
dynamic , site_search , 712800.0 , 93
dynamic , site_stats , 475200.0 , 250
dynamic , static , 712800.0 , 93
dynamic , text , 712800.0 , 281
dynamic , user_auth , 356400.0 , 94
dynamic , web_server , 712800.0 , 249
dynamic , xml , 194400.0 , 110
file , ftp , 578400.0 , 249
file , html , 401760.0 , 94
file , https , 347040.0 , 265
file , images , 258480.0 , 94
file , jsp , 295680.0 , 265
file , keyword , 178560.0 , 93
file , logging , 578400.0 , 266
file , min , 173520.0 , 109
file , ms , 57840.0 , 249
file , nttp , 289200.0 , 125
file , performance , 404880.0 , 250
file , persistence , 385600.0 , 109
file , php , 295680.0 , 250
file , popups , 247680.0 , 93
file , protocol , 578400.0 , 265
file , reports , 495360.0 , 94
file , ri , 477180.0 , 250
file , sec , 173520.0 , 93
file , site_search , 516960.0 , 234
file , site_stats , 383040.0 , 109
file , static , 578400.0 , 234
file , text , 401760.0 , 110
file , user_auth , 289200.0 , 249
file , web_server , 578400.0 , 94
file , xml , 192800.0 , 234
ftp , html , 937440.0 , 109
ftp , https , 809760.0 , 250
ftp , images , 603120.0 , 124
ftp , jsp , 689920.0 , 250
ftp , keyword , 416640.0 , 109
ftp , logging , 771200.0 , 250
ftp , min , 404880.0 , 109
ftp , ms , 134960.0 , 265
ftp , nttp , 674800.0 , 109
ftp , performance , 944720.0 , 266
ftp , persistence , 964000.0 , 109
ftp , php , 689920.0 , 265
ftp , popups , 577920.0 , 109
ftp , protocol , 1349600.0 , 265
ftp , reports , 1155840.0 , 110
ftp , ri , 1113420.0 , 265
ftp , sec , 404880.0 , 93
ftp , site_search , 1206240.0 , 266
ftp , site_stats , 893760.0 , 109
ftp , static , 1349600.0 , 265
ftp , text , 937440.0 , 109
ftp , user_auth , 674800.0 , 265
ftp , web_server , 1349600.0 , 110
ftp , xml , 385600.0 , 296
html , https , 883872.0 , 94
html , images , 736560.0 , 265
html , jsp , 760320.0 , 93
html , keyword , 654720.0 , 250
html , logging , 669600.0 , 94
html , min , 441936.0 , 265
html , ms , 147312.0 , 109
html , nttp , 736560.0 , 265
html , performance , 1031184.0 , 94
html , persistence , 1071360.0 , 249
html , php , 760320.0 , 110
html , popups , 654720.0 , 265
html , protocol , 1365984.0 , 93
html , reports , 1309440.0 , 281
html , ri , 1215324.0 , 109
html , sec , 441936.0 , 250
html , site_search , 1473120.0 , 125
html , site_stats , 982080.0 , 265
html , static , 1473120.0 , 94
html , text , 1473120.0 , 265
html , user_auth , 736560.0 , 109
html , web_server , 1473120.0 , 265
html , xml , 401760.0 , 94
https , images , 568656.0 , 281
https , jsp , 650496.0 , 109
https , keyword , 392832.0 , 265
https , logging , 578400.0 , 109
https , min , 424160.0 , 328
https , ms , 0.0 , 93
https , nttp , 636240.0 , 281
https , performance , 848320.0 , 109
https , persistence , 925440.0 , 266
https , php , 650496.0 , 109
https , popups , 544896.0 , 265
https , protocol , 1272480.0 , 109
https , reports , 1089792.0 , 265
https , ri , 1113420.0 , 109
https , sec , 424160.0 , 281
https , site_search , 1137312.0 , 109
https , site_stats , 842688.0 , 281
https , static , 1272480.0 , 156
https , text , 883872.0 , 250
https , user_auth , 636240.0 , 109
https , web_server , 1272480.0 , 265
https , xml , 347040.0 , 109
images , jsp , 485760.0 , 312
images , keyword , 327360.0 , 109
images , logging , 430800.0 , 281
images , min , 284328.0 , 109
images , ms , 94776.0 , 266
images , nttp , 473880.0 , 171
images , performance , 663432.0 , 312
images , persistence , 689280.0 , 109
images , php , 485760.0 , 266
images , popups , 411840.0 , 124
images , protocol , 878832.0 , 281
images , reports , 823680.0 , 141
images , ri , 781902.0 , 343
images , sec , 284328.0 , 110
images , site_search , 947760.0 , 280
images , site_stats , 631840.0 , 110
images , static , 947760.0 , 280
images , text , 736560.0 , 125
images , user_auth , 473880.0 , 281
images , web_server , 947760.0 , 109
images , xml , 258480.0 , 297
jsp , keyword , 337920.0 , 124
jsp , logging , 492800.0 , 297
jsp , min , 325248.0 , 125
jsp , ms , 108416.0 , 249
jsp , nttp , 542080.0 , 94
jsp , performance , 758912.0 , 265
jsp , persistence , 788480.0 , 94
jsp , php , 542080.0 , 265
jsp , popups , 464640.0 , 93
jsp , protocol , 1005312.0 , 250
jsp , reports , 929280.0 , 109
jsp , ri , 894432.0 , 250
jsp , sec , 325248.0 , 93
jsp , site_search , 971520.0 , 250
jsp , site_stats , 718080.0 , 109
jsp , static , 1084160.0 , 265
jsp , text , 760320.0 , 94
jsp , user_auth , 542080.0 , 265
jsp , web_server , 1084160.0 , 109
jsp , xml , 295680.0 , 250
keyword , logging , 297600.0 , 94
keyword , min , 196416.0 , 249
keyword , ms , 65472.0 , 109
keyword , nttp , 327360.0 , 266
keyword , performance , 458304.0 , 109
keyword , persistence , 476160.0 , 249
keyword , php , 337920.0 , 94
keyword , popups , 327360.0 , 265
keyword , protocol , 607104.0 , 94
keyword , reports , 654720.0 , 265
keyword , ri , 540144.0 , 109
keyword , sec , 196416.0 , 250
keyword , site_search , 654720.0 , 109
keyword , site_stats , 436480.0 , 234
keyword , static , 654720.0 , 109
keyword , text , 654720.0 , 265
keyword , user_auth , 327360.0 , 110
keyword , web_server , 654720.0 , 249
keyword , xml , 178560.0 , 94
logging , min , 289200.0 , 265
logging , ms , 96400.0 , 109
logging , nttp , 482000.0 , 265
logging , performance , 674800.0 , 110
logging , persistence , 771200.0 , 265
logging , php , 492800.0 , 109
logging , popups , 412800.0 , 250
logging , protocol , 925440.0 , 124
logging , reports , 825600.0 , 266
logging , ri , 795300.0 , 124
logging , sec , 289200.0 , 266
logging , site_search , 861600.0 , 109
logging , site_stats , 638400.0 , 281
logging , static , 964000.0 , 124
logging , text , 669600.0 , 250
logging , user_auth , 482000.0 , 109
logging , web_server , 964000.0 , 265
logging , xml , 192800.0 , 110
min , ms , 0.0 , 249
min , nttp , 318120.0 , 109
min , performance , 636240.0 , 266
min , persistence , 462720.0 , 109
min , php , 325248.0 , 249
min , popups , 272448.0 , 125
min , protocol , 597680.0 , 265
min , reports , 544896.0 , 110
min , ri , 530200.0 , 265
min , sec , 0.0 , 109
min , site_search , 568656.0 , 265
min , site_stats , 421344.0 , 109
min , static , 636240.0 , 266
min , text , 441936.0 , 109
min , user_auth , 318120.0 , 265
min , web_server , 636240.0 , 109
min , xml , 173520.0 , 265
ms , nttp , 106040.0 , 110
ms , performance , 212080.0 , 249
ms , persistence , 154240.0 , 109
ms , php , 108416.0 , 250
ms , popups , 90816.0 , 94
ms , protocol , 173520.0 , 280
ms , reports , 181632.0 , 94
ms , ri , 159060.0 , 281
ms , sec , 0.0 , 78
ms , site_search , 189552.0 , 265
ms , site_stats , 140448.0 , 109
ms , static , 212080.0 , 250
ms , text , 147312.0 , 94
ms , user_auth , 106040.0 , 250
ms , web_server , 212080.0 , 109
ms , xml , 57840.0 , 249
nttp , performance , 742280.0 , 125
nttp , persistence , 771200.0 , 281
nttp , php , 542080.0 , 109
nttp , popups , 454080.0 , 265
nttp , protocol , 1060400.0 , 110
nttp , reports , 908160.0 , 296
nttp , ri , 874830.0 , 140
nttp , sec , 318120.0 , 266
nttp , site_search , 947760.0 , 109
nttp , site_stats , 702240.0 , 265
nttp , static , 1060400.0 , 125
nttp , text , 736560.0 , 281
nttp , user_auth , 530200.0 , 124
nttp , web_server , 1060400.0 , 266
nttp , xml , 289200.0 , 109
performance , persistence , 1079680.0 , 281
performance , php , 758912.0 , 109
performance , popups , 635712.0 , 265
performance , protocol , 1368880.0 , 109
performance , reports , 1271424.0 , 250
performance , ri , 1219460.0 , 109
performance , sec , 636240.0 , 265
performance , site_search , 1326864.0 , 109
performance , site_stats , 983136.0 , 266
performance , static , 1484560.0 , 109
